analysis_version,population,tour,slam,model,dimension,group_value,start_year,end_year,score_matches,upset_matches,calibration_matches,expected_upsets,actual_upsets,excess_upsets,expected_per_100,actual_per_100,excess_per_100,standardized_excess,brier_score,log_loss,score_tournament_editions,upset_tournament_editions,calibration_tournament_editions,bootstrap_replicates,bootstrap_seed,confidence_level,expected_per_100_ci_lower,expected_per_100_ci_upper,actual_per_100_ci_lower,actual_per_100_ci_upper,excess_per_100_ci_lower,excess_per_100_ci_upper,standardized_excess_ci_lower,standardized_excess_ci_upper,brier_score_ci_lower,brier_score_ci_upper,log_loss_ci_lower,log_loss_ci_upper
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,era,2020-2025,2020,2025,753,752,752,267.97712330189256,197,-70.97712330189256,35.63525575823039,26.1968085106383,-9.438447247592096,-5.543567351744528,0.1874473986612774,0.5565491829021157,6,6,6,2000,129166083461323788,0.95,35.17611253419422,36.08686851626827,24.233654069706002,28.206594885598914,-11.111092574347264,-7.723459820997521,-6.576583736852209,-4.5034490733762835,0.18241957450585974,0.19293817491536752,0.5464495544218592,0.5676005234098112
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,1988,1988,1988,127,127,127,41.7556943636313,30,-11.7556943636313,32.87849949892229,23.62204724409449,-9.256452254827796,-2.288430354859118,0.17556134663766354,0.5335080252584485,1,1,1,2000,779594968754238743,0.95,32.87849949892229,32.87849949892229,23.62204724409449,23.62204724409449,-9.256452254827796,-9.256452254827796,-2.288430354859118,-2.288430354859118,0.17556134663766354,0.17556134663766354,0.5335080252584485,0.5335080252584485
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,1989,1989,1989,127,127,127,44.060211401605414,34,-10.060211401605414,34.69307984378379,26.77165354330709,-7.921426300476705,-1.925731522981735,0.19191942770566942,0.5684384298230527,1,1,1,2000,12811141232414737420,0.95,34.69307984378379,34.69307984378379,26.77165354330709,26.77165354330709,-7.921426300476705,-7.921426300476705,-1.925731522981735,-1.925731522981735,0.19191942770566942,0.19191942770566942,0.5684384298230527,0.5684384298230527
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,1990,1990,1990,126,126,126,43.537191511162916,30,-13.537191511162916,34.55332659616104,23.809523809523807,-10.743802786637234,-2.604189560097523,0.18863925897851272,0.5606763702130791,1,1,1,2000,2923023129628246488,0.95,34.55332659616104,34.55332659616104,23.809523809523807,23.809523809523807,-10.743802786637234,-10.743802786637234,-2.604189560097523,-2.604189560097523,0.18863925897851272,0.18863925897851272,0.5606763702130791,0.5606763702130791
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,1991,1991,1991,127,127,127,46.201463339200664,45,-1.2014633392006644,36.37910499149659,35.43307086614173,-0.9460341253548539,-0.22561301115983068,0.21776722251914113,0.6256438351347637,1,1,1,2000,4022995383363010979,0.95,36.37910499149659,36.37910499149659,35.43307086614173,35.43307086614173,-0.9460341253548539,-0.9460341253548539,-0.22561301115983068,-0.22561301115983068,0.21776722251914113,0.21776722251914113,0.6256438351347637,0.6256438351347637
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,1992,1992,1992,127,127,127,45.32775627980148,47,1.672243720198523,35.69114667700904,37.00787401574804,1.3167273387389946,0.31580613675623814,0.22372479233931844,0.6379384554554381,1,1,1,2000,17424902614035936813,0.95,35.69114667700904,35.69114667700904,37.00787401574804,37.00787401574804,1.3167273387389946,1.3167273387389946,0.31580613675623814,0.31580613675623814,0.22372479233931844,0.22372479233931844,0.6379384554554381,0.6379384554554381
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,1993,1993,1993,127,127,127,43.913730982859505,38,-5.913730982859505,34.57774093138544,29.921259842519685,-4.656481088865752,-1.1320422276275943,0.19618997776696212,0.5758923350372754,1,1,1,2000,3457859098561808040,0.95,34.57774093138544,34.57774093138544,29.921259842519685,29.921259842519685,-4.656481088865752,-4.656481088865752,-1.1320422276275943,-1.1320422276275943,0.19618997776696212,0.19618997776696212,0.5758923350372754,0.5758923350372754
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,1994,1994,1994,127,127,127,42.261367175403834,39,-3.2613671754038336,33.27666706724712,30.708661417322837,-2.5680056499242787,-0.6344732056288864,0.210303614241929,0.6115969597254246,1,1,1,2000,6069355873818138055,0.95,33.27666706724712,33.27666706724712,30.708661417322837,30.708661417322837,-2.5680056499242787,-2.5680056499242787,-0.6344732056288864,-0.6344732056288864,0.210303614241929,0.210303614241929,0.6115969597254246,0.6115969597254246
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,1995,1995,1995,127,127,127,43.67310769486421,39,-4.673107694864207,34.38827377548363,30.708661417322837,-3.679612358160793,-0.9007348560405524,0.19496526620793547,0.5690249091501155,1,1,1,2000,8223957343444990902,0.95,34.38827377548363,34.38827377548363,30.708661417322837,30.708661417322837,-3.679612358160793,-3.679612358160793,-0.9007348560405524,-0.9007348560405524,0.19496526620793547,0.19496526620793547,0.5690249091501155,0.5690249091501155
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,1996,1996,1996,127,127,127,44.87072414366511,34,-10.870724143665107,35.33127885327961,26.77165354330709,-8.559625309972526,-2.0645272779281783,0.18990967172506054,0.5625125551003824,1,1,1,2000,13984125314940922778,0.95,35.33127885327961,35.33127885327961,26.77165354330709,26.77165354330709,-8.559625309972526,-8.559625309972526,-2.0645272779281783,-2.0645272779281783,0.18990967172506054,0.18990967172506054,0.5625125551003824,0.5625125551003824
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,1997,1997,1997,126,126,126,43.30127921975142,51,7.698720780248578,34.36609461885033,40.476190476190474,6.110095857340141,1.48991320818368,0.2407347971760567,0.6775056805934812,1,1,1,2000,3612686953948858515,0.95,34.36609461885033,34.36609461885033,40.476190476190474,40.476190476190474,6.110095857340141,6.110095857340141,1.48991320818368,1.48991320818368,0.2407347971760567,0.2407347971760567,0.6775056805934812,0.6775056805934812
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,1998,1998,1998,127,127,127,42.60935843670969,38,-4.609358436709691,33.55067593441708,29.921259842519685,-3.6294160918973946,-0.8884479970381655,0.20022683217585868,0.5847792612583519,1,1,1,2000,17781400317157299454,0.95,33.55067593441708,33.55067593441708,29.921259842519685,29.921259842519685,-3.6294160918973946,-3.6294160918973946,-0.8884479970381655,-0.8884479970381655,0.20022683217585868,0.20022683217585868,0.5847792612583519,0.5847792612583519
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,1999,1999,1999,127,127,127,44.97872485283771,46,1.0212751471622923,35.41631878176198,36.22047244094488,0.8041536591829074,0.19392789153794404,0.21393891802927156,0.6145147880674097,1,1,1,2000,345831842536601865,0.95,35.41631878176198,35.41631878176198,36.22047244094488,36.22047244094488,0.8041536591829074,0.8041536591829074,0.19392789153794404,0.19392789153794404,0.21393891802927156,0.21393891802927156,0.6145147880674097,0.6145147880674097
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2000,2000,2000,127,127,127,45.490565317410976,32,-13.490565317410976,35.81934276961494,25.19685039370079,-10.622492375914154,-2.5467660569018493,0.18326095218461924,0.5502252437218351,1,1,1,2000,11464025506665987352,0.95,35.81934276961494,35.81934276961494,25.19685039370079,25.19685039370079,-10.622492375914154,-10.622492375914154,-2.5467660569018493,-2.5467660569018493,0.18326095218461924,0.18326095218461924,0.5502252437218351,0.5502252437218351
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2001,2001,2001,127,127,127,45.60560062591937,35,-10.605600625919372,35.90992175269242,27.559055118110237,-8.350866634582184,-2.007532804102815,0.20634181650864,0.5980216328168173,1,1,1,2000,1937875206312958618,0.95,35.90992175269242,35.90992175269242,27.559055118110237,27.559055118110237,-8.350866634582184,-8.350866634582184,-2.007532804102815,-2.007532804102815,0.20634181650864,0.20634181650864,0.5980216328168173,0.5980216328168173
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2002,2002,2002,127,127,127,44.51233521051275,40,-4.512335210512752,35.049082842923426,31.496062992125985,-3.553019850797443,-0.8607144990040101,0.19551819584108168,0.5732849577914796,1,1,1,2000,14366855087737834033,0.95,35.049082842923426,35.049082842923426,31.496062992125985,31.496062992125985,-3.553019850797443,-3.553019850797443,-0.8607144990040101,-0.8607144990040101,0.19551819584108168,0.19551819584108168,0.5732849577914796,0.5732849577914796
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2003,2003,2003,127,127,127,43.173679348525866,28,-15.173679348525866,33.99502310907549,22.04724409448819,-11.947779014587297,-2.9162483708655276,0.17583524234858183,0.5330475079375212,1,1,1,2000,12068015416320090451,0.95,33.99502310907549,33.99502310907549,22.04724409448819,22.04724409448819,-11.947779014587297,-11.947779014587297,-2.9162483708655276,-2.9162483708655276,0.17583524234858183,0.17583524234858183,0.5330475079375212,0.5330475079375212
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2004,2004,2004,127,127,127,44.09072208173226,42,-2.0907220817322596,34.717104001363985,33.07086614173229,-1.6462378596317007,-0.4000663067644177,0.20592172849720788,0.5977561816731788,1,1,1,2000,7534523162298302839,0.95,34.717104001363985,34.717104001363985,33.07086614173229,33.07086614173229,-1.6462378596317007,-1.6462378596317007,-0.4000663067644177,-0.4000663067644177,0.20592172849720788,0.20592172849720788,0.5977561816731788,0.5977561816731788
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2005,2005,2005,125,125,125,41.22822422594433,34,-7.228224225944331,32.98257938075547,27.200000000000003,-5.782579380755465,-1.4168817017521582,0.17702008721579257,0.5289823944696297,1,1,1,2000,11708853919891471753,0.95,32.98257938075547,32.98257938075547,27.200000000000003,27.200000000000003,-5.782579380755465,-5.782579380755465,-1.4168817017521582,-1.4168817017521582,0.17702008721579257,0.17702008721579257,0.5289823944696297,0.5289823944696297
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2006,2006,2006,127,127,127,41.477919075985334,37,-4.477919075985334,32.65977879998845,29.133858267716537,-3.5259205322719165,-0.8731817868121552,0.19234232852125413,0.5657050855177668,1,1,1,2000,7515669324332318822,0.95,32.65977879998845,32.65977879998845,29.133858267716537,29.133858267716537,-3.5259205322719165,-3.5259205322719165,-0.8731817868121552,-0.8731817868121552,0.19234232852125413,0.19234232852125413,0.5657050855177668,0.5657050855177668
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2007,2007,2007,127,127,127,40.7405288407502,37,-3.7405288407502013,32.079156567519846,29.133858267716537,-2.945298299803308,-0.7335963397908541,0.1794698089032753,0.5357958114854179,1,1,1,2000,15614283251692711062,0.95,32.079156567519846,32.079156567519846,29.133858267716537,29.133858267716537,-2.945298299803308,-2.945298299803308,-0.7335963397908541,-0.7335963397908541,0.1794698089032753,0.1794698089032753,0.5357958114854179,0.5357958114854179
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2008,2008,2008,127,127,127,41.372039403881516,34,-7.372039403881516,32.57640897943427,26.77165354330709,-5.804755436127178,-1.4435590907588909,0.18825723921188692,0.5536791362788442,1,1,1,2000,15773040321011119030,0.95,32.57640897943427,32.57640897943427,26.77165354330709,26.77165354330709,-5.804755436127178,-5.804755436127178,-1.4435590907588909,-1.4435590907588909,0.18825723921188692,0.18825723921188692,0.5536791362788442,0.5536791362788442
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2009,2009,2009,127,127,127,42.67006103641571,38,-4.67006103641571,33.598473257020245,29.921259842519685,-3.6772134145005593,-0.9090705511913496,0.18265290153872202,0.5429095640511042,1,1,1,2000,2019779815844419635,0.95,33.598473257020245,33.598473257020245,29.921259842519685,29.921259842519685,-3.6772134145005593,-3.6772134145005593,-0.9090705511913496,-0.9090705511913496,0.18265290153872202,0.18265290153872202,0.5429095640511042,0.5429095640511042
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2010,2010,2010,127,127,127,40.12386266048531,34,-6.123862660485308,31.593592646051427,26.77165354330709,-4.821939102744337,-1.2135881685990995,0.1838942924607644,0.5459747573812624,1,1,1,2000,13983353187925373432,0.95,31.593592646051427,31.593592646051427,26.77165354330709,26.77165354330709,-4.821939102744337,-4.821939102744337,-1.2135881685990995,-1.2135881685990995,0.1838942924607644,0.1838942924607644,0.5459747573812624,0.5459747573812624
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2011,2011,2011,126,126,126,41.31925839282298,34,-7.319258392822981,32.793062216526174,26.984126984126984,-5.8089352323991905,-1.4316362551871262,0.18419681926246895,0.5498385408516605,1,1,1,2000,4362309458238262312,0.95,32.793062216526174,32.793062216526174,26.984126984126984,26.984126984126984,-5.8089352323991905,-5.8089352323991905,-1.4316362551871262,-1.4316362551871262,0.18419681926246895,0.18419681926246895,0.5498385408516605,0.5498385408516605
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2012,2012,2012,127,127,127,39.92590591645567,28,-11.925905916455669,31.437721194059584,22.04724409448819,-9.390477099571394,-2.361151728949382,0.16041132488874585,0.4898199312977246,1,1,1,2000,2731016583723811191,0.95,31.437721194059584,31.437721194059584,22.04724409448819,22.04724409448819,-9.390477099571394,-9.390477099571394,-2.361151728949382,-2.361151728949382,0.16041132488874585,0.16041132488874585,0.4898199312977246,0.4898199312977246
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2013,2013,2013,126,126,126,41.56727626464071,28,-13.56727626464071,32.98990179733389,22.22222222222222,-10.767679575111675,-2.653439146842808,0.16100786547491788,0.49505896347556355,1,1,1,2000,12318557516336598005,0.95,32.98990179733389,32.98990179733389,22.22222222222222,22.22222222222222,-10.767679575111675,-10.767679575111675,-2.653439146842808,-2.653439146842808,0.16100786547491788,0.16100786547491788,0.49505896347556355,0.49505896347556355
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2014,2014,2014,127,127,127,41.91035732400513,34,-7.910357324005133,33.00028135748436,26.77165354330709,-6.228627814177271,-1.5388342069011933,0.17917913998651094,0.5355206002222335,1,1,1,2000,16180610419020034554,0.95,33.00028135748436,33.00028135748436,26.77165354330709,26.77165354330709,-6.228627814177271,-6.228627814177271,-1.5388342069011933,-1.5388342069011933,0.17917913998651094,0.17917913998651094,0.5355206002222335,0.5355206002222335
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2015,2015,2015,125,125,125,40.44565889722386,37,-3.4456588972238578,32.35652711777909,29.6,-2.756527117779086,-0.680950079318978,0.1769238849897514,0.5285894737250698,1,1,1,2000,15619578260782410486,0.95,32.35652711777909,32.35652711777909,29.6,29.6,-2.756527117779086,-2.756527117779086,-0.680950079318978,-0.680950079318978,0.1769238849897514,0.1769238849897514,0.5285894737250698,0.5285894737250698
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2016,2016,2016,126,125,125,39.96901678193914,34,-5.969016781939139,31.975213425551313,27.200000000000003,-4.7752134255513115,-1.18110129722305,0.17067645923916125,0.5143347356864041,1,1,1,2000,12127461719147684480,0.95,31.975213425551313,31.975213425551313,27.200000000000003,27.200000000000003,-4.7752134255513115,-4.7752134255513115,-1.18110129722305,-1.18110129722305,0.17067645923916125,0.17067645923916125,0.5143347356864041,0.5143347356864041
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2017,2017,2017,127,127,127,42.48436062324092,29,-13.484360623240917,33.45225245924482,22.83464566929134,-10.617606789953479,-2.6105968169338367,0.16175951560038898,0.4997138730885978,1,1,1,2000,2055715187508122035,0.95,33.45225245924482,33.45225245924482,22.83464566929134,22.83464566929134,-10.617606789953479,-10.617606789953479,-2.6105968169338367,-2.6105968169338367,0.16175951560038898,0.16175951560038898,0.4997138730885978,0.4997138730885978
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2018,2018,2018,127,127,127,42.85143396543088,28,-14.851433965430878,33.74128658695345,22.04724409448819,-11.69404249246526,-2.877711017865854,0.17619458001259683,0.5307316058970613,1,1,1,2000,10692677359278175850,0.95,33.74128658695345,33.74128658695345,22.04724409448819,22.04724409448819,-11.69404249246526,-11.69404249246526,-2.877711017865854,-2.877711017865854,0.17619458001259683,0.17619458001259683,0.5307316058970613,0.5307316058970613
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2019,2019,2019,127,127,127,42.998207569024906,32,-10.998207569024906,33.85685635356292,25.19685039370079,-8.660005959862131,-2.1201714218204426,0.17582602775618633,0.5294175917199548,1,1,1,2000,10995857061035397037,0.95,33.85685635356292,33.85685635356292,25.19685039370079,25.19685039370079,-8.660005959862131,-8.660005959862131,-2.1201714218204426,-2.1201714218204426,0.17582602775618633,0.17582602775618633,0.5294175917199548,0.5294175917199548
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2020,2020,2020,127,127,127,45.96056468407843,36,-9.960564684078427,36.18942101108538,28.34645669291339,-7.84296431817199,-1.8860194429727792,0.1992901534017323,0.5804049698194584,1,1,1,2000,1880894385383994778,0.95,36.18942101108538,36.18942101108538,28.34645669291339,28.34645669291339,-7.84296431817199,-7.84296431817199,-1.8860194429727792,-1.8860194429727792,0.1992901534017323,0.1992901534017323,0.5804049698194584,0.5804049698194584
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2021,2021,2021,126,126,126,43.79774946628595,30,-13.79774946628595,34.760118624036465,23.809523809523807,-10.950594814512659,-2.6458939083484756,0.1854625970817684,0.5522077231429235,1,1,1,2000,959775462747957945,0.95,34.760118624036465,34.760118624036465,23.809523809523807,23.809523809523807,-10.950594814512659,-10.950594814512659,-2.6458939083484756,-2.6458939083484756,0.1854625970817684,0.1854625970817684,0.5522077231429235,0.5522077231429235
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2022,2022,2022,127,127,127,44.468721961140666,31,-13.468721961140666,35.014741701685566,24.40944881889764,-10.605292882787927,-2.574149225009534,0.18112654745019272,0.5432785968894659,1,1,1,2000,18007966965445658569,0.95,35.014741701685566,35.014741701685566,24.40944881889764,24.40944881889764,-10.605292882787927,-10.605292882787927,-2.574149225009534,-2.574149225009534,0.18112654745019272,0.18112654745019272,0.5432785968894659,0.5432785968894659
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2023,2023,2023,126,125,125,45.34116599863026,35,-10.34116599863026,36.27293279890421,28.0,-8.272932798904208,-1.9710125841726878,0.19025871174303513,0.5630752535137467,1,1,1,2000,18119839223945820973,0.95,36.27293279890421,36.27293279890421,28.0,28.0,-8.272932798904208,-8.272932798904208,-1.9710125841726878,-1.9710125841726878,0.19025871174303513,0.19025871174303513,0.5630752535137467,0.5630752535137467
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2024,2024,2024,126,126,126,44.89138939241307,29,-15.891389392413068,35.62808681937545,23.015873015873016,-12.612213803502433,-3.0262743151286213,0.17923037081816706,0.540178289013412,1,1,1,2000,15420420737974672232,0.95,35.62808681937545,35.62808681937545,23.015873015873016,23.015873015873016,-12.612213803502433,-12.612213803502433,-3.0262743151286213,-3.0262743151286213,0.17923037081816706,0.17923037081816706,0.540178289013412,0.540178289013412
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_elo,year,2025,2025,2025,121,121,121,43.51753179934419,36,-7.517531799344191,35.964902313507594,29.75206611570248,-6.2128361978051165,-1.4640486540499051,0.18934759131184345,0.5602115890812348,1,1,1,2000,3244260062551352935,0.95,35.964902313507594,35.964902313507594,29.75206611570248,29.75206611570248,-6.2128361978051165,-6.2128361978051165,-1.4640486540499051,-1.4640486540499051,0.18934759131184345,0.18934759131184345,0.5602115890812348,0.5602115890812348
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_adjusted_elo,all,all,1988,2025,4808,4806,4806,1533.8262250473056,1382,-151.82622504730557,31.914819497447056,28.75572201414898,-3.1590974832980767,-4.856748966466673,0.18657336498897503,0.5516292465590471,38,38,38,2000,4603785374700007017,0.95,31.418984763283902,32.39373911403611,26.952577863437966,30.515305835410608,-4.71390115539624,-1.5833154214285134,-7.260268151640119,-2.425799173976245,0.18022937769601985,0.1928585929775247,0.5371165965286444,0.565694496872169
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_adjusted_elo,round,R128,1988,2025,2429,2427,2427,821.3760624559998,762,-59.37606245599977,33.84326586139266,31.396786155747836,-2.4464797056448195,-2.6243930008066667,0.1963216486568733,0.573953870292479,38,38,38,2000,6388294209945378512,0.95,33.39107994252424,34.309930893999706,29.582888526800765,33.360792474801954,-4.165856399009294,-0.666390506535302,-4.462100204071867,-0.71494329490759,0.1906244393809588,0.20173255279839636,0.5610135897096217,0.5863521222751965
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_adjusted_elo,round,R64,1988,2025,1210,1210,1210,365.1912099701958,316,-49.191209970195814,30.181091733074034,26.115702479338843,-4.065389253735192,-3.190642295502254,0.17870594826453542,0.5329064893175246,38,38,38,2000,10501514366795223870,0.95,29.33128216345887,30.976684461909795,23.05737523117975,29.125412541254125,-6.929032018008802,-1.280499008852271,-5.467223847777247,-0.9972768203429022,0.16675815912823433,0.1901564599934927,0.5053408472148422,0.5591153936617379
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_adjusted_elo,round,R32,1988,2025,604,604,604,176.63760756727478,153,-23.637607567274785,29.24463701444947,25.33112582781457,-3.9135111866348984,-2.1921287099499214,0.16724588608997043,0.5071174574308812,38,38,38,2000,17848565554947419595,0.95,28.286102836743638,30.17515620336331,21.78217821782178,29.07029598308668,-7.284135536731105,-0.2887859380552489,-4.08720401697121,-0.16105269374592415,0.1543140134104041,0.18145405758793554,0.47792687747950935,0.5396387166693735
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_adjusted_elo,round,R16,1988,2025,301,301,301,85.76046650429757,74,-11.760466504297568,28.49184933697594,24.584717607973424,-3.9071317290025145,-1.5568155355869442,0.17092412060956838,0.5166623940468635,38,38,38,2000,6979533864808161991,0.95,27.344313863626393,29.671863121202524,19.26750786561352,30.536912751677853,-8.919606758448433,1.4888702996260665,-3.5784736270995783,0.5908060927304613,0.14980177056062588,0.19453766281944823,0.4680022123912958,0.571587818648686
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_adjusted_elo,round,QF,1988,2025,150,150,150,45.95565877686583,45,-0.9556587768658318,30.637105851243888,30.0,-0.6371058512438879,-0.17472599141454706,0.19517177433596555,0.5723318048734939,38,38,38,2000,10916109936063389306,0.95,28.689457371511843,32.720712597513156,22.972972972972972,37.58389261744966,-7.556371620764444,6.431344850651297,-2.0758302245668983,1.7618844860973022,0.1682210070368233,0.22407094950683332,0.5113003687276026,0.6393657798828262
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_adjusted_elo,round,SF,1988,2025,76,76,76,25.870272006867314,20,-5.870272006867314,34.03983158798331,26.315789473684212,-7.724042114299098,-1.453081087848904,0.1863033316465531,0.5542701893864347,38,38,38,2000,15451881720722358839,0.95,31.655866303604878,36.612767017095834,17.10526315789474,36.8421052631579,-16.62373507531773,2.1447308063262986,-3.1402585896054194,0.39513943614223185,0.15601333796693115,0.21839390503862033,0.48787809008217375,0.62528876462542
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_adjusted_elo,round,F,1988,2025,38,38,38,13.034947765802656,12,-1.0349477658026558,34.30249412053331,31.578947368421055,-2.7235467521122523,-0.3636801100866195,0.21173057952642813,0.6182627479082469,38,38,38,2000,14243044094903131982,0.95,30.702379632649123,37.732103851787706,15.789473684210527,47.36842105263158,-16.93858215027669,11.738502482390867,-2.2505378721025764,1.5782432755494453,0.1582317035421268,0.2671777647259852,0.4975717433233555,0.7468402625722698
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_adjusted_elo,era,1988-1999,1988,1999,1522,1522,1522,503.1025924422163,487,-16.10259244221629,33.05536087005363,31.99737187910644,-1.057988990947194,-0.9031918392799343,0.202629107849059,0.5892985963011115,12,12,12,2000,6046684756835296118,0.95,32.709305283819226,33.41133401464687,29.087327642810244,35.26364202226986,-3.951077981334359,2.14333652623331,-3.3814352690879272,1.8257555656930886,0.19313024849078836,0.21271383657555942,0.5677865089432083,0.611632893442896
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_adjusted_elo,era,2000-2009,2000,2009,1268,1268,1268,406.6714544083663,385,-21.671454408366287,32.071881262489455,30.36277602523659,-1.7091052372528617,-1.346887924674616,0.1896549098088795,0.5584907538808863,10,10,10,2000,11744744936295128221,0.95,31.27310652648528,32.87224268018368,27.874015748031496,32.78041074249605,-4.534725957668175,0.7635321139711619,-3.5577193381662373,0.6047173131220851,0.18128903604840477,0.1979901050005049,0.5387833110598138,0.5779813901859555
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_adjusted_elo,era,2010-2019,2010,2019,1265,1264,1264,379.5522774885259,304,-75.55227748852587,30.027870054471986,24.050632911392405,-5.977237143079579,-4.81606677664509,0.16616516240141846,0.5036123309532357,10,10,10,2000,8429925495311048481,0.95,29.274561355696616,30.812741189296,21.507936507936506,26.519457312458716,-8.693514368603411,-3.465858227428884,-6.966049918093141,-2.801328645148342,0.15915814011027984,0.1721161469902187,0.487476213357421,0.5177883111527829
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_adjusted_elo,era,2020-2025,2020,2025,753,752,752,244.49990070819547,206,-38.49990070819547,32.51328466864302,27.393617021276594,-5.119667647366419,-3.098413600099746,0.183216308957863,0.5446016989492719,6,6,6,2000,12853979875359719970,0.95,31.907118972832457,33.07548051689106,24.403183023872682,30.727762803234498,-7.824730709996763,-2.2112970129406,-4.744432310705304,-1.3372278685897494,0.1735644817945235,0.1955085477277969,0.522643902944774,0.5714924965593716
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_adjusted_elo,year,1988,1988,1988,127,127,127,40.50289721929651,36,-4.502897219296507,31.892045054564182,28.34645669291339,-3.5455883616507933,-0.8891812886536757,0.1760731143614283,0.5263713572348427,1,1,1,2000,11086878110376381461,0.95,31.892045054564182,31.892045054564182,28.34645669291339,28.34645669291339,-3.5455883616507933,-3.5455883616507933,-0.8891812886536757,-0.8891812886536757,0.1760731143614283,0.1760731143614283,0.5263713572348427,0.5263713572348427
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_adjusted_elo,year,1989,1989,1989,127,127,127,42.09991473227288,33,-9.099914732272879,33.149539159269985,25.984251968503937,-7.165287190766047,-1.7698270538463734,0.18608249449711683,0.5516297472123466,1,1,1,2000,17554326182703840461,0.95,33.149539159269985,33.149539159269985,25.984251968503937,25.984251968503937,-7.165287190766047,-7.165287190766047,-1.7698270538463734,-1.7698270538463734,0.18608249449711683,0.18608249449711683,0.5516297472123466,0.5516297472123466
slam-upsets-v1,retirement_inclusive,ATP,Roland Garros,surface_adjusted_elo,year,1990,1990,1990,126,126,126,42.252901826268136,33,-9.252901826268136,33.53404906846677,26.19047619047619,-7.343572877990584,-1.7953920011477962,0.19149777582367852,0.5692561551148505,1,1,1,2000,8865551692768648356,0.95,33.53404906846677,33.53404906846677,26.19047619047619,26.19047619047619,-7.343572877990584,-7.343572877990584,-1.7953920011477962,-1.7953920011477962,0.19149777582367852,0.19149777582367852,0.5692561551148505,0.5692561551148505
