analysis_version,population,tour,slam,model,window_start_edition,window_end_edition,window_start_year,window_end_year,window_editions,score_matches,upset_matches,calibration_matches,expected_upsets,actual_upsets,excess_upsets,expected_per_100,actual_per_100,excess_per_100,standardized_excess,brier_score,log_loss,score_tournament_editions,upset_tournament_editions,calibration_tournament_editions,bootstrap_replicates,bootstrap_seed,confidence_level,expected_per_100_ci_lower,expected_per_100_ci_upper,actual_per_100_ci_lower,actual_per_100_ci_upper,excess_per_100_ci_lower,excess_per_100_ci_upper,standardized_excess_ci_lower,standardized_excess_ci_upper,brier_score_ci_lower,brier_score_ci_upper,log_loss_ci_lower,log_loss_ci_upper
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,2004:2004-W-SL-USA-01A-2004,2008:2008-W-SL-USA-01A-2008,2004,2008,5,630,630,630,160.18248991598006,152,-8.182489915980057,25.425792050155565,24.126984126984127,-1.2988079231714376,-0.7931196826068949,0.16387749472191637,0.495475067774472,5,5,5,2000,9981274939661702218,0.95,25.06570698110031,25.941528251135544,21.28,26.740506329113927,-3.996093057228418,1.1338728217393987,-2.4411600576684545,0.6935797510001332,0.1578172579728714,0.17193936482360583,0.4764522679607441,0.5193878083483909
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,2005:2005-W-SL-USA-01A-2005,2009:2009-W-SL-USA-01A-2009,2005,2009,5,630,630,630,160.93076915664744,151,-9.930769156647443,25.54456653280118,23.96825396825397,-1.5763125645472131,-0.9600792563874663,0.1660384201563888,0.502477504346143,5,5,5,2000,18160538028024712088,0.95,25.07419782659932,26.038774854621675,21.24600638977636,26.58227848101266,-4.011686079120894,0.8436471936051064,-2.446214414908951,0.5132566780257297,0.1573030943504707,0.1747522443132833,0.47631281480092064,0.5307393784861091
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,2006:2006-W-SL-USA-01A-2006,2010:2010-W-SL-USA-01A-2010,2006,2010,5,630,630,630,162.95363204188723,158,-4.953632041887232,25.86565587966464,25.07936507936508,-0.7862908002995607,-0.47544803733036245,0.16811260453687962,0.506520748119614,5,5,5,2000,12541583593639875430,0.95,25.382273286689582,26.326808195905215,23.137876386687797,26.58227848101266,-2.6113042353090323,0.8436471936051064,-1.5622216723602163,0.5132566780257297,0.16054000737977786,0.1757334347968928,0.48252686028138314,0.530667463268916
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,2007:2007-W-SL-USA-01A-2007,2011:2011-W-SL-USA-01A-2011,2007,2011,5,624,624,624,162.46605940607557,165,2.5339405939244273,26.03622746892237,26.442307692307693,0.4060802233853249,0.2432821216927749,0.1732154960930787,0.5201631688289757,5,5,5,2000,15342587084612594228,0.95,25.493371419319512,26.396369572111833,25.480769230769234,27.375201288244764,-0.7137622712289253,1.533124277450489,-0.4258548809165403,0.922377780990528,0.1638398003018365,0.18166251458386082,0.4925237746144951,0.546333250063409
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,2008:2008-W-SL-USA-01A-2008,2012:2012-W-SL-USA-01A-2012,2008,2012,5,621,621,621,163.930220191498,169,5.069779808502005,26.397781029226728,27.214170692431562,0.8163896632048318,0.4855049074377272,0.18096171378615994,0.5411099356253349,5,5,5,2000,16540453086275041408,0.95,26.178102172857436,26.667110956685598,25.559105431309902,29.132569558101476,-0.7137622712289253,2.5481654690092337,-0.4258548809165403,1.5245960280821118,0.1719876585215514,0.19062773514233072,0.514107972856874,0.5638868202638178
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,2009:2009-W-SL-USA-01A-2009,2013:2013-W-SL-USA-01A-2013,2009,2013,5,622,622,622,162.8139181285193,170,7.186081871480695,26.175871081755517,27.331189710610932,1.1553186288554174,0.6883056223320551,0.1821452772146299,0.5433031753048306,5,5,5,2000,18077664066895018640,0.95,25.679500449422992,26.613157055886877,25.677830940988837,29.079159935379646,-0.5535199872944714,2.8201268772934838,-0.3293342622488233,1.687066014672853,0.17223987894661838,0.19100326398113882,0.5163303522726637,0.564910276747843
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,2010:2010-W-SL-USA-01A-2010,2014:2014-W-SL-USA-01A-2014,2010,2014,5,620,620,620,161.96026424016918,176,14.039735759830819,26.122623264543417,28.387096774193548,2.264473509650132,1.347665967272972,0.18597000642738956,0.5513502252586098,5,5,5,2000,6762971923178981725,0.95,25.526669837700926,26.613157055886877,26.64526484751204,30.14586709886548,0.3270503873655312,4.064191106596873,0.19419165596194285,2.421026335563741,0.1755219863630658,0.19516846612329777,0.5227678710349205,0.5770939585508985
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,2011:2011-W-SL-USA-01A-2011,2015:2015-W-SL-USA-01A-2015,2011,2015,5,620,620,620,165.479777067428,192,26.52022293257201,26.690286623778707,30.967741935483872,4.277455311705163,2.5310061182877766,0.19734285829018758,0.580650726885343,5,5,5,2000,17304792526505773011,0.95,25.636795318603532,28.04047997758171,28.387096774193548,34.52188006482982,2.4202619739520603,6.481400087248113,1.442425997724221,3.7593473555118333,0.18731463040754792,0.21004238161098127,0.555160808491788,0.6112569694228982
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,2012:2012-W-SL-USA-01A-2012,2016:2016-560,2012,2016,5,624,624,624,171.3211080999548,191,19.678891900045187,27.45530578524917,30.60897435897436,3.1536685737251906,1.8528275376916334,0.19801874883520915,0.5813400438736955,5,5,5,2000,8746311680912450280,0.95,25.848208681526085,29.150448259999077,27.476038338658146,34.34991974317817,-0.7469984965377325,6.353459948566784,-0.4312257682693091,3.736393113482268,0.18770436587452913,0.21093101163204123,0.5555400071741803,0.6131444805338325
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,2013:2013-W-SL-USA-01A-2013,2017:2017-560,2013,2017,5,627,627,627,177.0627127773429,193,15.93728722265709,28.23966710962407,30.781499202551835,2.541832092927766,1.4780424522361129,0.1983731262832052,0.5812754917068123,5,5,5,2000,14383242151975513933,0.95,26.242455281995635,30.230518390030767,27.66295707472178,34.504792332268366,-1.0245758066512194,6.0657150764104815,-0.5803562000353277,3.5344377265836444,0.1889052940374543,0.21093514021414855,0.5555896509269453,0.6131444805338325
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,2014:2014-W-SL-USA-01A-2014,2018:2018-560,2014,2018,5,626,626,626,181.7971005813712,196,14.202899418628789,29.041070380410737,31.30990415335463,2.268833772943896,1.3046807331765697,0.1984324207818654,0.5813968315539578,5,5,5,2000,3601620712896229980,0.95,27.357400761938212,30.230518390030767,28.27476038338658,35.04,-1.0786405690073753,6.2299197540880185,-0.6185265828579892,3.590512835537318,0.18794500866780767,0.21249276093220595,0.5557803098525559,0.615390494969117
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,2015:2015-W-SL-USA-01A-2015,2019:2019-560,2015,2019,5,627,627,627,187.34376236455114,190,2.6562376354488606,29.87938793693001,30.303030303030305,0.42364236610029676,0.24103253840811004,0.1948646268408902,0.5721423622342615,5,5,5,2000,4373681116973048198,0.95,29.396759184251806,30.34669252812997,26.837060702875398,34.294871794871796,-3.088026705359959,4.548876466760798,-1.7484583861722145,2.599034673642725,0.18418326285349532,0.2095645063504066,0.546581367588627,0.6088273764588191
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,2016:2016-560,2020:2020-560,2016,2020,5,629,629,629,187.08761603428002,180,-7.087616034280018,29.74365914694436,28.616852146263913,-1.126807000680448,-0.6418288007094807,0.18832063695493872,0.5557911437633725,5,5,5,2000,5595053072181147663,0.95,29.076639208468524,30.35190785235105,26.67731629392971,30.537974683544306,-3.2132156190991163,0.8406853153797436,-1.8197602415288492,0.4802295689040973,0.1828575531290895,0.19356171428898813,0.5440371348279976,0.5675916466006532
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,2017:2017-560,2021:2021-560,2017,2021,5,630,630,630,186.54792995867675,182,-4.547929958676747,29.61078253312329,28.888888888888886,-0.7218936442344042,-0.41236644007377593,0.1900306471596611,0.561342543728674,5,5,5,2000,12147713748014810969,0.95,29.03763668452764,30.268621464074787,27.109250398724093,30.537974683544306,-2.7620970083192287,0.8406853153797436,-1.57237415707373,0.4802295689040973,0.18333443625746987,0.196583787524184,0.5452987916610929,0.5772847530616501
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,2018:2018-560,2022:2022-560,2018,2022,5,628,628,628,184.96675696692358,178,-6.966756966923583,29.453305249510123,28.343949044585987,-1.1093562049241374,-0.6331885503299469,0.18883656878388377,0.5597510314257328,5,5,5,2000,17799780096792032119,0.95,29.03763668452764,29.871629843661765,26.953748006379588,29.57074721780604,-2.7620970083192287,0.4400426654690591,-1.57237415707373,0.2519530406483616,0.1832840680422282,0.19433870131029773,0.5452987916610929,0.5742032711903736
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,2019:2019-560,2023:2023-560,2019,2023,5,628,628,628,184.69166577459688,177,-7.691665774596885,29.409500919521797,28.18471337579618,-1.2247875437256186,-0.6997180775157584,0.18871364150325518,0.558665928421434,5,5,5,2000,12907440484606447272,0.95,28.94464539454498,29.871629843661765,26.794258373205743,29.252782193958666,-2.877712448139518,0.2095470191500714,-1.6396978509208062,0.12020156593925407,0.18305263516711878,0.19433870131029773,0.5431285856524958,0.5742032711903736
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,2020:2020-560,2024:2024-560,2020,2024,5,625,625,625,180.90443489649732,178,-2.904434896497321,28.944709583439572,28.48,-0.46470958343957136,-0.266226115246053,0.18788373851653478,0.5555258523993575,5,5,5,2000,1731848392935943596,0.95,28.26562530995737,29.579036752011405,27.669902912621357,29.252782193958666,-1.2635499003967183,0.3315785280321256,-0.7204344370054685,0.19086662387762732,0.18111304252426919,0.1949368900835625,0.5364281985964426,0.5748720181350444
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,2021:2021-560,2025:2025-560,2021,2025,5,623,623,623,180.00997039246133,174,-6.009970392461327,28.894056242770677,27.929373996789728,-0.9646822459809513,-0.5526407784395815,0.18736757661468714,0.5555155351104855,5,5,5,2000,17976559234872118306,0.95,28.161924437819344,29.560055526727783,27.083333333333336,28.82165605095541,-1.6204634766662969,-0.2146633469577954,-0.9274458732809535,-0.1235822213071362,0.18082682642083434,0.19441417783977075,0.5365970674449612,0.5742526756098854
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,1988:1988-580,1992:1992-580,1988,1992,5,633,633,633,198.6115162722121,206,7.3884837277879,31.37622689924362,32.543443917851505,1.1672170186078832,0.6576968574658012,0.1955416650606624,0.5671207561342366,5,5,5,2000,1899702935850376121,0.95,30.6049078376103,32.421567391894726,30.283911671924287,34.70031545741325,-0.6079884097497524,2.9536617381189094,-0.34315732456214904,1.6591067262076573,0.1904077568259976,0.20019685415375643,0.5548520020111053,0.5793895102573685
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,1989:1989-580,1993:1993-580,1989,1993,5,633,633,633,200.86677353907547,192,-8.866773539075467,31.73250766810039,30.33175355450237,-1.4007541135980202,-0.7849692482698215,0.19365546194590208,0.5663029169696724,5,5,5,2000,8055975485665735811,0.95,30.63299223583671,32.87346802120433,27.60252365930599,32.911392405063296,-4.921663555646433,1.1976612106200035,-2.733908001789803,0.6698855480723539,0.1871140697380479,0.20019685415375643,0.5532163236819757,0.5793895102573685
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,1990:1990-580,1994:1994-580,1990,1994,5,633,633,633,203.5635242438778,191,-12.563524243877794,32.158534635683694,30.173775671406005,-1.9847589642776926,-1.106238231656241,0.1937192827599834,0.567026363499861,5,5,5,2000,4956807859666869840,0.95,31.097168782402086,33.21655233169944,27.60252365930599,32.75316455696203,-5.156932588133463,0.9519816523332307,-2.8649006811590754,0.5325134263288411,0.18732885104196179,0.20007829308617966,0.5551952355981347,0.5792580929808595
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,1991:1991-580,1995:1995-580,1991,1995,5,632,632,632,204.46299408697834,196,-8.462994086978341,32.351739570724426,31.012658227848103,-1.33908134287632,-0.7446512236052275,0.19219232685524915,0.5637748975007777,5,5,5,2000,7625366711999106337,0.95,31.481435935076576,33.168105034439755,27.760252365930597,33.54430379746836,-5.130260434057184,1.7650127191197404,-2.8446043254585756,0.9855055652293154,0.18604242173678834,0.19868014757084768,0.5519366402728446,0.5761576061993582
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,1992:1992-580,1996:1996-580,1992,1996,5,632,632,632,202.7490162428735,186,-16.749016242873495,32.08054054475846,29.430379746835445,-2.6501607979230215,-1.4776989078506189,0.19014756431067145,0.5600547459798101,5,5,5,2000,5468617814803754939,0.95,31.31821270195466,32.8527998143132,26.498422712933753,32.53968253968254,-6.301758303213641,1.0582466046059609,-3.493198067815695,0.5924045017700885,0.18568361133212583,0.19653799887774684,0.5513921888021981,0.5727733476413706
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,1993:1993-580,1997:1997-580,1993,1997,5,633,633,633,205.58281045309982,186,-19.582810453099825,32.47753719638228,29.38388625592417,-3.093650940458108,-1.7205756177086458,0.18817421875115836,0.555816280730018,5,5,5,2000,6268822248706682708,0.95,31.902580061276904,33.02987886488797,26.340694006309146,32.38546603475513,-6.335171308322461,-0.09878259292247153,-3.518791017041994,-0.05528220343996714,0.18531077968318163,0.19066482617019093,0.5513921888021981,0.5602264165318822
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,1994:1994-580,1998:1998-580,1994,1998,5,632,632,632,204.48670885371976,198,-6.486708853719762,32.35549190723414,31.329113924050635,-1.0263779831835067,-0.5701509259997412,0.19204744662739442,0.5634787499693433,5,5,5,2000,3478635681104021298,0.95,31.902580061276904,32.7817226813968,28.12006319115324,33.91442155309033,-3.8608931737844925,1.559804264149151,-2.1565335778744292,0.8659254726812815,0.18783967625056208,0.19764888819247814,0.5531298404551281,0.5770954556790415
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,1995:1995-580,1999:1999-580,1995,1999,5,633,633,633,206.48642310490405,201,-5.486423104904048,32.620288010253404,31.753554502369667,-0.8667335078837359,-0.48024568851446153,0.19598777424380875,0.5740839558804878,5,5,5,2000,15895007074511891222,0.95,31.921888295136117,33.301912102900594,28.86435331230284,33.91442155309033,-3.6970296595015966,1.559804264149151,-2.059689036028412,0.8659254726812815,0.19001033450731603,0.2019652139803017,0.5586505034214166,0.5912173813627342
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,1996:1996-580,2000:2000-580,1996,2000,5,634,634,634,209.91790662863934,203,-6.917906628639344,33.11007990988002,32.018927444794954,-1.09115246508507,-0.6017342896855068,0.19813021738448816,0.5792625613713727,5,5,5,2000,1747657212614692651,0.95,32.448163361620104,33.77199645813999,28.863216920440152,34.439178515007896,-3.6352468513939136,1.137470464993335,-2.016835959851779,0.6239824732978164,0.1927162016946366,0.20349369014121493,0.5654186896351421,0.5931501736186187
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,1997:1997-580,2001:2001-580,1997,2001,5,634,634,634,212.52863969768006,205,-7.528639697680063,33.521867460201904,32.33438485804416,-1.1874826021577385,-0.6517637138492263,0.19651106175059477,0.5757095648759155,5,5,5,2000,4264800399741093393,0.95,33.03763592888735,33.99060414795995,29.763779527559056,34.439178515007896,-4.013387328212497,1.102590499101229,-2.191010436390395,0.6063034174696239,0.18833469484775964,0.20349369014121493,0.5577263456175676,0.5931501736186187
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,1998:1998-580,2002:2002-580,1998,2002,5,634,634,634,213.2862223640806,199,-14.2862223640806,33.64135999433448,31.38801261829653,-2.2533473760379494,-1.2341806670198892,0.19626441041321147,0.5764513292199326,5,5,5,2000,5528000855580266926,0.95,33.22072757594179,33.99060414795995,28.661417322834644,34.12322274881517,-5.055670914644655,0.557830265376333,-2.7679197802518285,0.30565457156217524,0.18761208345557334,0.20334306128523535,0.5569243523192909,0.5931501736186187
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,1999:1999-580,2003:2003-580,1999,2003,5,634,634,634,212.86579026532067,191,-21.86579026532067,33.57504578317361,30.126182965299684,-3.4488628178739225,-1.8908227935430133,0.19263353164384162,0.5684265464731383,5,5,5,2000,8925352671453555223,0.95,32.99940133168085,33.99060414795995,28.12006319115324,32.75590551181102,-5.368699540188302,-1.2220441998499565,-2.946411869983903,-0.6676837060315934,0.18472231476852463,0.20051983130065373,0.5501145633820089,0.5874921569126126
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,2000:2000-580,2004:2004-580,2000,2004,5,634,634,634,210.85882101952444,190,-20.85882101952444,33.2584891197988,29.968454258675077,-3.2900348611237287,-1.8102192698342234,0.18951680860716694,0.5598213542427324,5,5,5,2000,14140453875198657715,0.95,32.633184093614744,33.860173410869116,28.07460443627512,32.28346456692913,-5.433599331019801,-1.21082781838632,-2.982001685485415,-0.6679846202159527,0.18398120468620344,0.19537724555850425,0.548252506227489,0.5721152089522727
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,2001:2001-580,2005:2005-580,2001,2005,5,634,634,634,206.6777257912025,180,-26.677725791202505,32.59901037716128,28.39116719242902,-4.207843184732256,-2.3276102590850942,0.18565050405307706,0.5513709109477545,5,5,5,2000,1428845636928757917,0.95,31.605770004394582,33.51613677331096,27.401574803149607,29.498043915646175,-5.641716487873968,-2.7857582185135414,-3.093225877349209,-1.5476155012290753,0.18188761678473062,0.1894810155847467,0.5429923723022578,0.5603473380960986
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,2002:2002-580,2006:2006-580,2002,2006,5,634,634,634,201.80764520373518,184,-17.807645203735177,31.830858864942456,29.022082018927442,-2.808776846015012,-1.5675376559420753,0.18885106317733882,0.5579128843690472,5,5,5,2000,10150484689839083153,0.95,30.73273794292935,32.84111768488144,27.760252365930597,30.283911671924287,-4.408570309628995,-0.9790908264758453,-2.4475202872022592,-0.5518985391224024,0.18429354963969904,0.19367901284467354,0.5473511223119215,0.5684341160643304
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,2003:2003-580,2007:2007-580,2003,2007,5,634,634,634,196.8812327334429,180,-16.881232733442914,31.053822197703926,28.39116719242902,-2.6626550052749076,-1.4973559336563522,0.182117401703721,0.5412383933865281,5,5,5,2000,16315156520595080243,0.95,30.00111690816535,32.06211799634421,26.498422712933753,30.283911671924287,-4.116326628148791,-0.7723692182009059,-2.3202665739333304,-0.43754912514602906,0.16878547379933986,0.19247288283462424,0.5097885923681353,0.5644499176658269
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,2004:2004-580,2008:2008-580,2004,2008,5,635,635,635,194.00431516370276,175,-19.004315163702756,30.551860655701223,27.559055118110237,-2.992805537590985,-1.693795788998541,0.17894085390307327,0.533030559718345,5,5,5,2000,17747312614237767340,0.95,29.8353828911516,31.564951418535298,25.196850393700785,29.921259842519685,-4.76868539927674,-1.186193679409209,-2.7122106697020567,-0.6626955999559948,0.16641228452164236,0.190671176748811,0.5037182942336448,0.5604470878998767
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,2005:2005-580,2009:2009-580,2005,2009,5,635,635,635,190.58142617989108,168,-22.581426179891082,30.012823020455286,26.456692913385826,-3.5561301070694618,-2.026131387065668,0.17260073421711447,0.5184100409067469,5,5,5,2000,1989611984284803925,0.95,29.646218828739695,30.39710667153262,24.881889763779526,28.661417322834644,-5.032353004068931,-1.367026998465405,-2.861584567643066,-0.7809008311380454,0.1601665176052072,0.18613276314866545,0.48957191009520185,0.5498293988542289
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,2006:2006-580,2010:2010-580,2006,2010,5,634,634,634,187.4356636182175,167,-20.43566361821749,29.5639847978261,26.340694006309146,-3.223290791516954,-1.8499025615582934,0.16955603473835554,0.5103249151931377,5,5,5,2000,2262012309205298985,0.95,29.018518326811492,29.98885740846092,24.881889763779526,28.548895899053626,-4.888508619714312,-1.2319109481557007,-2.7946958617539805,-0.7068754022387181,0.1594791382758585,0.18366522110144431,0.48752117110807525,0.5432849660465835
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,2007:2007-580,2011:2011-580,2007,2011,5,634,634,634,184.7742364071692,164,-20.774236407169212,29.144201326051924,25.86750788643533,-3.276693439616595,-1.8894467442409741,0.16475525617372153,0.4981534914982684,5,5,5,2000,11183730790258553488,0.95,28.516025762899282,29.770398383493838,24.881889763779526,27.129337539432175,-4.888508619714312,-1.3941004406330628,-2.7946958617539805,-0.8112750154686972,0.1594791382758585,0.1700313740715846,0.48752117110807525,0.508785811888461
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,2008:2008-580,2012:2012-580,2008,2012,5,633,633,633,183.3949056130026,165,-18.394905613002607,28.972338959400098,26.066350710900473,-2.905988248499622,-1.6827240563549362,0.16709691266728707,0.5021635588108739,5,5,5,2000,1671968753938544021,0.95,28.34289751344716,29.628635075374042,25.0788643533123,27.28706624605678,-4.5209304323374555,-1.159560150937809,-2.595114017338376,-0.6757641747945183,0.16190711055259885,0.17095554070625088,0.4930254995993871,0.509797311571862
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,2009:2009-580,2013:2013-580,2009,2013,5,633,633,633,181.79031530848638,162,-19.790315308486385,28.71884917985567,25.592417061611375,-3.1264321182442947,-1.8199115233186345,0.1631931903420224,0.49329911705980667,5,5,5,2000,7265985629649760976,0.95,28.270348026671503,29.24519643282066,23.501577287066244,27.28706624605678,-5.357504406285951,-1.159560150937809,-3.1068434395014317,-0.6757641747945183,0.15523632836914614,0.17019818807450485,0.4765947462416088,0.5067615593037499
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,2010:2010-580,2014:2014-580,2010,2014,5,632,632,632,180.810042657661,168,-12.810042657661,28.60918396481978,26.58227848101266,-2.0269054838071203,-1.1824349568141825,0.1673337815357894,0.5015202651652851,5,5,5,2000,9040970157940063155,0.95,28.270348026671503,28.90079033339915,24.132492113564666,28.639240506329116,-4.4356057130470985,0.086623767570587,-2.5939523150919666,0.05049762024514137,0.15749434166659035,0.17474054434078562,0.4811861209767314,0.5171538640041082
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,2011:2011-580,2015:2015-580,2011,2015,5,633,633,633,182.0920034660545,165,-17.092003466054507,28.766509236343524,26.066350710900473,-2.70015852544305,-1.5710145621411384,0.16739130069256944,0.5028173191230266,5,5,5,2000,10900058102544223204,0.95,28.36082783821188,29.130541764450214,23.501577287066244,28.639240506329116,-5.454064295488115,0.06246213627930049,-3.1685452347341108,0.03639705704985407,0.15756717484156846,0.17516543309836438,0.48251111199947044,0.5192011387551543
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,2012:2012-580,2016:2016-580,2012,2016,5,633,633,633,183.5961351586659,154,-29.596135158665902,29.004128777040428,24.328593996840443,-4.6755347801999845,-2.7121527789820066,0.16293240341334028,0.49436994448991206,5,5,5,2000,3166031549382270948,0.95,28.778562320083868,29.224867394968427,21.41732283464567,27.7337559429477,-7.632771267484199,-1.20924013428828,-4.426025601933936,-0.7031850436122561,0.15341190259822504,0.17251325605612666,0.47522829021164914,0.5135721736234865
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,2013:2013-580,2017:2017-580,2013,2017,5,634,634,634,185.1970505586832,150,-35.1970505586832,29.210891255312806,23.65930599369085,-5.551585261621955,-3.210160510931977,0.1627012275574624,0.49815726643653685,5,5,5,2000,6099842087471589967,0.95,28.94291795921523,29.485892266838533,21.25984251968504,27.215189873417724,-7.889045103991253,-2.069515035987276,-4.555938867725986,-1.2043852213838986,0.1535810148234903,0.1720199026745487,0.4770151704783441,0.5208331962499269
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,2014:2014-580,2018:2018-580,2014,2018,5,634,634,634,186.54198265657774,157,-29.541982656577744,29.423025655611628,24.76340694006309,-4.65961871554854,-2.6825887469810357,0.17120493577561488,0.517958156030371,5,5,5,2000,5484091229650863961,0.95,29.185270455382398,29.67154096327413,21.73228346456693,28.050713153724246,-7.680609258015477,-1.1987583457706519,-4.419059797404229,-0.691778722040923,0.16000238462244673,0.18381909808642535,0.4929731318244518,0.5435248841013673
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,2015:2015-580,2019:2019-580,2015,2019,5,635,635,635,188.98304133723292,158,-30.98304133723292,29.761108872005185,24.881889763779526,-4.879219108225657,-2.797156084202194,0.17108508735303452,0.5190558459212905,5,5,5,2000,8914676130362740663,0.95,29.338616171183258,30.284678424267803,21.73228346456693,28.031496062992126,-7.680609258015477,-2.0778289584358673,-4.419059797404229,-1.186914912847882,0.15944148452251308,0.18203613853208075,0.4920816468147465,0.5435248841013673
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,2016:2016-580,2020:2020-580,2016,2020,5,634,634,634,190.30673222813334,166,-24.306732228133342,30.016834736298634,26.18296529968454,-3.8338694366140915,-2.1893892622485813,0.17337808066891533,0.523408852875661,5,5,5,2000,2601920940326534840,0.95,29.51757029413231,30.52970301242823,22.51662982190318,29.85781990521327,-7.10091998921881,-0.6598567280452828,-4.07782622577781,-0.3745640419937355,0.16133549370583683,0.18434640479934805,0.4941101682101847,0.5479164857531827
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,2017:2017-580,2021:2021-580,2017,2021,5,633,633,633,193.38857699357462,178,-15.388576993574617,30.551118008463604,28.12006319115324,-2.431054817310366,-1.3799796640630746,0.18033825779950013,0.5381996652434359,5,5,5,2000,15045402910356796291,0.95,29.915598457647505,31.252688314662823,25.35433070866142,30.221518987341774,-4.648556426423952,-0.6395799480410974,-2.656996851820694,-0.36178671929300216,0.17372471429284303,0.18704674946330704,0.526227246958503,0.5516752410060074
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,2018:2018-580,2022:2022-580,2018,2022,5,632,632,632,195.22765438517973,178,-17.227654385179733,30.890451643224644,28.16455696202532,-2.725894681199325,-1.5399625020614205,0.1816100821163253,0.5392643117600545,5,5,5,2000,12069867045215397581,0.95,30.322817423182062,31.47079379449013,25.4746835443038,30.174969254304393,-5.600993240109739,-0.6598567280452828,-3.1418123305811965,-0.3745640419937355,0.1764262911998838,0.1878701639738965,0.5283219670225847,0.552759494045921
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,2019:2019-580,2023:2023-580,2019,2023,5,632,632,632,196.41052697875213,177,-19.41052697875213,31.077615028283567,28.006329113924053,-3.0712859143595144,-1.7307913111004858,0.18144010312662986,0.5396582411650596,5,5,5,2000,12794136852044491913,0.95,30.69655283979262,31.52199215461766,25.31645569620253,30.174969254304393,-5.814307436731265,-0.7747678092257306,-3.270780868771118,-0.43746058646239766,0.1764262911998838,0.18677975676588465,0.5283219670225847,0.5536171835980301
slam-upsets-v1,retirement_inclusive,ATP,Australian Open,overall_elo,2020:2020-580,2024:2024-580,2020,2024,5,632,632,632,195.18467464011124,178,-17.18467464011124,30.883651050650514,28.16455696202532,-2.719094088625196,-1.535026585420322,0.18191901138642905,0.5402136410361674,5,5,5,2000,7253377655632166394,0.95,30.287494071797386,31.47195355511217,25.274502219451563,30.537974683544306,-5.890959193647535,0.11724303558328401,-3.3108285532945216,0.06680356925251146,0.1769059584268142,0.18736103259243872,0.5290496794253736,0.5537685246055909
