analysis_version,population,tour,slam,model,dimension,group_value,bin_index,bin_lower,bin_upper,bin_upper_inclusive,calibration_matches,mean_favorite_probability,favorite_win_rate,calibration_error
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2004,4,0.9,1.0,True,19,0.9427441319915806,0.8421052631578947,-0.10063886883368589
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2005,0,0.5,0.6,False,33,0.5483401524554878,0.6363636363636364,0.08802348390814851
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2005,1,0.6,0.7,False,29,0.653531303654426,0.4827586206896552,-0.17077268296477083
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2005,2,0.7,0.8,False,19,0.7576179566014342,0.7368421052631579,-0.020775851338276308
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2005,3,0.8,0.9,False,20,0.8505144978352197,0.95,0.09948550216478025
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2005,4,0.9,1.0,True,26,0.9528421371406193,0.8846153846153846,-0.06822675252523469
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2006,0,0.5,0.6,False,20,0.5450183018852698,0.5,-0.045018301885269785
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2006,1,0.6,0.7,False,32,0.6447869275559349,0.71875,0.07396307244406508
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2006,2,0.7,0.8,False,22,0.7410358094062719,0.5909090909090909,-0.15012671849718096
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2006,3,0.8,0.9,False,27,0.8498490450960307,0.8518518518518519,0.002002806755821207
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2006,4,0.9,1.0,True,25,0.9451632300472379,0.92,-0.02516323004723786
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2007,0,0.5,0.6,False,19,0.5575043282278437,0.631578947368421,0.07407461914057734
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2007,1,0.6,0.7,False,25,0.6529531339774965,0.52,-0.13295313397749653
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2007,2,0.7,0.8,False,24,0.7512234034838623,0.8333333333333334,0.08210992984947107
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2007,3,0.8,0.9,False,32,0.8522872726465577,0.8125,-0.03978727264655768
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2007,4,0.9,1.0,True,27,0.9475121366989392,0.9629629629629629,0.01545082626402372
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2008,0,0.5,0.6,False,22,0.5500827491458898,0.36363636363636365,-0.1864463855095262
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2008,1,0.6,0.7,False,23,0.6492471941676461,0.5652173913043478,-0.08402980286329831
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2008,2,0.7,0.8,False,33,0.7457983353341131,0.7878787878787878,0.04208045254467474
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2008,3,0.8,0.9,False,25,0.8492243704802201,0.68,-0.1692243704802201
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2008,4,0.9,1.0,True,23,0.9410175303358954,0.9130434782608695,-0.0279740520750259
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2009,0,0.5,0.6,False,27,0.5422501214079205,0.5555555555555556,0.013305434147635076
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2009,1,0.6,0.7,False,21,0.643849200333076,0.5238095238095238,-0.12003967652355219
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2009,2,0.7,0.8,False,30,0.7530578936270835,0.8,0.046942106372916514
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2009,3,0.8,0.9,False,28,0.8510734439295564,0.8571428571428571,0.006069413213300678
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2009,4,0.9,1.0,True,20,0.939594465640355,0.95,0.010405534359644975
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2010,0,0.5,0.6,False,28,0.5530626177358237,0.5,-0.05306261773582366
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2010,1,0.6,0.7,False,23,0.6419494572992697,0.5217391304347826,-0.12021032686448707
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2010,2,0.7,0.8,False,21,0.7626802299326263,0.5238095238095238,-0.23887070612310246
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2010,3,0.8,0.9,False,36,0.8540684925110206,0.8333333333333334,-0.0207351591776872
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2010,4,0.9,1.0,True,18,0.9382669788416922,0.9444444444444444,0.00617746560275223
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2011,0,0.5,0.6,False,27,0.5453706293511398,0.5925925925925926,0.04722196324145278
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2011,1,0.6,0.7,False,23,0.6653382948188779,0.6956521739130435,0.030313879094165608
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2011,2,0.7,0.8,False,25,0.7452192279326543,0.76,0.014780772067345738
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2011,3,0.8,0.9,False,28,0.8584783092611347,0.8214285714285714,-0.03704973783256327
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2011,4,0.9,1.0,True,24,0.9308232611529812,0.7916666666666666,-0.13915659448631457
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2012,0,0.5,0.6,False,31,0.5597112656466084,0.3870967741935484,-0.17261449145306007
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2012,1,0.6,0.7,False,26,0.647830153658713,0.6923076923076923,0.0444775386489793
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2012,2,0.7,0.8,False,22,0.7583142142627597,0.9090909090909091,0.15077669482814937
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2012,3,0.8,0.9,False,30,0.8434991445020686,0.7,-0.1434991445020687
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2012,4,0.9,1.0,True,18,0.9480678174650414,0.9444444444444444,-0.0036233730205970094
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2013,0,0.5,0.6,False,36,0.5451467846120708,0.6666666666666666,0.12151988205459585
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2013,1,0.6,0.7,False,35,0.6503126761277344,0.5714285714285714,-0.07888410469916296
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2013,2,0.7,0.8,False,22,0.7571207387397085,0.6818181818181818,-0.07530255692152676
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2013,3,0.8,0.9,False,19,0.8445890283558888,0.8421052631578947,-0.0024837651979940922
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2013,4,0.9,1.0,True,13,0.9489670305661578,0.7692307692307693,-0.17973626133538856
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2014,0,0.5,0.6,False,34,0.5490679960803148,0.5,-0.04906799608031476
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2014,1,0.6,0.7,False,21,0.6479345864207027,0.42857142857142855,-0.21936315784927413
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2014,2,0.7,0.8,False,31,0.7546850334620138,0.7419354838709677,-0.012749549591046017
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2014,3,0.8,0.9,False,25,0.8521005937950821,0.76,-0.09210059379508206
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2014,4,0.9,1.0,True,16,0.9418768567165074,0.875,-0.06687685671650745
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2015,0,0.5,0.6,False,21,0.5490206833649603,0.47619047619047616,-0.07283020717448419
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2015,1,0.6,0.7,False,32,0.6444220507633543,0.53125,-0.11317205076335435
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2015,2,0.7,0.8,False,27,0.7570664108668778,0.7037037037037037,-0.05336270716317404
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2015,3,0.8,0.9,False,28,0.8392250811858661,0.8928571428571429,0.053632061671276765
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2015,4,0.9,1.0,True,19,0.934524687837779,0.8421052631578947,-0.09241942467988429
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2016,0,0.5,0.6,False,30,0.548063097027319,0.6333333333333333,0.08527023630601427
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2016,1,0.6,0.7,False,30,0.6449823374925062,0.5,-0.14498233749250622
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2016,2,0.7,0.8,False,32,0.7488689237694867,0.8125,0.06363107623051334
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2016,3,0.8,0.9,False,26,0.8448349313530035,0.8461538461538461,0.0013189148008426743
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2016,4,0.9,1.0,True,9,0.9343658489746747,0.8888888888888888,-0.045476960085785834
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2017,0,0.5,0.6,False,35,0.5391901613564847,0.45714285714285713,-0.08204730421362755
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2017,1,0.6,0.7,False,33,0.6507583625972841,0.6363636363636364,-0.014394726233647792
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2017,2,0.7,0.8,False,30,0.7360123016693948,0.8666666666666667,0.1306543649972719
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2017,3,0.8,0.9,False,25,0.8542618145610991,0.88,0.02573818543890094
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2017,4,0.9,1.0,True,4,0.9253171462722691,1.0,0.07468285372773087
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2018,0,0.5,0.6,False,36,0.554279604767064,0.4166666666666667,-0.13761293810039726
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2018,1,0.6,0.7,False,32,0.6494719179002162,0.59375,-0.05572191790021619
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2018,2,0.7,0.8,False,25,0.7543909426067278,0.68,-0.07439094260672774
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2018,3,0.8,0.9,False,22,0.8570926790598801,0.7727272727272727,-0.08436540633260736
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2018,4,0.9,1.0,True,12,0.939773684999076,0.8333333333333334,-0.10644035166574262
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2019,0,0.5,0.6,False,24,0.5485025632455351,0.4583333333333333,-0.09016922991220183
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2019,1,0.6,0.7,False,27,0.6591475566890872,0.6296296296296297,-0.02951792705945755
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2019,2,0.7,0.8,False,37,0.7427879313299601,0.6486486486486487,-0.09413928268131144
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2019,3,0.8,0.9,False,30,0.8453485463738483,0.8333333333333334,-0.012015213040514894
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2019,4,0.9,1.0,True,9,0.9381599313100679,0.7777777777777778,-0.16038215353229013
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2021,0,0.5,0.6,False,26,0.547666151675698,0.5,-0.04766615167569799
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2021,1,0.6,0.7,False,34,0.6519000732920446,0.7058823529411765,0.05398227964913194
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2021,2,0.7,0.8,False,30,0.7427387937651623,0.6333333333333333,-0.10940546043182897
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2021,3,0.8,0.9,False,30,0.8356155423214076,0.8333333333333334,-0.002282208988074186
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2021,4,0.9,1.0,True,7,0.9226901654438312,1.0,0.0773098345561688
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2022,0,0.5,0.6,False,28,0.5538738773248189,0.5357142857142857,-0.018159591610533155
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2022,1,0.6,0.7,False,34,0.6470169183370442,0.5588235294117647,-0.0881933889252795
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2022,2,0.7,0.8,False,28,0.7536821144295951,0.5714285714285714,-0.1822535430010237
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2022,3,0.8,0.9,False,24,0.8456338191904013,0.75,-0.09563381919040126
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2022,4,0.9,1.0,True,13,0.9375457145412042,0.7692307692307693,-0.1683149453104349
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2023,0,0.5,0.6,False,30,0.551424651995918,0.43333333333333335,-0.1180913186625846
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2023,1,0.6,0.7,False,34,0.6529613968479041,0.6470588235294118,-0.00590257331849231
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2023,2,0.7,0.8,False,27,0.7490440446713877,0.8518518518518519,0.10280780718046412
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2023,3,0.8,0.9,False,29,0.8495002175548663,0.8620689655172413,0.01256874796237506
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2023,4,0.9,1.0,True,7,0.9238124281154242,1.0,0.07618757188457581
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2024,0,0.5,0.6,False,32,0.558405679753955,0.46875,-0.08965567975395505
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2024,1,0.6,0.7,False,32,0.6517312117913675,0.65625,0.004518788208632496
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2024,2,0.7,0.8,False,27,0.7467835449326158,0.7407407407407407,-0.006042804191875084
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2024,3,0.8,0.9,False,27,0.8459357446399459,0.7037037037037037,-0.1422320409362422
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2024,4,0.9,1.0,True,9,0.9286430350077871,1.0,0.07135696499221289
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2025,0,0.5,0.6,False,22,0.5500943617301431,0.6818181818181818,0.13172382008803862
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2025,1,0.6,0.7,False,42,0.6483515666846563,0.6666666666666666,0.018315099982010308
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2025,2,0.7,0.8,False,31,0.7575950145025088,0.7419354838709677,-0.01565953063154102
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2025,3,0.8,0.9,False,23,0.849090569360091,0.6956521739130435,-0.15343839544704752
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,overall_elo,year,2025,4,0.9,1.0,True,9,0.9329636582335871,1.0,0.06703634176641293
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,all,all,0,0.5,0.6,False,2042,0.5445858504309263,0.5538687561214496,0.009282905690523258
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,all,all,1,0.6,0.7,False,1130,0.6460460885798538,0.6920353982300885,0.04598930965023473
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,all,all,2,0.7,0.8,False,833,0.745551557982409,0.7791116446578632,0.03356008667545418
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,all,all,3,0.8,0.9,False,476,0.8441990446073041,0.8298319327731093,-0.014367111834194812
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,all,all,4,0.9,1.0,True,191,0.9369853217619121,0.9214659685863874,-0.015519353175524664
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,R128,0,0.5,0.6,False,1230,0.5425257270647287,0.5634146341463414,0.02088890708161273
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,R128,1,0.6,0.7,False,550,0.6447036341405835,0.7036363636363636,0.0589327294957801
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,R128,2,0.7,0.8,False,333,0.7429379927420559,0.7897897897897898,0.0468517970477339
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,R128,3,0.8,0.9,False,178,0.8403179649540904,0.8764044943820225,0.03608652942793211
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,R128,4,0.9,1.0,True,63,0.934352550545236,0.9365079365079365,0.0021553859627004845
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,R64,0,0.5,0.6,False,484,0.5453729549375251,0.5516528925619835,0.006279937624458332
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,R64,1,0.6,0.7,False,289,0.6454705103834386,0.7370242214532872,0.09155371106984855
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,R64,2,0.7,0.8,False,216,0.7460513506745315,0.8287037037037037,0.08265235302917218
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,R64,3,0.8,0.9,False,141,0.8453495948471115,0.8226950354609929,-0.0226545593861186
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,R64,4,0.9,1.0,True,44,0.9374754251635596,0.9545454545454546,0.017070029381894947
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,R32,0,0.5,0.6,False,180,0.5532443967172119,0.4777777777777778,-0.07546661893943413
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,R32,1,0.6,0.7,False,155,0.6507591561412917,0.6838709677419355,0.0331118116006438
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,R32,2,0.7,0.8,False,138,0.7467096391790652,0.7391304347826086,-0.00757920439645654
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,R32,3,0.8,0.9,False,80,0.8487599079259152,0.75,-0.09875990792591516
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,R32,4,0.9,1.0,True,36,0.9366046654896844,0.9444444444444444,0.007839778954760068
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,R16,0,0.5,0.6,False,88,0.5475166614375849,0.5113636363636364,-0.036153025073948575
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,R16,1,0.6,0.7,False,77,0.6451942400482336,0.6103896103896104,-0.03480462965862319
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,R16,2,0.7,0.8,False,71,0.7467278826124083,0.676056338028169,-0.0706715445842393
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,R16,3,0.8,0.9,False,38,0.8454219166921353,0.868421052631579,0.022999135939443693
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,R16,4,0.9,1.0,True,22,0.9349644831247484,1.0,0.06503551687525155
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,QF,0,0.5,0.6,False,42,0.5514604189231688,0.5952380952380952,0.04377767631492646
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,QF,1,0.6,0.7,False,30,0.6480073093848008,0.4,-0.24800730938480076
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,QF,2,0.7,0.8,False,44,0.7552182270602398,0.8409090909090909,0.08569086384885116
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,QF,3,0.8,0.9,False,20,0.844072286564229,0.85,0.0059277134357710315
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,QF,4,0.9,1.0,True,12,0.9511633311428976,0.8333333333333334,-0.11782999780956427
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,SF,0,0.5,0.6,False,14,0.5463588614718279,0.7857142857142857,0.23935542424245781
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,SF,1,0.6,0.7,False,20,0.6571066698428945,0.65,-0.007106669842894431
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,SF,2,0.7,0.8,False,21,0.7456451094471732,0.7142857142857143,-0.031359395161458914
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,SF,3,0.8,0.9,False,9,0.8577110283332684,0.7777777777777778,-0.07993325055549061
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,SF,4,0.9,1.0,True,10,0.9389843656294975,0.8,-0.13898436562949745
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,F,0,0.5,0.6,False,4,0.5503332073972004,1.0,0.4496667926027996
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,F,1,0.6,0.7,False,9,0.6415694947871036,0.4444444444444444,-0.19712505034265915
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,F,2,0.7,0.8,False,10,0.7547245309310097,0.5,-0.25472453093100966
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,F,3,0.8,0.9,False,10,0.8440184143147593,0.6,-0.24401841431475935
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,round,F,4,0.9,1.0,True,4,0.9400692121489654,0.25,-0.6900692121489654
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,era,1988-1999,0,0.5,0.6,False,593,0.5408564887196615,0.5396290050590219,-0.0012274836606396278
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,era,1988-1999,1,0.6,0.7,False,313,0.6467937691275761,0.7124600638977636,0.06566629477018748
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,era,1988-1999,2,0.7,0.8,False,262,0.745117804702354,0.7709923664122137,0.02587456170985969
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,era,1988-1999,3,0.8,0.9,False,218,0.8450253292353217,0.7935779816513762,-0.051447347583945535
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,era,1988-1999,4,0.9,1.0,True,132,0.9423088049616364,0.9393939393939394,-0.0029148655676969337
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,era,2000-2009,0,0.5,0.6,False,587,0.5449248253723027,0.5689948892674617,0.024070063895158977
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,era,2000-2009,1,0.6,0.7,False,302,0.6464009981289189,0.7052980132450332,0.058897015116114226
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,era,2000-2009,2,0.7,0.8,False,236,0.7462649032259493,0.8389830508474576,0.09271814762150832
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,era,2000-2009,3,0.8,0.9,False,122,0.8462569519060167,0.8934426229508197,0.04718567104480298
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,era,2000-2009,4,0.9,1.0,True,13,0.924623968277582,0.9230769230769231,-0.0015470452006588475
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,era,2010-2019,0,0.5,0.6,False,557,0.5461141679620477,0.5457809694793537,-0.0003331984826939749
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,era,2010-2019,1,0.6,0.7,False,337,0.645788628751676,0.6735905044510386,0.027801875699362655
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,era,2010-2019,2,0.7,0.8,False,219,0.7456199992492463,0.7625570776255708,0.01693707837632452
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,era,2010-2019,3,0.8,0.9,False,105,0.8433821693740887,0.8476190476190476,0.004236878244958886
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,era,2010-2019,4,0.9,1.0,True,44,0.9247846440470364,0.9090909090909091,-0.01569373495612736
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,era,2020-2025,0,0.5,0.6,False,305,0.5483932613796395,0.5672131147540984,0.018819853374458906
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,era,2020-2025,1,0.6,0.7,False,178,0.6446166350227814,0.6685393258426966,0.02392269081991516
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,era,2020-2025,2,0.7,0.8,False,116,0.7449507411243187,0.7068965517241379,-0.03805418940018079
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,era,2020-2025,3,0.8,0.9,False,31,0.8330563723536535,0.7741935483870968,-0.05886282396655673
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,era,2020-2025,4,0.9,1.0,True,2,0.9343991379555179,0.0,-0.9343991379555179
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1988,0,0.5,0.6,False,49,0.5437037940932656,0.6122448979591837,0.06854110386591805
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1988,1,0.6,0.7,False,28,0.6528776191313563,0.75,0.09712238086864367
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1988,2,0.7,0.8,False,20,0.7514995319288718,0.9,0.14850046807112827
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1988,3,0.8,0.9,False,13,0.8471162990295635,0.7692307692307693,-0.07788552979879426
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1988,4,0.9,1.0,True,17,0.9566578251789201,0.9411764705882353,-0.015481354590684782
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1989,0,0.5,0.6,False,41,0.5386874548287351,0.6341463414634146,0.0954588866346795
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1989,1,0.6,0.7,False,26,0.6503164190235654,0.7307692307692307,0.08045281174566532
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1989,2,0.7,0.8,False,24,0.7425312389642708,0.7083333333333334,-0.034197905630937386
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1989,3,0.8,0.9,False,15,0.8555526367173597,0.8,-0.05555263671735966
