analysis_version,sample,variant_label,parameter_mode,tour,slam,start_year,end_year,score_matches,upset_matches,calibration_matches,expected_upsets,actual_upsets,excess_upsets,expected_per_100,actual_per_100,excess_per_100,standardized_excess,brier_score,log_loss,score_tournament_editions,upset_tournament_editions,calibration_tournament_editions,expected_per_100_ci_lower,expected_per_100_ci_upper,actual_per_100_ci_lower,actual_per_100_ci_upper,excess_per_100_ci_lower,excess_per_100_ci_upper,standardized_excess_ci_lower,standardized_excess_ci_upper,brier_score_ci_lower,brier_score_ci_upper,log_loss_ci_lower,log_loss_ci_upper,underdog_flips,ties_created,ties_removed,bootstrap_unit,bootstrap_replicates,bootstrap_seed
rating-history-sensitivities-v1,frozen_market_common,probable_duplicates_keep_one,fixed_primary,WTA,Wimbledon,2007,2025,2242,2242,2242,668.8629790534327,686,17.137020946567304,29.83331753137523,30.597680642283674,0.7643631109084434,0.8221020897479676,0.19569659899197625,0.5742400886129166,18,18,18,28.962940703905073,30.69734115450047,28.685501173348843,32.605156931725865,-0.9996344868303039,2.6353488376994654,-1.077281681566603,2.8652269978054803,0.18775962988871261,0.20404940242523462,0.5545652866184773,0.5939263708216725,0,0,0,tour-Slam tournament edition,2000,13444853737844983859
rating-history-sensitivities-v1,frozen_market_common,probable_duplicates_skip_all,fixed_primary,ATP,Australian Open,2001,2025,2958,2958,2958,909.5793348377903,777,-132.57933483779027,30.749808479979386,26.267748478701826,-4.482060001277562,-5.481519404769966,0.17326415556770292,0.5209037811860324,25,25,25,30.263354382619994,31.279518099200605,24.887165862024723,27.647797770239965,-5.727656128332592,-3.1670720342269623,-7.009250281343057,-3.904737911534705,0.16795297929797318,0.17850065954515273,0.5084374872362107,0.5332591009413565,0,0,0,tour-Slam tournament edition,2000,724560307046447838
rating-history-sensitivities-v1,frozen_market_common,probable_duplicates_skip_all,fixed_primary,ATP,Roland Garros,2001,2025,3036,3034,3034,945.1474826616727,820,-125.14748266167271,31.151861656614127,27.027027027027025,-4.124834629587103,-5.083122219859581,0.1770843207982719,0.5293587922629434,25,25,25,30.52246865278948,31.75821626551156,24.983648371913496,29.15838466897497,-5.844535594259769,-2.1916163446114565,-7.212299519247817,-2.6971429071832413,0.16974304025774498,0.18429764116607614,0.5122727795604446,0.5463102788891955,0,0,0,tour-Slam tournament edition,2000,9064095605336980451
rating-history-sensitivities-v1,frozen_market_common,probable_duplicates_skip_all,fixed_primary,ATP,US Open,2001,2025,2992,2991,2991,927.8157266244032,806,-121.81572662440317,31.02025164240733,26.947509194249417,-4.072742448157913,-4.997659573823401,0.17805563359740095,0.5311988280554402,25,25,25,30.376312126386335,31.688460518062904,25.18158477345523,28.781659750483538,-5.550556388980642,-2.4897123564111134,-6.813750546963942,-3.0516609524407254,0.1720822978447649,0.18443676189356478,0.5174317777823444,0.5457896239888229,0,0,0,tour-Slam tournament edition,2000,105616936501309185
rating-history-sensitivities-v1,frozen_market_common,probable_duplicates_skip_all,fixed_primary,ATP,Wimbledon,2001,2025,2933,2933,2933,954.3253728820167,804,-150.32537288201672,32.53751697517957,27.41220593249233,-5.1253110426872395,-6.113698544150156,0.18344537441571482,0.5462921913093591,24,24,24,31.8541828723908,33.177592188419595,25.976684730686294,28.94651615904685,-6.363882326740851,-3.8902764103327523,-7.588557120047725,-4.6176556863767555,0.17736132783281727,0.18978583509176347,0.5320863030317448,0.5608547350788503,0,0,0,tour-Slam tournament edition,2000,3108593137545369251
rating-history-sensitivities-v1,frozen_market_common,probable_duplicates_skip_all,fixed_primary,WTA,Australian Open,2007,2025,2382,2382,2382,650.5837028088504,690,39.416297191149624,27.312498018843424,28.967254408060455,1.6547563892170287,1.8980643787783698,0.18735961295724282,0.5521501709445125,19,19,19,26.514641729625485,28.02612518798771,27.386337037744447,30.695215459129123,0.19232045274878662,3.274629519798815,0.21970457199075738,3.750454652388645,0.17937578643251081,0.19605681296018873,0.5329101914775416,0.5733446560604613,0,0,0,tour-Slam tournament edition,2000,4733317148630298346
rating-history-sensitivities-v1,frozen_market_common,probable_duplicates_skip_all,fixed_primary,WTA,Roland Garros,2007,2025,2368,2368,2368,678.4281705978098,711,32.57182940219025,28.64983828538048,30.02533783783784,1.3754995524573583,1.5434706122274098,0.19224080693338613,0.5642963292036992,19,19,19,27.944151258438076,29.331523904638086,28.1975517095821,32.094633778654234,-0.2320987347397215,3.1678937452830187,-0.2604056302227669,3.5521659008956474,0.18412449437452463,0.20012133470805848,0.544265767659467,0.5837054062798217,0,0,0,tour-Slam tournament edition,2000,1730370201974443912
rating-history-sensitivities-v1,frozen_market_common,probable_duplicates_skip_all,fixed_primary,WTA,US Open,2007,2025,2375,2375,2375,663.1959904490176,677,13.804009550982414,27.92404170311653,28.505263157894735,0.5812214547782069,0.6602670871323292,0.18654506581294586,0.5529385641109488,19,19,19,27.121942190522162,28.744419540142697,27.341453170936582,29.882577881421444,-0.5863766763054223,1.9570699121296726,-0.6620474866481451,2.212244518197524,0.1804111070464601,0.19263563933511632,0.5369573637838563,0.5685247902832428,0,0,0,tour-Slam tournament edition,2000,13863931520546457876
rating-history-sensitivities-v1,frozen_market_common,probable_duplicates_skip_all,fixed_primary,WTA,Wimbledon,2007,2025,2242,2242,2242,668.8638738079262,686,17.13612619207379,29.833357440139437,30.597680642283674,0.7643232021442368,0.8220586877426562,0.19569650289049859,0.574239885155074,18,18,18,28.972350752334552,30.69210524508241,28.545384407957815,32.48665927713481,-1.1219903683388177,2.6574879192556264,-1.2045606459968894,2.87145253198063,0.18761256236975526,0.20351322093953517,0.554644413099613,0.5927318752720833,0,0,0,tour-Slam tournament edition,2000,15218185013670013093
rating-history-sensitivities-v1,frozen_market_common,retirement_full_update,fixed_primary,ATP,Australian Open,2001,2025,2958,2958,2958,909.5793344147445,777,-132.5793344147445,30.749808465677635,26.267748478701826,-4.482059986975811,-5.481519388060833,0.17326415555500105,0.520903781169904,25,25,25,30.254320912239287,31.271977201083935,24.823860399841976,27.732185724896926,-5.7950067779914844,-3.128587030504464,-7.119579553016758,-3.8205899590136707,0.16819589389620007,0.17879832345794647,0.509072541090988,0.5338460690246049,0,0,0,tour-Slam tournament edition,2000,4053672515797689513
rating-history-sensitivities-v1,frozen_market_common,retirement_full_update,fixed_primary,ATP,Roland Garros,2001,2025,3036,3034,3034,945.1475023354423,820,-125.14750233544225,31.15186230505742,27.027027027027025,-4.124835278030397,-5.08312306997127,0.17708420933392124,0.5293585139121528,25,25,25,30.499149705894467,31.71950973764542,24.88375627497548,29.111848917883403,-6.008643960289209,-2.251409580360029,-7.449317045090138,-2.780566048617351,0.17002841426601725,0.1843161678113575,0.5125714230330971,0.5465162085538036,0,0,0,tour-Slam tournament edition,2000,10973383970860119060
rating-history-sensitivities-v1,frozen_market_common,retirement_full_update,fixed_primary,ATP,US Open,2001,2025,2992,2991,2991,927.8157361376749,806,-121.81573613767489,31.020251960470578,26.947509194249417,-4.07274276622116,-4.997659927506041,0.17805560077910404,0.5311987512893642,25,25,25,30.33988069061146,31.674392072249518,25.132626989525964,28.870596230035353,-5.6395364320982395,-2.4232207110774264,-6.9348714285891875,-2.9721575607420374,0.17190301056896476,0.18461010432821962,0.5174307709512075,0.5458261589001799,0,0,0,tour-Slam tournament edition,2000,1076742768296865967
rating-history-sensitivities-v1,frozen_market_common,retirement_full_update,fixed_primary,ATP,Wimbledon,2001,2025,2933,2933,2933,954.3254039372794,804,-150.32540393727936,32.53751803400203,27.41220593249233,-5.125312101509695,-6.113699693070875,0.183445398770202,0.5462922583311969,24,24,24,31.85514408332402,33.17946359006259,25.925284702985536,29.02687038951798,-6.411229697915522,-3.886854357620386,-7.637069781609162,-4.623193767782429,0.17762445977178865,0.18957189988944656,0.5329511081464693,0.5602989306522074,0,0,0,tour-Slam tournament edition,2000,15321111496822392533
rating-history-sensitivities-v1,frozen_market_common,retirement_full_update,fixed_primary,WTA,Australian Open,2007,2025,2382,2382,2382,650.5809691450413,690,39.41903085495869,27.312383255459334,28.967254408060455,1.6548711526011206,1.8981992106656858,0.18735984307323328,0.5521508246939042,19,19,19,26.546859129537378,28.059712372436252,27.379837488799232,30.763105361288158,0.20749015612566252,3.2621971885845182,0.23788651437042566,3.748406146291143,0.17933799958616126,0.19658978540365718,0.5323506461701419,0.5742794359752028,0,0,0,tour-Slam tournament edition,2000,14009439694683530862
rating-history-sensitivities-v1,frozen_market_common,retirement_full_update,fixed_primary,WTA,Roland Garros,2007,2025,2368,2368,2368,678.4226680504917,711,32.577331949508334,28.649605914294412,30.02533783783784,1.3757319235434262,1.5437361986482034,0.19224126310871528,0.5642973886820751,19,19,19,27.94933918977119,29.384147563987614,28.168257743853733,32.078206638255665,-0.28902368860686645,3.2138053371715567,-0.3241592755394884,3.588914901212169,0.18452794875641781,0.2003743714158751,0.5452384421289858,0.5846967199912873,0,0,0,tour-Slam tournament edition,2000,4944968138640637766
rating-history-sensitivities-v1,frozen_market_common,retirement_full_update,fixed_primary,WTA,US Open,2007,2025,2375,2375,2375,663.1936437274737,677,13.806356272526273,27.923942893788368,28.505263157894735,0.5813202641063694,0.6603802306039527,0.18654515375744257,0.5529388755921089,19,19,19,27.131167912236627,28.718988975213364,27.379873466515434,29.974704890387862,-0.6210346865444435,2.0034812863961027,-0.7028395625654533,2.2971096856934388,0.18075571894635112,0.19302754289822918,0.5377304391976229,0.5695169476445847,0,0,0,tour-Slam tournament edition,2000,1588478308610291719
rating-history-sensitivities-v1,frozen_market_common,retirement_full_update,fixed_primary,WTA,Wimbledon,2007,2025,2242,2242,2242,668.8619884419818,686,17.138011558018206,29.83327334709999,30.597680642283674,0.7644072951836844,0.8221501402047833,0.19569670368779635,0.5742403102048195,18,18,18,28.98634958197975,30.710586585600907,28.61559169185492,32.6935736128062,-1.1029751059030697,2.7737285079470313,-1.1863147127899314,2.9877224454755895,0.1875416531384989,0.2042922745064929,0.5544810597321423,0.5949336009572754,0,0,0,tour-Slam tournament edition,2000,7471958381987309469
rating-history-sensitivities-v1,frozen_market_common,retirement_half_result_delta,fixed_primary,ATP,Australian Open,2001,2025,2958,2958,2958,907.5706495000559,785,-122.57064950005588,30.681901605816627,26.53820148749155,-4.14370011832508,-5.071383787625668,0.17329704519145625,0.5209053735638202,25,25,25,30.15433449351808,31.22251882767663,25.034164006823005,28.033388450148074,-5.443246675795095,-2.7872733236050378,-6.668247313710161,-3.401068437728105,0.1679263928950646,0.17849295982771113,0.5086598320180722,0.5332498692496155,32,0,0,tour-Slam tournament edition,2000,16556682575336126815
rating-history-sensitivities-v1,frozen_market_common,retirement_half_result_delta,fixed_primary,ATP,Roland Garros,2001,2025,3036,3034,3034,943.5019450380518,815,-128.50194503805176,31.09762508365365,26.862228081740277,-4.235397001913373,-5.222068531704533,0.17720313675738905,0.5295656992123239,25,25,25,30.418035170173805,31.691127492352745,24.808923859457057,29.00138011331903,-6.10951791258393,-2.3583235958200954,-7.565986230320927,-2.8986935170917287,0.17004931642645227,0.18446119141530942,0.5131251937242077,0.5463579535979824,37,0,0,tour-Slam tournament edition,2000,9830493242679020070
rating-history-sensitivities-v1,frozen_market_common,retirement_half_result_delta,fixed_primary,ATP,US Open,2001,2025,2992,2991,2991,925.6004366736468,800,-125.60043667364675,30.946186448466964,26.74690738883317,-4.199279059633794,-5.156904067053426,0.17809182909771457,0.5312286820456452,25,25,25,30.299379233214005,31.60035613356751,25.05836061068122,28.409177084290835,-5.594503705933545,-2.7439392388313504,-6.862554292801842,-3.376829364993611,0.17212678137199258,0.183888392569012,0.5177360408866273,0.5445939284789438,34,0,0,tour-Slam tournament edition,2000,14759525204074555208
rating-history-sensitivities-v1,frozen_market_common,retirement_half_result_delta,fixed_primary,ATP,Wimbledon,2001,2025,2933,2933,2933,952.8179990792025,809,-143.81799907920254,32.486123391721875,27.582679849982952,-4.903443541738921,-5.852503764589698,0.1834679980421617,0.5462784855641776,24,24,24,31.78749570830994,33.16032703009815,26.152270399453737,28.97967831200277,-6.084228026376951,-3.792206776397286,-7.276430058934435,-4.51109017208715,0.1771798960133195,0.1895809208893394,0.5317725082278416,0.560186693741963,33,0,0,tour-Slam tournament edition,2000,17840458540398319586
rating-history-sensitivities-v1,frozen_market_common,retirement_half_result_delta,fixed_primary,WTA,Australian Open,2007,2025,2382,2382,2382,646.2746444518051,692,45.7253555481949,27.131597164223557,29.0512174643157,1.9196203000921452,2.207396717764347,0.18749247051019563,0.5523102121760903,19,19,19,26.32189089384626,27.92124478630376,27.337526205450736,30.88853268239474,0.3781165753711873,3.547539450966614,0.43081901940738876,4.070224791497685,0.17881505605405776,0.19724101832332103,0.531568266544369,0.5762831248348491,26,0,0,tour-Slam tournament edition,2000,16348568271298094885
rating-history-sensitivities-v1,frozen_market_common,retirement_half_result_delta,fixed_primary,WTA,Roland Garros,2007,2025,2368,2368,2368,676.0729301513989,709,32.92706984860115,28.550377117880018,29.94087837837838,1.3905012604983593,1.562567599771348,0.19270628901109482,0.5653562696314867,19,19,19,27.845654474943224,29.240362603341374,28.311386953103792,31.82414639274306,-0.13761301813495574,3.097014544378318,-0.1554386837185997,3.4589711733137953,0.18496558596422408,0.20059897067274257,0.546149772812504,0.5847975257911905,34,0,0,tour-Slam tournament edition,2000,359938926036682260
rating-history-sensitivities-v1,frozen_market_common,retirement_half_result_delta,fixed_primary,WTA,US Open,2007,2025,2375,2375,2375,659.5573721197051,681,21.442627880294935,27.770836720829685,28.673684210526314,0.9028474896966289,1.027910594045185,0.1867186489831645,0.5533982527061883,19,19,19,26.951816550053035,28.55523561785609,27.693424446743034,29.852960084775695,-0.1104447698352049,2.071495317606857,-0.12481566932584032,2.3694903168686667,0.18093417263154002,0.193107970044686,0.5380950491314028,0.5696116767154894,32,0,0,tour-Slam tournament edition,2000,7830686577055096358
rating-history-sensitivities-v1,frozen_market_common,retirement_half_result_delta,fixed_primary,WTA,Wimbledon,2007,2025,2242,2242,2242,666.2018865564014,691,24.798113443598595,29.714624734897473,30.820695807314895,1.1060710724174216,1.1916454469573143,0.1957369363192821,0.5743234583220509,18,18,18,28.83683369342692,30.58336426949259,28.88987962550156,32.85714285714286,-0.8573632964938962,3.0941988032392294,-0.9171994884976208,3.3377431320455253,0.18760905961051946,0.20385307358608434,0.5542796425438191,0.5936866932454072,23,0,0,tour-Slam tournament edition,2000,5691337379730623445
rating-history-sensitivities-v1,frozen_market_common,retirement_no_result_delta,fixed_primary,ATP,Australian Open,2001,2025,2958,2958,2958,904.7145612961198,780,-124.71456129611977,30.58534689980121,26.36916835699797,-4.216178542803237,-5.165553895368871,0.17348440477466082,0.5212210843054803,25,25,25,30.046615596920397,31.150905451454825,24.973849650911443,27.725445293193552,-5.49541576420924,-2.9896797524712206,-6.751299419817631,-3.6539423267513715,0.16828492051529123,0.17866535226005895,0.5086605905899131,0.5339006304134888,63,0,0,tour-Slam tournament edition,2000,6986226595913028164
rating-history-sensitivities-v1,frozen_market_common,retirement_no_result_delta,fixed_primary,ATP,Roland Garros,2001,2025,3036,3034,3034,941.2185097373858,818,-123.21850973738583,31.022363537817593,26.961107448912326,-4.061256088905267,-5.0114901853135105,0.17745649163762509,0.530052630027878,25,25,25,30.386982211008124,31.63800757027879,24.97540973167217,28.98866513384362,-5.898151760088951,-2.2505711229454026,-7.259392590312721,-2.7746973695802972,0.17025073152723125,0.18462986627254888,0.5134646917739154,0.5466702469958056,56,0,0,tour-Slam tournament edition,2000,17204784898496456351
rating-history-sensitivities-v1,frozen_market_common,retirement_no_result_delta,fixed_primary,ATP,US Open,2001,2025,2992,2991,2991,922.6791294456078,799,-123.67912944560783,30.848516531113606,26.71347375459713,-4.135042776516477,-5.083607224318433,0.17825901275733788,0.5315351491714607,25,25,25,30.15525092281141,31.550196932681175,25.01642736681722,28.45307232608029,-5.555973407611766,-2.6438679299106,-6.845631391860393,-3.247678862293277,0.17206213706423512,0.18459900781768868,0.5172848193641748,0.5461018478489,59,0,0,tour-Slam tournament edition,2000,1187790213122220168
rating-history-sensitivities-v1,frozen_market_common,retirement_no_result_delta,fixed_primary,ATP,Wimbledon,2001,2025,2933,2933,2933,950.6109460504915,804,-146.61094605049152,32.41087439653909,27.41220593249233,-4.998668464046762,-5.9713488191817286,0.18360758282565975,0.5465080422134783,24,24,24,31.686545843324556,33.10085478149978,25.994358009130174,28.85685982457548,-6.1164086407167355,-3.8963149807146555,-7.308991742273756,-4.652396694405942,0.17733231790516069,0.1898796922541067,0.532403013991067,0.5608242391300158,58,0,0,tour-Slam tournament edition,2000,17748730051826861732
rating-history-sensitivities-v1,frozen_market_common,retirement_no_result_delta,fixed_primary,WTA,Australian Open,2007,2025,2382,2382,2382,641.1839637715188,689,47.81603622848115,26.91788261005537,28.92527287993283,2.007390269877462,2.3153771349060057,0.1878266677257468,0.5530090593013899,19,19,19,26.143149687668604,27.73162948976894,27.253379675604105,30.86003372681282,0.4912389019548408,3.6682083519228628,0.5647221653910891,4.230348057455606,0.17943656100641872,0.19765356360071953,0.5323691973923196,0.5760914117564709,45,0,0,tour-Slam tournament edition,2000,13407713309554586985
rating-history-sensitivities-v1,frozen_market_common,retirement_no_result_delta,fixed_primary,WTA,Roland Garros,2007,2025,2368,2368,2368,672.6987697806409,710,37.30123021935913,28.407887237358143,29.98310810810811,1.575220870749963,1.7736030312984608,0.19336831921002487,0.5669305379414056,19,19,19,27.694317591338667,29.144049209515035,28.4142413385027,31.75704257557049,0.07366437250503566,3.2731812705798213,0.08311694892783501,3.670638111504861,0.1860321061664644,0.20154160010567818,0.5480558864404498,0.5876858386333254,57,0,0,tour-Slam tournament edition,2000,7060375581188964635
rating-history-sensitivities-v1,frozen_market_common,retirement_no_result_delta,fixed_primary,WTA,US Open,2007,2025,2375,2375,2375,654.9568749214822,677,22.043125078517846,27.577131575641353,28.505263157894735,0.928131582253383,1.0596249223628285,0.18710148635321167,0.5543855151066915,19,19,19,26.779881360067417,28.396093351607124,27.530570957349862,29.65152280427546,-0.06563238752092582,1.8626459607676689,-0.07420303081171994,2.125962709726313,0.18105981611542024,0.19304875758255563,0.5385905409057973,0.569807396637642,64,0,0,tour-Slam tournament edition,2000,16798045420546517096
rating-history-sensitivities-v1,frozen_market_common,retirement_no_result_delta,fixed_primary,WTA,Wimbledon,2007,2025,2242,2242,2242,662.850041638021,682,19.149958361978975,29.565122285371142,30.419268510258696,0.8541462248875545,0.9222213946948298,0.1959298455435527,0.5747941493345525,18,18,18,28.638087221944687,30.444539788540354,28.443884446054394,32.60685847464117,-1.1137135568267573,3.0467956898381483,-1.1865571071446077,3.289643465914161,0.1878582427332992,0.20433712001990467,0.5553021467231488,0.5950553363836987,44,0,0,tour-Slam tournament edition,2000,3555933461112482543
rating-history-sensitivities-v1,frozen_market_common,retirement_no_result_delta,reselected_policy,ATP,Australian Open,2001,2025,2958,2958,2958,904.7145612961198,780,-124.71456129611977,30.58534689980121,26.36916835699797,-4.216178542803237,-5.165553895368871,0.17348440477466082,0.5212210843054803,25,25,25,30.047422998260572,31.163127417837522,24.96567036497915,27.83673605467505,-5.490430293601485,-2.8915929668988616,-6.7241778302568935,-3.5453716335931924,0.16821790665956754,0.17891310136419206,0.508853974008282,0.5338291480065335,63,0,0,tour-Slam tournament edition,2000,13937613877942741328
rating-history-sensitivities-v1,frozen_market_common,retirement_no_result_delta,reselected_policy,ATP,Roland Garros,2001,2025,3036,3034,3034,941.2185097373858,818,-123.21850973738583,31.022363537817593,26.961107448912326,-4.061256088905267,-5.0114901853135105,0.17745649163762509,0.530052630027878,25,25,25,30.393589181572025,31.653804776970112,24.965804521288042,29.122041892608397,-5.872263875597462,-2.171413453029783,-7.283235635632262,-2.66130783851449,0.17013537762088388,0.18521353331849286,0.5129515291525094,0.5476957251866625,56,0,0,tour-Slam tournament edition,2000,10291135724669016563
rating-history-sensitivities-v1,frozen_market_common,retirement_no_result_delta,reselected_policy,ATP,US Open,2001,2025,2992,2991,2991,922.6791294456078,799,-123.67912944560783,30.848516531113606,26.71347375459713,-4.135042776516477,-5.083607224318433,0.17825901275733788,0.5315351491714607,25,25,25,30.172928731483093,31.52192919131351,25.033812674307168,28.415919193653853,-5.604079557122902,-2.6372107828103992,-6.909626733265074,-3.2584488332504478,0.17238969060833126,0.18433967181035588,0.5177874725607888,0.5454474283119721,59,0,0,tour-Slam tournament edition,2000,9965236401267564776
rating-history-sensitivities-v1,frozen_market_common,retirement_no_result_delta,reselected_policy,ATP,Wimbledon,2001,2025,2933,2933,2933,950.6109460504915,804,-146.61094605049152,32.41087439653909,27.41220593249233,-4.998668464046762,-5.9713488191817286,0.18360758282565975,0.5465080422134783,24,24,24,31.699759961992925,33.099471695856316,25.947357812108216,28.8501193994104,-6.200865647115069,-3.8751878209998623,-7.421447897293283,-4.627481037931867,0.17730703693189306,0.1901032429321435,0.5320320979942009,0.5613207954438867,58,0,0,tour-Slam tournament edition,2000,12023940477339025153
rating-history-sensitivities-v1,frozen_market_common,retirement_no_result_delta,reselected_policy,WTA,Australian Open,2007,2025,2382,2382,2382,730.0616433299999,691,-39.061643329999924,30.64910341435768,29.009235936188077,-1.6398674781696023,-1.7994290525805483,0.18810188073076037,0.5549775920242425,19,19,19,29.99877844644241,31.269387779919583,27.425451490970183,30.77596060172736,-3.1614892737236504,0.008516737977045942,-3.469672790552579,0.0093715381844212,0.1806486998377897,0.1966378649909003,0.5373618111276915,0.5744103348340139,115,0,0,tour-Slam tournament edition,2000,11218981027943504329
rating-history-sensitivities-v1,frozen_market_common,retirement_no_result_delta,reselected_policy,WTA,Roland Garros,2007,2025,2368,2368,2368,758.8063009952239,715,-43.806300995223864,32.04418500824425,30.194256756756754,-1.8499282514874942,-1.9920488334669813,0.1917610644507493,0.5641931154500278,19,19,19,31.406673899659605,32.64072958704092,28.349433011339777,32.03723461005015,-3.4695071201273318,-0.08769222601716427,-3.752877822007832,-0.0942874752311793,0.1848414631036511,0.19855514326170837,0.5479019375933172,0.5805770238348947,102,0,0,tour-Slam tournament edition,2000,2807003543986225707
rating-history-sensitivities-v1,frozen_market_common,retirement_no_result_delta,reselected_policy,WTA,US Open,2007,2025,2375,2375,2375,742.0334135241852,680,-62.03341352418522,31.243512148386746,28.63157894736842,-2.611933201018325,-2.8453709187481975,0.1876909545075319,0.5556380326163535,19,19,19,30.415564941022488,31.98590106914865,27.237924098215565,30.15192245464021,-3.674785173532532,-1.4420613476709467,-4.018084112105801,-1.573316533224165,0.18174559720721947,0.19330934813744244,0.5408589951221111,0.5692628679449323,105,0,0,tour-Slam tournament edition,2000,7440237741787827392
rating-history-sensitivities-v1,frozen_market_common,retirement_no_result_delta,reselected_policy,WTA,Wimbledon,2007,2025,2242,2242,2242,738.3520977022064,688,-50.35209770220638,32.93274298404132,30.68688670829616,-2.245856275745155,-2.3301354175133904,0.1963814553146347,0.5764388820911811,18,18,18,32.13433943668374,33.67004759453629,28.884859366651185,32.48552588249612,-4.100984303988166,-0.41208604683157884,-4.231489130578751,-0.43007810062314855,0.1895929467515622,0.20291511934550596,0.5605933553836322,0.5915919843711044,96,0,0,tour-Slam tournament edition,2000,14178763069398800291
rating-history-sensitivities-v1,frozen_market_common,retirement_strict_skip,fixed_primary,ATP,Australian Open,2001,2025,2958,2958,2958,904.7145612961197,780,-124.71456129611965,30.585346899801205,26.36916835699797,-4.216178542803234,-5.165553895368866,0.17348440477466082,0.5212210843054804,25,25,25,30.01423411112101,31.135950838930473,24.82613442831043,27.834719263866408,-5.549860716286482,-2.842670758283841,-6.819105748992422,-3.494120461464056,0.16788241754440367,0.17875780523666476,0.5079312373365614,0.5336363593151495,63,0,0,tour-Slam tournament edition,2000,3118870502553299356
rating-history-sensitivities-v1,frozen_market_common,retirement_strict_skip,fixed_primary,ATP,Roland Garros,2001,2025,3036,3034,3034,941.2185097373856,818,-123.2185097373856,31.022363537817586,26.961107448912326,-4.06125608890526,-5.011490185313502,0.17745649163762509,0.5300526300278781,25,25,25,30.337785745282574,31.63546636264146,24.86892546733807,29.051466973433232,-5.833186873496465,-2.1861649663234144,-7.215052371829307,-2.682558153459644,0.16982505274440893,0.1847922149745221,0.5124139611037362,0.5468733973866674,56,0,0,tour-Slam tournament edition,2000,11819523699988793046
rating-history-sensitivities-v1,frozen_market_common,retirement_strict_skip,fixed_primary,ATP,US Open,2001,2025,2992,2991,2991,922.6791294456078,799,-123.67912944560783,30.848516531113606,26.71347375459713,-4.135042776516477,-5.083607224318433,0.17825901275733794,0.5315351491714607,25,25,25,30.168475538448522,31.53028898101867,24.982749178532313,28.42932913991735,-5.568075124974563,-2.661785318100865,-6.8522579931402,-3.287837007030194,0.17200878773831385,0.18446924284012364,0.5168978852202432,0.5460590962977684,59,0,0,tour-Slam tournament edition,2000,16183257726471096721
rating-history-sensitivities-v1,frozen_market_common,retirement_strict_skip,fixed_primary,ATP,Wimbledon,2001,2025,2933,2933,2933,950.6109460504917,804,-146.61094605049175,32.4108743965391,27.41220593249233,-4.998668464046769,-5.971348819181738,0.18360758282565975,0.5465080422134784,24,24,24,31.72522866781606,33.0744256801668,26.054408840246534,28.810749826563445,-6.117440559706033,-3.9468035466159663,-7.294013923575862,-4.706049673721058,0.1776095741984913,0.19020126237008858,0.5327206521019405,0.5615741011734927,58,0,0,tour-Slam tournament edition,2000,12505469738097613586
rating-history-sensitivities-v1,frozen_market_common,retirement_strict_skip,fixed_primary,WTA,Australian Open,2007,2025,2382,2382,2382,641.1839637715188,689,47.81603622848115,26.91788261005537,28.92527287993283,2.007390269877462,2.3153771349060057,0.1878266677257468,0.5530090593013899,19,19,19,26.17202435562297,27.744088731010912,27.20333253098964,30.766413099632903,0.36253658452001875,3.7217336040939606,0.4215591959242531,4.31247240193055,0.1794720898493014,0.19777034770741278,0.5325764262458317,0.5768152195406178,45,0,0,tour-Slam tournament edition,2000,10612976209457790679
rating-history-sensitivities-v1,frozen_market_common,retirement_strict_skip,fixed_primary,WTA,Roland Garros,2007,2025,2368,2368,2368,672.6987697806409,710,37.30123021935913,28.407887237358143,29.98310810810811,1.575220870749963,1.7736030312984608,0.19336831921002487,0.5669305379414056,19,19,19,27.716215981045988,29.18542747957037,28.377497556429436,31.728058004442996,0.03648841178845918,3.1742621698130224,0.04115181696955355,3.5630431268046245,0.1857365956133825,0.20108604415085712,0.5477644003666401,0.5864417486422232,57,0,0,tour-Slam tournament edition,2000,4154152439753823319
rating-history-sensitivities-v1,frozen_market_common,retirement_strict_skip,fixed_primary,WTA,US Open,2007,2025,2375,2375,2375,654.9568749214822,677,22.043125078517846,27.577131575641353,28.505263157894735,0.928131582253383,1.0596249223628285,0.18710148635321167,0.5543855151066915,19,19,19,26.742673040875022,28.432654826236202,27.474774596209162,29.726515127971762,-0.07911610570331822,1.8786849400054915,-0.09013716536089321,2.138231806410243,0.1809281483563874,0.1932242585660858,0.5379807295906212,0.5699341660691495,64,0,0,tour-Slam tournament edition,2000,12601845564918510231
rating-history-sensitivities-v1,frozen_market_common,retirement_strict_skip,fixed_primary,WTA,Wimbledon,2007,2025,2242,2242,2242,662.850041638021,682,19.149958361978975,29.565122285371142,30.419268510258696,0.8541462248875545,0.9222213946948298,0.1959298455435527,0.5747941493345525,18,18,18,28.683200071630075,30.484152210369782,28.418227159576887,32.544052469229094,-1.2061185073108125,2.9419631696280244,-1.299281511745824,3.19831373133716,0.1878683794430746,0.20400079431254642,0.5551247719112489,0.5946078164844216,44,0,0,tour-Slam tournament edition,2000,4295715439016586115
