analysis_version,sample,variant_label,tour,slam,start_year,end_year,score_matches,upset_matches,calibration_matches,expected_upsets,actual_upsets,excess_upsets,expected_per_100,actual_per_100,excess_per_100,standardized_excess,brier_score,log_loss,score_tournament_editions,upset_tournament_editions,calibration_tournament_editions,expected_per_100_ci_lower,expected_per_100_ci_upper,actual_per_100_ci_lower,actual_per_100_ci_upper,excess_per_100_ci_lower,excess_per_100_ci_upper,standardized_excess_ci_lower,standardized_excess_ci_upper,brier_score_ci_lower,brier_score_ci_upper,log_loss_ci_lower,log_loss_ci_upper,underdog_flips_vs_frozen_market,ties_created_vs_frozen_market,ties_removed_vs_frozen_market,bootstrap_unit,bootstrap_replicates,bootstrap_seed
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_median,ATP,Roland Garros,2001,2025,3035,3022,3022,797.7720243657647,689,-108.77202436576465,26.398809542215904,22.799470549305095,-3.599338992910809,-4.693323927408791,0.15903220408654004,0.4849006651608631,25,25,25,25.548486294684352,27.319987065455692,21.023018173527877,24.608712423234287,-5.041670066423306,-2.1939078799585134,-6.614152793225632,-2.8341883934011984,0.15139347529826086,0.16666030721977568,0.4662609335633181,0.5036692851051945,3,12,0,tour-Slam tournament edition,2000,3681808609022261590
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_median,ATP,US Open,2001,2025,2990,2968,2968,793.7948032893462,728,-65.79480328934619,26.745107927538616,24.528301886792452,-2.216806040746165,-2.8483408341723178,0.16668903568668067,0.5032569753470464,25,25,25,26.052178673590625,27.503124679713345,23.228108722601156,25.89515971485676,-3.4573323590041465,-0.9675526289514726,-4.424165131846211,-1.2453453503904972,0.16006462703903462,0.17320353887977125,0.48782925968128427,0.5184465887956445,1,17,0,tour-Slam tournament edition,2000,7825206759663606263
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_median,ATP,Wimbledon,2001,2025,2931,2909,2909,782.901184502343,662,-120.90118450234297,26.913069250682124,22.756961155036095,-4.156108095646029,-5.274558554048145,0.16091042685307366,0.49079130201260074,24,24,24,26.038353230048212,27.842832033930105,21.32100005931382,24.322516341384265,-5.71569904059381,-2.6485856130612837,-7.219348769595036,-3.3708110485514484,0.15489369232924963,0.16762496721835637,0.47585694449713667,0.5070582958311954,1,19,0,tour-Slam tournament edition,2000,11056181125676359480
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_median,WTA,Australian Open,2007,2025,2382,2373,2373,674.3565182318437,645,-29.356518231843665,28.417889516723292,27.180783817951962,-1.2371056987713303,-1.3888669434470506,0.1756125185483742,0.5255932824779337,19,19,19,27.628683810234758,29.237750930794995,25.60861559192887,29.010558766002845,-2.816199094598185,0.5286709180395114,-3.1402172185778783,0.5936446863312689,0.1689306214800147,0.18314065723703318,0.5098584912038937,0.5435421670806387,1,7,0,tour-Slam tournament edition,2000,5892076021405885656
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_median,WTA,Roland Garros,2007,2025,2368,2363,2363,674.0879861805374,644,-30.087986180537428,28.526787396552578,27.25349132458739,-1.2732960719651896,-1.4237682395346474,0.17676233660482935,0.5276207950740665,19,19,19,27.804117474390335,29.250415204276674,25.10521254010567,29.297113158369346,-2.9355045034177407,0.480288390106263,-3.2679734867101553,0.5329339764741053,0.1684296032725699,0.18437545384229426,0.5076658081942379,0.5455637878006449,1,2,0,tour-Slam tournament edition,2000,14502420069372374321
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_median,WTA,US Open,2007,2025,2375,2368,2368,671.3236628810487,611,-60.323662881048676,28.34981684463888,25.802364864864863,-2.547451979774015,-2.8558657285942566,0.17516463888491346,0.5257194360861868,19,19,19,27.637214651283138,29.01018241531153,24.433056433892492,27.29203528831447,-3.5611107784209985,-1.3817524586522465,-3.998307585830815,-1.55134386928197,0.16865255280005995,0.18081084812483103,0.5099141327573314,0.5392687472122047,0,3,0,tour-Slam tournament edition,2000,3286569474222183638
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_median,WTA,Wimbledon,2007,2025,2242,2234,2234,642.4473194117929,627,-15.447319411792932,28.75771349202296,28.066248880931063,-0.6914646110918948,-0.748100360984285,0.1841274124051418,0.5460823073342393,18,18,18,27.732343332436297,29.624708322437627,26.180437653272968,29.973572553669925,-2.4638123085916357,0.965140743136123,-2.666113616993142,1.0484814008370364,0.1763096695019871,0.1920424091867081,0.5279723687860199,0.5643603156180835,1,7,0,tour-Slam tournament edition,2000,6726842171867286015
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,ATP,Australian Open,2001,2025,2958,2956,2956,791.2170450940087,695,-96.21704509400865,26.766476491678237,23.511502029769957,-3.2549744619082763,-4.177783370169543,0.1584092092456331,0.4820142697978002,25,25,25,25.95502827812876,27.71155151326181,21.979476994372725,25.071867003937992,-4.3417055206597785,-2.2036647822754714,-5.526145838063381,-2.834896992898407,0.1523938316401175,0.16475538052197194,0.4673546530944073,0.4974956896133029,3,2,0,tour-Slam tournament edition,2000,8888548901785784401
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,ATP,Roland Garros,2001,2025,3035,3032,3032,800.5909546872122,695,-105.59095468721216,26.404714864353963,22.9221635883905,-3.482551275963462,-4.550155538221513,0.15869972423515308,0.48407195464373654,25,25,25,25.5016047832704,27.285861755959186,21.086706598866243,24.718960887549986,-4.865066879661396,-2.1083319796136712,-6.389277793608403,-2.744000438472163,0.15126186677445455,0.1663350003110731,0.4659861454190273,0.5026830356599991,5,3,1,tour-Slam tournament edition,2000,9716305980335770584
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,ATP,US Open,2001,2025,2990,2989,2989,801.6704604784256,740,-61.67046047842564,26.820691217076806,24.757443961191036,-2.063247255885769,-2.6601986638733104,0.16691559371864403,0.5037107140181282,25,25,25,26.0428038017327,27.612642639479418,23.44248407867849,26.055232556193072,-3.3419115410803633,-0.7520381526955355,-4.268829638294743,-0.9739343634143823,0.16033571380091985,0.17351402380071787,0.4886567353798145,0.5190517514440548,8,0,4,tour-Slam tournament edition,2000,2920001063369969166
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,ATP,Wimbledon,2001,2025,2931,2929,2929,790.7335386170539,674,-116.73353861705391,26.99670667862936,23.01126664390577,-3.9854400347235885,-5.073319804399629,0.16067165629437288,0.4901476060398624,24,24,24,26.09036625605116,27.931692522020295,21.543686747357746,24.540086471064406,-5.697486730471486,-2.485538471752382,-7.18848571377464,-3.163979735290241,0.15465972605403336,0.16725116804828158,0.4753226605469376,0.5063338526234287,8,1,2,tour-Slam tournament edition,2000,17005929117359411723
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,WTA,Australian Open,2007,2025,2382,2381,2381,673.0968515205957,649,-24.096851520595692,28.269502373817545,27.257454850902985,-1.012047522914561,-1.140750471987082,0.17516590447704972,0.5244832471247917,19,19,19,27.495600213512034,29.064769293688066,25.660218135498766,28.990594809403618,-2.6559848095130176,0.7294944536646355,-2.976097444563514,0.8209710202686179,0.16889068760218026,0.18264535121404177,0.5093701981345791,0.5423947549644772,6,1,2,tour-Slam tournament edition,2000,883057256822081900
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,WTA,Roland Garros,2007,2025,2368,2366,2366,671.9204623158154,645,-26.92046231581537,28.39900516973015,27.261200338123412,-1.1378048316067357,-1.2753788070740977,0.17661304703141825,0.527176874223259,19,19,19,27.700769679979757,29.093543203015845,25.264025081715697,29.11741545897192,-2.7200510111450877,0.47107809483860785,-3.063612111967745,0.5288908794620696,0.16914813970773748,0.1844518042363977,0.5091206000726939,0.5457856969475631,5,2,3,tour-Slam tournament edition,2000,18063899370323983537
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,WTA,US Open,2007,2025,2375,2373,2373,670.3891910440378,613,-57.38919104403783,28.250703373115797,25.8322798145807,-2.418423558535096,-2.7185834894692236,0.1750282524733227,0.5251874308966519,19,19,19,27.563962341488175,28.937198645168678,24.545579473247013,27.292022383241267,-3.365088521025259,-1.3353580113543235,-3.7848228890289786,-1.5014669714322082,0.16864437622443598,0.1811133937565768,0.5095522270322486,0.5401377214184916,6,1,3,tour-Slam tournament edition,2000,6894259654688024438
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,WTA,Wimbledon,2007,2025,2242,2241,2241,642.2703321581499,635,-7.270332158149927,28.659988048110215,28.335564480142793,-0.32442356796742194,-0.3520320457058144,0.18407409976434297,0.5459086896794496,18,18,18,27.725166053974228,29.44785638564884,26.430999461095222,30.291132804555623,-2.112860895087133,1.3969388471650792,-2.280293796020934,1.50246363339136,0.1760071995446687,0.19209256308504452,0.5272438552002837,0.5644226570232319,5,0,0,tour-Slam tournament edition,2000,6287427687013623691
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,ATP,Australian Open,2001,2025,2958,2956,2956,791.2170450940087,695,-96.21704509400865,26.766476491678237,23.511502029769957,-3.2549744619082763,-4.177783370169543,0.1584092092456331,0.4820142697978002,25,25,25,25.959200485104503,27.732260698175303,21.97018437656026,25.14391894393675,-4.341673996526549,-2.1493174881768713,-5.552770161386798,-2.7476326443509933,0.15253413388185086,0.16502716043762256,0.46736648862973207,0.49850108192021103,3,2,0,tour-Slam tournament edition,2000,13269373958035554614
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,ATP,Roland Garros,2001,2025,3035,3032,3032,800.5909546872122,695,-105.59095468721216,26.404714864353963,22.9221635883905,-3.482551275963462,-4.550155538221513,0.15869972423515308,0.48407195464373654,25,25,25,25.51105336567534,27.366338499963835,21.01468232034535,24.81798870476449,-4.927445400745078,-2.117905164878924,-6.4556759882807375,-2.7464891841183605,0.1509280955434943,0.16717808655341687,0.4652537780784239,0.5045287036204908,5,3,1,tour-Slam tournament edition,2000,14493379868080627068
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,ATP,US Open,2001,2025,2990,2989,2989,801.6704604784256,740,-61.67046047842564,26.820691217076806,24.757443961191036,-2.063247255885769,-2.6601986638733104,0.16691559371864403,0.5037107140181282,25,25,25,26.087673653926988,27.641841234759575,23.43894706665992,26.03931645425631,-3.381330093289591,-0.781097575853849,-4.332462119390385,-1.0106411746332162,0.16083669288478,0.17320836797793,0.4891329188624689,0.5187764142466941,8,0,4,tour-Slam tournament edition,2000,6241626053799088741
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,ATP,Wimbledon,2001,2025,2931,2929,2929,790.7335386170539,674,-116.73353861705391,26.99670667862936,23.01126664390577,-3.9854400347235885,-5.073319804399629,0.16067165629437288,0.4901476060398624,24,24,24,26.085323176799886,27.98591468489696,21.560559212550846,24.46493136558281,-5.702192440051071,-2.4704383386696853,-7.221171310078404,-3.144837483711724,0.15439094062473793,0.16738129353249803,0.47496307230623463,0.5061795008187701,8,1,2,tour-Slam tournament edition,2000,9092105307877846469
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,WTA,Australian Open,2007,2025,2382,2381,2381,673.0968515205957,649,-24.096851520595692,28.269502373817545,27.257454850902985,-1.012047522914561,-1.140750471987082,0.17516590447704972,0.5244832471247917,19,19,19,27.491283370315223,29.053202884808496,25.6399228335186,29.03636364591282,-2.6563811599243836,0.7081441154127497,-2.981602573699792,0.8022193485228375,0.16872342499718648,0.1827949969124617,0.5090691298154101,0.5425394259069249,6,1,2,tour-Slam tournament edition,2000,6765439288392407202
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,WTA,Roland Garros,2007,2025,2368,2366,2366,671.9204623158154,645,-26.92046231581537,28.39900516973015,27.261200338123412,-1.1378048316067357,-1.2753788070740977,0.17661304703141825,0.527176874223259,19,19,19,27.693606156878523,29.086758206734974,25.20982772578952,29.166710637399746,-2.7605601664159476,0.5720368345016745,-3.103529454521428,0.6419612880038428,0.16877245264281093,0.18389749797548477,0.5088182957416645,0.5444663325624408,5,2,3,tour-Slam tournament edition,2000,2312922311165547016
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,WTA,US Open,2007,2025,2375,2373,2373,670.3891910440378,613,-57.38919104403783,28.250703373115797,25.8322798145807,-2.418423558535096,-2.7185834894692236,0.1750282524733227,0.5251874308966519,19,19,19,27.5221210032432,28.912638201883876,24.500908769220867,27.17739996373778,-3.3647494022309474,-1.4442792966426667,-3.782921112598309,-1.6099898573736753,0.16866293717858713,0.18042210665760022,0.5096396375620146,0.5384821986253664,6,1,3,tour-Slam tournament edition,2000,4266347109170734319
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,WTA,Wimbledon,2007,2025,2242,2241,2241,642.2703321581499,635,-7.270332158149927,28.659988048110215,28.335564480142793,-0.32442356796742194,-0.3520320457058144,0.18407409976434297,0.5459086896794496,18,18,18,27.751507902297675,29.48807347714301,26.37192200437137,30.28422351902878,-2.1844082890496024,1.4024750204117074,-2.3643513871619093,1.519513534899627,0.17608536283138612,0.19210220176269863,0.5271795749235224,0.5647367116941989,5,0,0,tour-Slam tournament edition,2000,3548065883918897759
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_named_books_preferred_mean,ATP,Australian Open,2001,2025,2958,2956,2956,791.2170450940087,695,-96.21704509400865,26.766476491678237,23.511502029769957,-3.2549744619082763,-4.177783370169543,0.1584092092456331,0.4820142697978002,25,25,25,25.95086092231111,27.74571736948607,21.989146636323493,25.06713865368313,-4.333411581156544,-2.12860898203082,-5.574390481723137,-2.7338743330490813,0.1525481174150767,0.16505158412388238,0.46737966769601397,0.49862119508973346,3,2,0,tour-Slam tournament edition,2000,13775772928723181688
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_named_books_preferred_mean,ATP,Roland Garros,2001,2025,3035,3032,3032,800.5909546872122,695,-105.59095468721216,26.404714864353963,22.9221635883905,-3.482551275963462,-4.550155538221513,0.15869972423515308,0.48407195464373654,25,25,25,25.528236377408728,27.345657539597653,21.082146507942515,24.85860630701657,-4.896267180374656,-2.075448983700637,-6.4063533324192665,-2.698263804160584,0.15082689720107184,0.16690563503013447,0.46488152928746307,0.5038171001188422,5,3,1,tour-Slam tournament edition,2000,13825186150227677821
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_named_books_preferred_mean,ATP,US Open,2001,2025,2990,2989,2989,801.6704604784256,740,-61.67046047842564,26.820691217076806,24.757443961191036,-2.063247255885769,-2.6601986638733104,0.16691559371864403,0.5037107140181282,25,25,25,26.093875451438542,27.646909433652326,23.481744190134656,26.035007917533452,-3.361527442924824,-0.7159274435927837,-4.322613716514078,-0.9361907744923514,0.16053959435859144,0.17334565703475802,0.4885120314487664,0.5186810124998635,8,0,4,tour-Slam tournament edition,2000,16904071831754353343
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_named_books_preferred_mean,ATP,Wimbledon,2001,2025,2931,2929,2929,790.7335386170539,674,-116.73353861705391,26.99670667862936,23.01126664390577,-3.9854400347235885,-5.073319804399629,0.16067165629437288,0.4901476060398624,24,24,24,26.061890291376333,27.973382742401025,21.49207228659179,24.46118843974038,-5.685385869648012,-2.376346807282517,-7.1677869085976464,-3.0556272070651342,0.15465766404362877,0.1671431257229289,0.47560877936887214,0.5059185955992427,8,1,2,tour-Slam tournament edition,2000,3161929280348935334
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_named_books_preferred_mean,WTA,Australian Open,2007,2025,2382,2381,2381,673.0968515205957,649,-24.096851520595692,28.269502373817545,27.257454850902985,-1.012047522914561,-1.140750471987082,0.17516590447704972,0.5244832471247917,19,19,19,27.4649888287788,29.068443690206365,25.66357813534313,29.021894183328452,-2.650014741765949,0.7623095643364375,-2.9743329592982035,0.8606680943946,0.1685951330807578,0.18280250494786895,0.5084019304385617,0.5423219044710467,6,1,2,tour-Slam tournament edition,2000,2881956363317006855
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_named_books_preferred_mean,WTA,Roland Garros,2007,2025,2368,2366,2366,671.9204623158154,645,-26.92046231581537,28.39900516973015,27.261200338123412,-1.1378048316067357,-1.2753788070740977,0.17661304703141825,0.527176874223259,19,19,19,27.705600621871,29.09430693184509,25.314634378250204,29.257210927057343,-2.6875339731162953,0.5799669014110646,-3.022317693314718,0.6471571723879255,0.16861828557636108,0.1843501156482378,0.5081089434053518,0.5451066639049509,5,2,3,tour-Slam tournament edition,2000,8301965489973426428
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_named_books_preferred_mean,WTA,US Open,2007,2025,2375,2373,2373,670.3891910440378,613,-57.38919104403783,28.250703373115797,25.8322798145807,-2.418423558535096,-2.7185834894692236,0.1750282524733227,0.5251874308966519,19,19,19,27.514437643177683,28.92174933166819,24.506861656967416,27.26125368111064,-3.3235390403499356,-1.393586884616499,-3.764187698736083,-1.5690813505603203,0.1687046294636399,0.18077067137287853,0.5096791669846885,0.5393844277812858,6,1,3,tour-Slam tournament edition,2000,4257430609740730403
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_named_books_preferred_mean,WTA,Wimbledon,2007,2025,2242,2241,2241,642.2703321581499,635,-7.270332158149927,28.659988048110215,28.335564480142793,-0.32442356796742194,-0.3520320457058144,0.18407409976434297,0.5459086896794496,18,18,18,27.743369213670086,29.436348360118764,26.402261572463097,30.289836133930667,-2.131851954974934,1.4009532053193274,-2.3204269863452454,1.524157362780535,0.17611278168348507,0.19180790314399432,0.5275966294204347,0.563473297614305,5,0,0,tour-Slam tournament edition,2000,3954885485825919917
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,ATP,Australian Open,2001,2025,2958,2958,2958,731.9937899013129,696,-35.99378990131288,24.746240361775282,23.52941176470588,-1.2168285970694008,-1.620242984069161,0.15694743898842511,0.4748485260817088,25,25,25,24.002370448899892,25.57445026399636,22.064620272501415,25.093584793021105,-2.2461208983311223,-0.1634457520141751,-3.009723957747798,-0.21860362021154306,0.15072555533853743,0.16337155277493928,0.4593677017494074,0.4913430548379255,5,0,0,tour-Slam tournament edition,2000,18208117582819048573
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,ATP,Roland Garros,2001,2025,3035,3035,3035,739.2262239869882,698,-41.2262239869882,24.356712487215425,22.99835255354201,-1.358359933673417,-1.8440035170237667,0.15757109796467125,0.47865913640729246,25,25,25,23.57053550985217,25.191870052155526,21.255332265729756,24.795701996557064,-2.768940227351505,-0.03162975216703875,-3.7899486298645053,-0.04193372394589752,0.14989287667969955,0.16564697250785498,0.4593420154417122,0.49944760297003543,8,0,1,tour-Slam tournament edition,2000,8648277846219150918
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,ATP,US Open,2001,2025,2990,2990,2990,741.7574372810266,741,-0.7574372810265686,24.80794104618818,24.782608695652172,-0.02533235053600564,-0.03387469148771787,0.16606675506411578,0.49923865590903255,25,25,25,24.048707742672207,25.61427514796687,23.590556668109983,26.072460368827144,-1.1315624640891577,1.1456889060614535,-1.5122893442937106,1.5342832366552075,0.1596642314162705,0.17260384314541152,0.4832022514413347,0.5150222899129386,9,0,5,tour-Slam tournament edition,2000,6380197824094737963
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,ATP,Wimbledon,2001,2025,2931,2931,2931,731.4558425253349,676,-55.4558425253349,24.955845872580515,23.063800750597064,-1.8920451219834493,-2.4987082923303037,0.15924628895538007,0.4848918193258903,24,24,24,24.063216503604092,25.87140710590558,21.592005920789227,24.430983805078444,-3.559748025718561,-0.43726809896360197,-4.656690195205719,-0.5842512074413863,0.15270254771953917,0.16588908306950648,0.4675552771507771,0.5018214474704221,9,0,3,tour-Slam tournament edition,2000,1396055067648608756
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,WTA,Australian Open,2007,2025,2382,2382,2382,631.8264727631881,651,19.17352723681188,26.525040838085143,27.329974811083122,0.8049339729979798,0.9341768585491875,0.17451739654798745,0.5213494309814939,19,19,19,25.631988932991867,27.4206472483867,25.75230152219488,29.0500717852084,-0.950373509970911,2.5386545279532635,-1.091319044808948,2.9613889074156243,0.16778597036407625,0.18285976353853212,0.5045956783433447,0.541804006499421,8,0,2,tour-Slam tournament edition,2000,9523329187277472600
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,WTA,Roland Garros,2007,2025,2368,2368,2368,631.734213718804,647,15.265786281196029,26.67796510636841,27.322635135135133,0.6446700287667242,0.74359533027033,0.17603984146852172,0.5241766303631412,19,19,19,25.8360411097069,27.495680877675337,25.32714225411566,29.40184510932836,-0.9082585520901023,2.396123069214125,-1.044944205442288,2.7547882967524355,0.16803924913781146,0.18404478119686937,0.5038070196492105,0.5434383998000037,5,0,3,tour-Slam tournament edition,2000,8049067736167088155
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,WTA,US Open,2007,2025,2375,2375,2375,629.9995847448632,616,-13.999584744863228,26.526298305046872,25.936842105263157,-0.5894561997837149,-0.6820652800365645,0.17444175749644195,0.5225529237418135,19,19,19,25.67330951042,27.317433907486432,24.5701762755528,27.35322861805504,-1.5614128518967614,0.4325465011926658,-1.8095771298060872,0.4964995007735222,0.16791683350543268,0.18048493596454973,0.5058939653606317,0.5378107562557588,7,0,4,tour-Slam tournament edition,2000,10869801351104901104
market-probability-sensitivities-v1,primary_completed_non_retirement,power_named_books_preferred_mean,WTA,Wimbledon,2007,2025,2242,2242,2242,603.7503635361938,636,32.249636463806155,26.929097392336924,28.36752899197145,1.4384315996345296,1.6047059511542694,0.18392319534113075,0.5448991488479227,18,18,18,25.806237430730178,27.868481057724065,26.39316135785942,30.224668318924255,-0.3934552269125587,3.10322828694056,-0.4375932453962777,3.4644187479156545,0.17559884515568544,0.1915460255603584,0.5250367965780477,0.5635564808500061,5,0,1,tour-Slam tournament edition,2000,9804228290821822747
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,ATP,Australian Open,2001,2025,2958,2958,2958,731.9937899013129,696,-35.99378990131288,24.746240361775282,23.52941176470588,-1.2168285970694008,-1.620242984069161,0.15694743898842511,0.4748485260817088,25,25,25,23.997020874128083,25.62886683861892,22.057300414287315,25.170889942483,-2.2642229807332694,-0.1555687541156967,-3.008039122796587,-0.20830042348312555,0.15064893842848767,0.16355983236126967,0.45911184055367454,0.4919147001291457,5,0,0,tour-Slam tournament edition,2000,8689208861711280746
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,ATP,Roland Garros,2001,2025,3035,3035,3035,739.2262239869882,698,-41.2262239869882,24.356712487215425,22.99835255354201,-1.358359933673417,-1.8440035170237667,0.15757109796467125,0.47865913640729246,25,25,25,23.5353689178992,25.2266636327939,21.156755300035933,24.95882406487918,-2.754489405187777,0.10683609826967749,-3.7506594386722645,0.146523393145337,0.14943737003492602,0.1658408526176065,0.4585489532728359,0.49930578173017737,8,0,1,tour-Slam tournament edition,2000,2598115122183307813
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,ATP,US Open,2001,2025,2990,2990,2990,741.7574372810266,741,-0.7574372810265686,24.80794104618818,24.782608695652172,-0.02533235053600564,-0.03387469148771787,0.16606675506411578,0.49923865590903255,25,25,25,24.04803471509676,25.56154759809608,23.52519656663099,26.043413973587523,-1.1759840343032084,1.1147167224586971,-1.57640209322534,1.4930668452927793,0.1591655176013723,0.17236207448494673,0.4825516382518267,0.514462266795815,9,0,5,tour-Slam tournament edition,2000,10326523973097274599
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,ATP,Wimbledon,2001,2025,2931,2931,2931,731.4558425253349,676,-55.4558425253349,24.955845872580515,23.063800750597064,-1.8920451219834493,-2.4987082923303037,0.15924628895538007,0.4848918193258903,24,24,24,24.096914000094834,25.863225719571314,21.64655906208748,24.42439921704145,-3.4831162767301755,-0.3997527443281135,-4.588413316827908,-0.5327912937629491,0.15295251921142336,0.16605126510708507,0.4682737676060901,0.5026629023523758,9,0,3,tour-Slam tournament edition,2000,16765340890399957406
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,WTA,Australian Open,2007,2025,2382,2382,2382,631.8264727631881,651,19.17352723681188,26.525040838085143,27.329974811083122,0.8049339729979798,0.9341768585491875,0.17451739654798745,0.5213494309814939,19,19,19,25.613105710819056,27.44825905617059,25.765809292571436,29.077251922937766,-0.8965736081541599,2.632037297045153,-1.0302302383257373,3.0820177968381985,0.1678034110779002,0.18236608727176765,0.5046923055463223,0.5410324856657045,8,0,2,tour-Slam tournament edition,2000,10191881691952565329
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,WTA,Roland Garros,2007,2025,2368,2368,2368,631.734213718804,647,15.265786281196029,26.67796510636841,27.322635135135133,0.6446700287667242,0.74359533027033,0.17603984146852172,0.5241766303631412,19,19,19,25.831651248491877,27.5125471212454,25.399461887644286,29.31005236919665,-0.9110099055627613,2.3785581618029434,-1.0505921844777755,2.7409798787172606,0.16839442068609345,0.1840819926720796,0.5051820816798813,0.5439520301729667,5,0,3,tour-Slam tournament edition,2000,11107159817083998485
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,WTA,US Open,2007,2025,2375,2375,2375,629.9995847448632,616,-13.999584744863228,26.526298305046872,25.936842105263157,-0.5894561997837149,-0.6820652800365645,0.17444175749644195,0.5225529237418135,19,19,19,25.6758216505618,27.35125201361779,24.601158711361283,27.353591764580006,-1.530861768265717,0.42516717596783304,-1.7669589315712122,0.4970617407182323,0.16754359189018478,0.18029214297076365,0.5050866289779096,0.5374337342813829,7,0,4,tour-Slam tournament edition,2000,7919788811656124674
market-probability-sensitivities-v1,balanced_variant_common,power_named_books_preferred_mean,WTA,Wimbledon,2007,2025,2242,2242,2242,603.7503635361938,636,32.249636463806155,26.929097392336924,28.36752899197145,1.4384315996345296,1.6047059511542694,0.18392319534113075,0.5448991488479227,18,18,18,25.867376796875877,27.83653609453524,26.425730678989556,30.245016267818617,-0.3299051183425027,3.1591661879344595,-0.3642173882383983,3.5033431041707837,0.1756554244396524,0.19186849897709982,0.5252581140113035,0.5643472539204532,5,0,1,tour-Slam tournament edition,2000,1663504298744516670
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,ATP,Australian Open,2001,2025,2958,2958,2958,731.9937899013129,696,-35.99378990131288,24.746240361775282,23.52941176470588,-1.2168285970694008,-1.620242984069161,0.15694743898842511,0.4748485260817088,25,25,25,24.040232274462767,25.633944596697532,22.102046201468376,25.20328693154559,-2.2416620308513826,-0.10722449328507844,-2.993022148613799,-0.14290216975430894,0.15090666288784388,0.1639291623947572,0.4594146275083487,0.4924413851147909,5,0,0,tour-Slam tournament edition,2000,9030467821059399788
market-probability-sensitivities-v1,balanced_all_variants_common,power_named_books_preferred_mean,ATP,Roland Garros,2001,2025,3035,3035,3035,739.2262239869882,698,-41.2262239869882,24.356712487215425,22.99835255354201,-1.358359933673417,-1.8440035170237667,0.15757109796467125,0.47865913640729246,25,25,25,23.569004961005266,25.213558645123847,21.22691017310418,24.835909830135037,-2.7246139069518107,-0.029502629398080373,-3.7238801100322845,-0.04006220486015858,0.14977185605234083,0.1657924204828153,0.45897079314043027,0.49841871644352126,8,0,1,tour-Slam tournament edition,2000,12635068286245469365
