robustness_version,scenario,comparison_value,tour,slam,model,reference_model,matches_delta,expected_per_100_delta,actual_per_100_delta,excess_per_100_delta,brier_score_delta,log_loss_delta
slam-robustness-v1,common_late_rounds,R16;QF;SF;F,WTA,US Open,market_odds,market_odds,-2093,2.4751306040423984,4.14592998734711,1.6707993833047132,0.01956467704157236,0.04638880879586493
slam-robustness-v1,common_late_rounds,R16;QF;SF;F,WTA,US Open,overall_elo,overall_elo,-2093,1.607033643605817,4.852407614781637,3.245373971175818,0.020773514689665623,0.048531500382282156
slam-robustness-v1,common_late_rounds,R16;QF;SF;F,WTA,US Open,surface_adjusted_elo,surface_adjusted_elo,-2093,1.228211900819172,2.3458006718925013,1.1175887710733257,0.01966026861616363,0.045467575711789054
slam-robustness-v1,common_late_rounds,R16;QF;SF;F,WTA,Wimbledon,market_odds,market_odds,-1978,2.6226223095587677,3.2376982678187503,0.6150759582599854,0.02372035821011312,0.06144013192461972
slam-robustness-v1,common_late_rounds,R16;QF;SF;F,WTA,Wimbledon,overall_elo,overall_elo,-1978,1.0615110778159789,5.09691022625902,4.0353991484430445,0.0254761453421119,0.06654051532150806
slam-robustness-v1,common_late_rounds,R16;QF;SF;F,WTA,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-1978,0.24645859118545488,3.4932284486254197,3.246769857439961,0.02192441680897181,0.05554071997665788
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_1_16,ATP,Australian Open,market_odds,market_odds,-2900,6.599567235799974,0.5747126436781613,-6.024854592121818,0.019429006571942464,0.05417507624957951
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_1_16,ATP,Australian Open,overall_elo,overall_elo,-1236,2.034281182109975,4.4332619507012225,2.3989807685912456,0.018080459987477232,0.04124878164988033
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_1_16,ATP,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-1236,2.179622932246179,4.510416445804562,2.330793513558383,0.017627332841458954,0.040102933284919984
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_1_16,ATP,Roland Garros,market_odds,market_odds,-2920,6.104033106424428,6.4767369198432085,0.37270381341878345,0.035968880024940864,0.08845588934964838
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_1_16,ATP,Roland Garros,overall_elo,overall_elo,-1306,2.0710847527568284,4.749143617041543,2.6780588642847163,0.02521502141171808,0.05985945007059035
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_1_16,ATP,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-1306,1.99928360576547,4.418059678175286,2.418776072409819,0.02374002633648392,0.05604016979871651
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_1_16,ATP,US Open,overall_elo,overall_elo,-1648,1.8470852330964007,0.3200965517550358,-1.5269886813413671,0.010535143776317923,0.0264279076020717
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_1_16,ATP,US Open,surface_adjusted_elo,surface_adjusted_elo,-1648,1.9075267161721747,0.15599043344976238,-1.7515362827224115,0.008287865292117225,0.021397059251657136
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_1_16,ATP,Wimbledon,overall_elo,overall_elo,-1560,1.490663011496192,3.8362963678501814,2.345633356353991,0.016552512049403334,0.038733198617425746
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_1_16,ATP,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-1560,1.3307719408885887,3.1777430842593084,1.846971143370717,0.014387930369549773,0.032588939637483993
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_1_16,WTA,Australian Open,overall_elo,overall_elo,-622,-1.5616451871755395,-1.9909262651706001,-0.42928107799506,-0.01104646995234318,-0.030769238604169913
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_1_16,WTA,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-622,-1.065416798900685,-2.2058907716968186,-1.140473972796135,-0.010518111323509965,-0.02939273065613135
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_1_16,WTA,Roland Garros,overall_elo,overall_elo,-737,-2.188524950804709,-3.033005990355772,-0.8444810395510649,-0.01478954035996738,-0.03448792486834562
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_1_16,WTA,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-737,-2.375418552893194,-2.4962146005600943,-0.12079604766689922,-0.01578380547682512,-0.03768653862205951
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_1_16,WTA,US Open,overall_elo,overall_elo,-874,-2.75270872822464,-4.126315789473683,-1.3736070612490434,-0.024995600017821668,-0.06832455783308561
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_1_16,WTA,US Open,surface_adjusted_elo,surface_adjusted_elo,-874,-2.2632390511571536,-4.505263157894735,-2.2420241067375835,-0.02562951383881168,-0.06978997532673537
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_1_16,WTA,Wimbledon,overall_elo,overall_elo,-979,-2.577955363062703,-6.88034450634013,-4.302389143277424,-0.030699464111329677,-0.07953719507534096
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_1_16,WTA,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-979,-2.7039330542537137,-6.132122447509328,-3.428189393255615,-0.02975445455536868,-0.07658246525064594
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,ATP,Australian Open,market_odds,market_odds,-58,-0.1319913447160168,-0.011494252873561095,0.12049709184245305,-0.0003885801314389148,-0.001083501524991426
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,ATP,Australian Open,overall_elo,overall_elo,-41,-0.03463353490079513,-0.04027357754303296,-0.005640042642239607,-0.0003014907919134113,-0.0007400946770333983
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,ATP,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-41,-0.03401215492677068,-0.04217425861268964,-0.0081621036859163,-0.000278997781712087,-0.0006835791542945113
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,ATP,Roland Garros,market_odds,market_odds,-116,-0.24257205904253354,-0.25738317324488236,-0.014811114202347042,-0.0014289007133196086,-0.0035140010837528823
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,ATP,Roland Garros,overall_elo,overall_elo,-103,-0.04591445904122793,-0.4363264330311267,-0.3904119739899019,-0.0013649992116305243,-0.0030397384411451345
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,ATP,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-103,-0.042967305777057874,-0.41494923787656646,-0.3719819320995086,-0.0011820664006230996,-0.002640508848130163
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,ATP,US Open,market_odds,market_odds,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,ATP,US Open,overall_elo,overall_elo,253,0.1713849255507469,0.35402137361529284,0.1826364480645446,0.0014093540266226778,0.0034025911478351434
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,ATP,US Open,surface_adjusted_elo,surface_adjusted_elo,253,0.1850392449114402,0.2103206454546509,0.025281400543211596,0.001167421898104315,0.002864624936410154
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,ATP,Wimbledon,market_odds,market_odds,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,ATP,Wimbledon,overall_elo,overall_elo,256,0.27393457778786257,0.5437738424265035,0.2698392646386445,0.002482059430579747,0.005856248854182344
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,ATP,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,256,0.2428301717972161,0.5275871060777568,0.28475693428053805,0.0022844971759001798,0.005287098465506901
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,WTA,Australian Open,market_odds,market_odds,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,WTA,Australian Open,overall_elo,overall_elo,621,-0.24024355833823208,-0.6549705542148843,-0.4147269958766526,-0.0021137195680314136,-0.005677494451908904
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,WTA,Australian Open,surface_adjusted_elo,surface_adjusted_elo,621,-0.1735642969858624,-0.7288261696322138,-0.5552618726463521,-0.0019745475700769233,-0.005357046689924871
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,WTA,Roland Garros,market_odds,market_odds,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,WTA,Roland Garros,overall_elo,overall_elo,756,-0.2675382494712899,-0.45674075163511674,-0.1892025021638264,-0.002539812711856604,-0.0062178557191640005
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,WTA,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,756,-0.30307622827809766,-0.47988329238329186,-0.17680706410519442,-0.002333700930428173,-0.005695469019798005
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,WTA,US Open,market_odds,market_odds,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,WTA,US Open,overall_elo,overall_elo,882,-0.6886738810985911,-0.9233682917764128,-0.23469441067782493,-0.005616489911599604,-0.014945590607342907
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,WTA,US Open,surface_adjusted_elo,surface_adjusted_elo,882,-0.591342820059122,-1.2102063571578583,-0.6188635370987408,-0.005738863195486554,-0.01537385235721389
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,WTA,Wimbledon,market_odds,market_odds,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,WTA,Wimbledon,overall_elo,overall_elo,1130,-0.6558766504125657,-1.4031436937237203,-0.7472670433111515,-0.006614626471870444,-0.01528387353106786
slam-robustness-v1,maximum_seed_field_regime,observed_max_seed_above_16,WTA,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,1130,-0.615397913019514,-1.1196260752611344,-0.5042281622416203,-0.0063047266325990114,-0.014657145442555919
slam-robustness-v1,common_seed_field_regime,observed_max_seed_1_16,ATP,Australian Open,market_odds,market_odds,-2900,6.599567235799974,0.5747126436781613,-6.024854592121818,0.019429006571942464,0.05417507624957951
slam-robustness-v1,common_seed_field_regime,observed_max_seed_1_16,ATP,Australian Open,overall_elo,overall_elo,-2900,2.524010164286306,1.1832319134550353,-1.3407782508312693,0.014420276134877202,0.035357662432284
slam-robustness-v1,common_seed_field_regime,observed_max_seed_1_16,ATP,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-2900,2.557925743489779,1.3184584178498966,-1.2394673256398825,0.013705839295656719,0.03331954359468803
slam-robustness-v1,common_seed_field_regime,observed_max_seed_1_16,ATP,Roland Garros,market_odds,market_odds,-2920,6.104033106424428,6.4767369198432085,0.37270381341878345,0.035968880024940864,0.08845588934964838
slam-robustness-v1,common_seed_field_regime,observed_max_seed_1_16,ATP,Roland Garros,overall_elo,overall_elo,-2920,1.87968113088942,8.81731184506626,6.937630714176841,0.030929639415505278,0.07019571366110555
slam-robustness-v1,common_seed_field_regime,observed_max_seed_1_16,ATP,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-2920,1.8303148135436231,8.317800559179872,6.487485745636248,0.027232165347585408,0.06226650446915216
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,ATP,Australian Open,market_odds,market_odds,-58,-0.1319913447160168,-0.011494252873561095,0.12049709184245305,-0.0003885801314389148,-0.001083501524991426
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,ATP,Australian Open,overall_elo,overall_elo,-58,-0.05048020328573344,-0.023664638269099925,0.02681556501663307,-0.00028840552269751574,-0.0007071532486457865
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,ATP,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-58,-0.051158514869790395,-0.026369168357000206,0.024789346512791965,-0.00027411678591307553,-0.0006663908718937961
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,ATP,Roland Garros,market_odds,market_odds,-116,-0.24257205904253354,-0.25738317324488236,-0.014811114202347042,-0.0014289007133196086,-0.0035140010837528823
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,ATP,Roland Garros,overall_elo,overall_elo,-116,-0.07472344454529178,-0.3505168519628796,-0.27579340741759095,-0.0012287117028079997,-0.0027885968440711784
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,ATP,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-116,-0.07276097271109094,-0.33065965211270054,-0.2578986794016087,-0.0010818257466848336,-0.0024736008624727246
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,ATP,US Open,market_odds,market_odds,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,ATP,US Open,overall_elo,overall_elo,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,ATP,US Open,surface_adjusted_elo,surface_adjusted_elo,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,ATP,Wimbledon,market_odds,market_odds,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,ATP,Wimbledon,overall_elo,overall_elo,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,ATP,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,WTA,Australian Open,market_odds,market_odds,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,WTA,Australian Open,overall_elo,overall_elo,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,WTA,Australian Open,surface_adjusted_elo,surface_adjusted_elo,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,WTA,Roland Garros,market_odds,market_odds,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,WTA,Roland Garros,overall_elo,overall_elo,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,WTA,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,WTA,US Open,market_odds,market_odds,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,WTA,US Open,overall_elo,overall_elo,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,WTA,US Open,surface_adjusted_elo,surface_adjusted_elo,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,WTA,Wimbledon,market_odds,market_odds,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,WTA,Wimbledon,overall_elo,overall_elo,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,common_seed_field_regime,observed_max_seed_above_16,WTA,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,0,0.0,0.0,0.0,0.0,0.0
slam-robustness-v1,maximum_era_1988-1999,1988-1999,ATP,Australian Open,overall_elo,overall_elo,-1485,1.7446634220446278,4.486366496876158,2.7417030748315336,0.01863063059477224,0.0422401045069839
slam-robustness-v1,maximum_era_1988-1999,1988-1999,ATP,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-1485,1.8897384009438518,4.62159300127102,2.7318546003271704,0.018038247154024495,0.04076404690132596
slam-robustness-v1,maximum_era_1988-1999,1988-1999,ATP,Roland Garros,overall_elo,overall_elo,-1548,1.948806951335186,4.935684110546422,2.9868771592112386,0.025695670969262174,0.06110974871145347
slam-robustness-v1,maximum_era_1988-1999,1988-1999,ATP,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-1548,1.887087545717172,4.626198779424588,2.7391112337074146,0.024419162923575627,0.05758461334564258
slam-robustness-v1,maximum_era_1988-1999,1988-1999,ATP,US Open,overall_elo,overall_elo,-1529,1.8474264428127967,1.3729286354274812,-0.47449780738531455,0.012442671804477223,0.0304152016738628
slam-robustness-v1,maximum_era_1988-1999,1988-1999,ATP,US Open,surface_adjusted_elo,surface_adjusted_elo,-1529,1.926424432542614,0.822668644327873,-1.103755788214741,0.010005761217338427,0.024979348005802482
slam-robustness-v1,maximum_era_1988-1999,1988-1999,ATP,Wimbledon,overall_elo,overall_elo,-1432,1.7946275960301712,3.720374620124826,1.9257470240946586,0.016337100623789486,0.037933190366601255
slam-robustness-v1,maximum_era_1988-1999,1988-1999,ATP,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-1432,1.5933495174739534,3.100785406614932,1.5074358891409778,0.01450674041609687,0.032843148026328484
slam-robustness-v1,maximum_era_1988-1999,1988-1999,WTA,Australian Open,overall_elo,overall_elo,-873,-1.5908733042563767,-2.7181161561278877,-1.1272428518715103,-0.013853624280035698,-0.03722249670799238
slam-robustness-v1,maximum_era_1988-1999,1988-1999,WTA,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-873,-1.049973496967855,-2.790978728802667,-1.7410052318348141,-0.012980896879695142,-0.03506053025231115
slam-robustness-v1,maximum_era_1988-1999,1988-1999,WTA,Roland Garros,overall_elo,overall_elo,-862,-2.2868850397034173,-3.4346286027062902,-1.147743563002873,-0.01629974952551294,-0.03787710863399574
slam-robustness-v1,maximum_era_1988-1999,1988-1999,WTA,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-862,-2.4496760768287587,-3.0665064965363804,-0.6168304197076192,-0.017233365443803467,-0.040843989995163366
slam-robustness-v1,maximum_era_1988-1999,1988-1999,WTA,US Open,overall_elo,overall_elo,-873,-2.8384888344113115,-3.026448945265958,-0.18796011085464964,-0.020025768088682255,-0.05532576328763478
slam-robustness-v1,maximum_era_1988-1999,1988-1999,WTA,US Open,surface_adjusted_elo,surface_adjusted_elo,-873,-2.360734057870271,-3.538552105963973,-1.1778180480937055,-0.0208093762299299,-0.05725042151835785
slam-robustness-v1,maximum_era_1988-1999,1988-1999,WTA,Wimbledon,overall_elo,overall_elo,-727,-2.649665360060517,-6.184217886552261,-3.5345525264917423,-0.026684034852976518,-0.06619231862237929
slam-robustness-v1,maximum_era_1988-1999,1988-1999,WTA,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-727,-2.814008502122295,-5.383159190138461,-2.569150688016168,-0.026387650778326333,-0.0661627239640562
slam-robustness-v1,maximum_era_2000-2009,2000-2009,ATP,Australian Open,market_odds,market_odds,-1946,1.8732345362622347,2.0296669846894737,0.15643244842723592,0.00929482769807824,0.024339287407762145
slam-robustness-v1,maximum_era_2000-2009,2000-2009,ATP,Australian Open,overall_elo,overall_elo,-1739,1.364475220596507,1.5707739914726346,0.20629877087612591,0.006553080143354012,0.01598527015112383
slam-robustness-v1,maximum_era_2000-2009,2000-2009,ATP,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-1739,1.4712973533580715,1.377862677983984,-0.09343467537408845,0.0067887373802646145,0.016824569689862123
slam-robustness-v1,maximum_era_2000-2009,2000-2009,ATP,Roland Garros,market_odds,market_odds,-1964,1.9717443789849725,2.7260935847943166,0.7543492058093468,0.014162007641511376,0.034411462420394556
slam-robustness-v1,maximum_era_2000-2009,2000-2009,ATP,Roland Garros,overall_elo,overall_elo,-1825,0.9683340691987681,3.2462534436311437,2.2779193744323747,0.014195418554232148,0.032999201172692505
slam-robustness-v1,maximum_era_2000-2009,2000-2009,ATP,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-1825,0.9081699615123782,3.36108197379874,2.4529120122863612,0.012431696961969135,0.02874250866176531
slam-robustness-v1,maximum_era_2000-2009,2000-2009,ATP,US Open,market_odds,market_odds,-1908,1.3787253478439006,-0.8589699717551014,-2.237695319599006,-0.0037356521681948807,-0.0075748383850021694
slam-robustness-v1,maximum_era_2000-2009,2000-2009,ATP,US Open,overall_elo,overall_elo,-1774,0.5030086413292452,-0.6444621219981848,-1.1474707633274295,-0.0018104752104564359,-0.0030678948270326245
slam-robustness-v1,maximum_era_2000-2009,2000-2009,ATP,US Open,surface_adjusted_elo,surface_adjusted_elo,-1774,0.6290154249567905,-0.6749311975334891,-1.3039466224902814,-0.003103579816556068,-0.005839591365546348
slam-robustness-v1,maximum_era_2000-2009,2000-2009,ATP,Wimbledon,market_odds,market_odds,-1837,1.7102046217054507,0.04571385864826283,-1.664490763057187,0.0011818058032385947,0.0036539238921404205
slam-robustness-v1,maximum_era_2000-2009,2000-2009,ATP,Wimbledon,overall_elo,overall_elo,-1709,0.6537612790532847,1.910143532353274,1.256382253299993,0.010544783642461947,0.02356733854410975
slam-robustness-v1,maximum_era_2000-2009,2000-2009,ATP,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-1709,0.6873990405263655,1.672761387769107,0.985362347242738,0.007666846246736969,0.017036763547074618
slam-robustness-v1,maximum_era_2000-2009,2000-2009,WTA,Australian Open,market_odds,market_odds,-2009,-1.693879751303374,-0.7693694099623762,0.924510341340996,-0.011467194710712086,-0.029120765352089406
slam-robustness-v1,maximum_era_2000-2009,2000-2009,WTA,Australian Open,overall_elo,overall_elo,-1138,-1.5005163395707477,-1.4404658734722666,0.06005046609848286,-0.008176129989810765,-0.022317717695823913
slam-robustness-v1,maximum_era_2000-2009,2000-2009,WTA,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-1138,-1.2551755465506815,-1.9576081058096513,-0.7024325592589696,-0.00841441954377345,-0.022861023130110403
slam-robustness-v1,maximum_era_2000-2009,2000-2009,WTA,Roland Garros,market_odds,market_odds,-1991,-1.7754830477787884,-2.954110845049094,-1.178627797270307,-0.017100899820630067,-0.042892068753656365
slam-robustness-v1,maximum_era_2000-2009,2000-2009,WTA,Roland Garros,overall_elo,overall_elo,-1110,-1.1852797228134762,-1.6568958664546862,-0.4716161436412101,-0.01160701851509871,-0.029815026915723686
slam-robustness-v1,maximum_era_2000-2009,2000-2009,WTA,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-1110,-1.3444020851026863,-1.6469594594594597,-0.30255737435677443,-0.010692891736984123,-0.027627375207718408
slam-robustness-v1,maximum_era_2000-2009,2000-2009,WTA,US Open,market_odds,market_odds,-1996,-1.9985544097105539,-2.371220408431256,-0.37266599872070083,-0.01606187478106691,-0.039733143373328006
slam-robustness-v1,maximum_era_2000-2009,2000-2009,WTA,US Open,overall_elo,overall_elo,-1115,-2.3551834767535915,-4.377308640943102,-2.0221251641895144,-0.025401188198854202,-0.06597884145370175
slam-robustness-v1,maximum_era_2000-2009,2000-2009,WTA,US Open,surface_adjusted_elo,surface_adjusted_elo,-1115,-2.0537367884763285,-4.915112244471384,-2.861375455995057,-0.02507627652360664,-0.06520023173086054
slam-robustness-v1,maximum_era_2000-2009,2000-2009,WTA,Wimbledon,market_odds,market_odds,-1869,-2.82738050196615,-2.732526770770896,0.09485373119525398,-0.02152338852706004,-0.05226341329407125
slam-robustness-v1,maximum_era_2000-2009,2000-2009,WTA,Wimbledon,overall_elo,overall_elo,-992,-2.0048697721185498,-4.306726137377339,-2.3018563652587885,-0.022784930779001455,-0.05673940706388236
slam-robustness-v1,maximum_era_2000-2009,2000-2009,WTA,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-992,-1.7483435291399232,-4.0376806422836715,-2.289337113143749,-0.021628382893035453,-0.05240720587431169
slam-robustness-v1,common_era_2000-2009,2000-2009,ATP,Australian Open,market_odds,market_odds,-1946,1.8732345362622347,2.0296669846894737,0.15643244842723592,0.00929482769807824,0.024339287407762145
slam-robustness-v1,common_era_2000-2009,2000-2009,ATP,Australian Open,overall_elo,overall_elo,-1946,0.8347866632481917,1.0673807481286097,0.23259408488041755,0.005254051602622267,0.012980433469805264
slam-robustness-v1,common_era_2000-2009,2000-2009,ATP,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-1946,0.925434136740904,0.9061645647764358,-0.0192695719644691,0.005377936532137861,0.013621386025817417
slam-robustness-v1,common_era_2000-2009,2000-2009,ATP,Roland Garros,market_odds,market_odds,-1964,1.9717443789849725,2.7260935847943166,0.7543492058093468,0.014162007641511376,0.034411462420394556
slam-robustness-v1,common_era_2000-2009,2000-2009,ATP,Roland Garros,overall_elo,overall_elo,-1964,0.5821604091109727,4.046982457521231,3.4648220484102565,0.014745677161266207,0.03381720422437551
slam-robustness-v1,common_era_2000-2009,2000-2009,ATP,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-1964,0.5363401368255651,4.222972972972979,3.6866328361474126,0.012861245001991956,0.029186754988341113
slam-robustness-v1,common_era_2000-2009,2000-2009,ATP,US Open,market_odds,market_odds,-1908,1.3787253478439006,-0.8589699717551014,-2.237695319599006,-0.0037356521681948807,-0.0075748383850021694
slam-robustness-v1,common_era_2000-2009,2000-2009,ATP,US Open,overall_elo,overall_elo,-1908,0.25552935239497643,-0.3284762035183064,-0.5840055559132851,-0.0025222481624978532,-0.005350343120269385
slam-robustness-v1,common_era_2000-2009,2000-2009,ATP,US Open,surface_adjusted_elo,surface_adjusted_elo,-1908,0.38791293142305605,-0.4714944341018139,-0.8594073655248708,-0.003753603844605491,-0.007953128877881466
slam-robustness-v1,common_era_2000-2009,2000-2009,ATP,Wimbledon,market_odds,market_odds,-1837,1.7102046217054507,0.04571385864826283,-1.664490763057187,0.0011818058032385947,0.0036539238921404205
slam-robustness-v1,common_era_2000-2009,2000-2009,ATP,Wimbledon,overall_elo,overall_elo,-1837,0.5234326130043812,0.8402995363607175,0.31686692335633637,0.006192442195922382,0.012707921369110808
slam-robustness-v1,common_era_2000-2009,2000-2009,ATP,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-1837,0.5761485024008124,0.5987429726171598,0.02259447021634209,0.0037581635759399157,0.00779689109522641
slam-robustness-v1,common_era_2000-2009,2000-2009,WTA,Australian Open,market_odds,market_odds,-2009,-1.693879751303374,-0.7693694099623762,0.924510341340996,-0.011467194710712086,-0.029120765352089406
slam-robustness-v1,common_era_2000-2009,2000-2009,WTA,Australian Open,overall_elo,overall_elo,-2009,-2.1024599041901233,-1.2111614589312616,0.8912984452588613,-0.014247902378424993,-0.03423728079273913
slam-robustness-v1,common_era_2000-2009,2000-2009,WTA,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-2009,-1.9753173955311034,-1.6214099040390053,0.3539074914920972,-0.015124576328692685,-0.036375398686307125
slam-robustness-v1,common_era_2000-2009,2000-2009,WTA,Roland Garros,market_odds,market_odds,-1991,-1.7754830477787884,-2.954110845049094,-1.178627797270307,-0.017100899820630067,-0.042892068753656365
slam-robustness-v1,common_era_2000-2009,2000-2009,WTA,Roland Garros,overall_elo,overall_elo,-1991,-1.4054564323121852,-2.342797870815108,-0.9373414385029233,-0.018814156070214166,-0.050068548370927446
slam-robustness-v1,common_era_2000-2009,2000-2009,WTA,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-1991,-1.4836928325031415,-2.9696349200659533,-1.4859420875628093,-0.016899834812029946,-0.04511113324561533
slam-robustness-v1,common_era_2000-2009,2000-2009,WTA,US Open,market_odds,market_odds,-1996,-1.9985544097105539,-2.371220408431256,-0.37266599872070083,-0.01606187478106691,-0.039733143373328006
