robustness_version,sample,tour,slam,model,dimension,group_value,start_year,end_year,score_matches,expected_per_100,actual_per_100,excess_per_100,expected_per_100_ci_lower,expected_per_100_ci_upper,actual_per_100_ci_lower,actual_per_100_ci_upper,excess_per_100_ci_lower,excess_per_100_ci_upper,brier_score,brier_score_ci_lower,brier_score_ci_upper,log_loss,log_loss_ci_lower,log_loss_ci_upper,bootstrap_replicates,bootstrap_unit
slam-robustness-v1,common_matched,WTA,Roland Garros,overall_elo,era,2020-2025,2020,2025,742,28.113994894472853,32.74932614555256,4.635331251079705,27.18360119120894,29.106060399437574,29.06655217965654,36.488376166070566,1.6992671807712696,7.572569815717749,0.20787021932235653,0.19583922445217944,0.22227076183488034,0.6035779939710972,0.5760400821503361,0.6387268875572101,2000,
slam-robustness-v1,common_matched,WTA,Roland Garros,surface_adjusted_elo,all,all,2007,2025,2368,28.649605914294412,30.02533783783784,1.3757319235434262,27.980012416295228,29.318156899802503,28.209027018484985,32.00508690122933,-0.28698511102464136,3.192070724926546,0.19224126310871528,0.1845547175790451,0.20014086751469592,0.5642973886820751,0.5452874260687559,0.5839493971765854,2000,
slam-robustness-v1,common_matched,WTA,Roland Garros,surface_adjusted_elo,era,2000-2009,2007,2009,377,27.16591308179127,27.055702917771885,-0.11021016401938306,25.35828083312357,28.54207117087187,22.22222222222222,32.53968253968254,-3.1360586109013475,4.931373408708297,0.17534142829668534,0.15257691274530152,0.1898710429350478,0.5191862554364598,0.46325038701564325,0.5579030168966481,2000,
slam-robustness-v1,common_matched,WTA,Roland Garros,surface_adjusted_elo,era,2010-2019,2010,2019,1249,28.574274711164897,29.463570856685347,0.8892961455204512,27.751796939343606,29.441215228648257,27.81774580335731,31.250000000000004,-1.032779210947118,2.981228995261164,0.18977661757365816,0.1820384202845627,0.1974417541288793,0.559058468574784,0.539634082610591,0.5785052093683085,2000,
slam-robustness-v1,common_matched,WTA,Roland Garros,surface_adjusted_elo,era,2020-2025,2020,2025,742,29.530253987828857,32.479784366576816,2.94953037874796,28.506454999511952,30.62899994943499,28.8,36.24071681376614,-0.10145453832676135,6.527072813624177,0.2049765461241062,0.19419396771959255,0.21969890254208005,0.5960363488540484,0.5710784480945342,0.6300405167656636,2000,
slam-robustness-v1,common_matched,WTA,Roland Garros,market_odds,all,all,2007,2025,2368,28.550897063391314,27.357293868921776,-1.1936031944695389,27.772437994908426,29.259012251677873,25.432307043441586,29.347341721654374,-2.810492467300794,0.5139747460249603,0.17679903952756693,0.16908034581095915,0.1844579796968087,0.5276917331069163,0.5093265451540403,0.5459450272907446,2000,
slam-robustness-v1,common_matched,WTA,Roland Garros,market_odds,era,2000-2009,2007,2009,377,26.775414015612526,24.403183023872682,-2.372230991739846,25.6007373166221,28.542878310613634,19.841269841269842,30.4,-5.759467475352262,1.8571216893863645,0.15969813970693686,0.13702423851482656,0.18411233684821132,0.48479966435325994,0.4311208638513925,0.5439133713934974,2000,
slam-robustness-v1,common_matched,WTA,Roland Garros,market_odds,era,2010-2019,2010,2019,1249,28.652544778150254,27.083333333333336,-1.5692114448169192,27.8042231353463,29.567051921457935,24.738803032833943,29.2,-3.6121287293871145,0.6060000851128355,0.17609423324265552,0.16834423083684893,0.18328026678142875,0.5277831151765479,0.5091547502601808,0.5454223040784616,2000,
slam-robustness-v1,common_matched,WTA,Roland Garros,market_odds,era,2020-2025,2020,2025,742,29.284006199868955,29.324324324324326,0.04031812445537132,28.083472159970064,30.392363755772845,25.988486936446026,33.736559139784944,-2.971776063423297,3.8414298929299346,0.18667416389715175,0.1760443043110021,0.20241082329367313,0.549330781240556,0.5252610939650711,0.5847495260048121,2000,
slam-robustness-v1,common_matched,WTA,Wimbledon,overall_elo,all,all,2007,2025,2242,27.509027217353736,31.26672613737734,3.7576989200236017,26.539124162658048,28.42161253883531,29.60288018259223,32.99321797824295,2.1349127321852897,5.472925793326238,0.19802697796178984,0.18954504586946977,0.20691993147036117,0.5811775363440304,0.5597682301818112,0.6032915795263434,2000,
slam-robustness-v1,common_matched,WTA,Wimbledon,overall_elo,era,2000-2009,2007,2009,373,24.635547813390563,27.613941018766756,2.9783932053761957,22.953966043260486,26.04845542275976,23.809523809523807,32.25806451612903,0.7808128699231666,7.315325839157961,0.176524548326896,0.16216932058532865,0.19425777438342381,0.5283471596410836,0.4887037048920903,0.5805486215330411,2000,
slam-robustness-v1,common_matched,WTA,Wimbledon,overall_elo,era,2010-2019,2010,2019,1249,27.722046154043042,32.02562049639712,4.303574342354075,26.495884466550034,28.90062269052583,30.200386815476477,33.97282174260591,2.1289848298911185,6.4005795235128025,0.2014590882536512,0.19280283471278242,0.21067734619221068,0.59060330692656,0.5689100618810683,0.6138636260387723,2000,
slam-robustness-v1,common_matched,WTA,Wimbledon,overall_elo,era,2020-2025,2021,2025,620,28.80861942018173,31.93548387096774,3.1268644507860097,28.54481710726464,29.060156624916875,28.663446054750402,35.64516129032258,-0.22651177264030178,7.136163431610388,0.20404907554127458,0.18643712326309894,0.22335914515184999,0.5939726057837335,0.5514808134790233,0.6390369112724467,2000,
slam-robustness-v1,common_matched,WTA,Wimbledon,surface_adjusted_elo,all,all,2007,2025,2242,29.83327334709999,30.597680642283674,0.7644072951836844,28.95063536058286,30.718273482650666,28.775524175322204,32.58933540580079,-1.062597244171155,2.64825148045285,0.19569670368779635,0.18818861751735821,0.20398333871823945,0.5742403102048195,0.5562206554423124,0.5937258367398696,2000,
slam-robustness-v1,common_matched,WTA,Wimbledon,surface_adjusted_elo,era,2000-2009,2007,2009,373,27.220928720313417,26.005361930294907,-1.215566790018509,26.102158729140253,28.155896409120903,21.428571428571427,29.838709677419352,-4.673587300568824,2.4083939154567684,0.17331130501875627,0.1595525194802431,0.18776964674815944,0.5205602545378323,0.4848328628911255,0.5591685980911903,2000,
slam-robustness-v1,common_matched,WTA,Wimbledon,surface_adjusted_elo,era,2010-2019,2010,2019,1249,29.843150762888765,31.465172137710166,1.6220213748214007,28.826990733726788,30.96031942114045,29.48717948717949,33.51911940006405,-0.7762721656424107,4.003083514013679,0.1988797568613346,0.19058029284507932,0.20703051261959496,0.5823591083317259,0.5623218087490078,0.602544571431876,2000,
slam-robustness-v1,common_matched,WTA,Wimbledon,surface_adjusted_elo,era,2020-2025,2021,2025,620,31.384995368827838,31.612903225806452,0.22790785697861426,31.012822784277663,31.708649255191215,28.34138486312399,36.084142394822,-3.074596420880933,4.998007301189029,0.20275173641328514,0.18828357510203092,0.2187421454923006,0.5901794745649457,0.5565324362233965,0.6270281092607556,2000,
slam-robustness-v1,common_matched,WTA,Wimbledon,market_odds,all,all,2007,2025,2242,28.813136623490884,28.201695671575187,-0.6114409519156976,27.853484293977235,29.646955222398635,26.31578947368421,30.14332614152646,-2.4285061530742587,1.0664026504157027,0.1841270603417615,0.1763024329514818,0.19215931725628363,0.5459873969003456,0.5274746418811097,0.5643137012020569,2000,
slam-robustness-v1,common_matched,WTA,Wimbledon,market_odds,era,2000-2009,2007,2009,373,25.985756121524734,25.46916890080429,-0.5165872207204436,22.93482339213154,28.011556440323677,19.841269841269842,30.081300813008127,-3.0935535508616994,3.0124692087803133,0.16260367181470145,0.14506211984266312,0.1747699503338554,0.49372398360627434,0.4533964802771992,0.5180985914617477,2000,
slam-robustness-v1,common_matched,WTA,Wimbledon,market_odds,era,2010-2019,2010,2019,1249,29.171749541397993,28.022417934347477,-1.1493316070505153,28.32264749503393,30.007665986007215,25.682128410914927,30.493899896987653,-3.8077007377824916,1.1117687389116895,0.1854751946500983,0.1774778414230435,0.19475777725507157,0.5502691214207409,0.5310470801319269,0.5724819455014385,2000,
slam-robustness-v1,common_matched,WTA,Wimbledon,market_odds,era,2020-2025,2021,2025,620,29.79327457626542,30.21001615508885,0.41674157882343327,29.193278223618766,30.42824233518558,27.62520193861066,33.33333333333333,-2.353072970885292,3.990130799419674,0.19435997029253715,0.18530298742242443,0.20448311272983474,0.5688041375982733,0.5493230320968966,0.5893945846710662,2000,
slam-robustness-v1,common_matched,WTA,US Open,overall_elo,all,all,2007,2025,2375,27.610592756631334,28.126315789473683,0.5157230328423505,26.803756872078644,28.416226949259336,26.934297848683524,29.545526497563223,-0.7219789482019061,1.8566968182595656,0.1867206682958847,0.18031682013406378,0.1937528786623487,0.5531654147609345,0.5364049233216703,0.5706158420714471,2000,
slam-robustness-v1,common_matched,WTA,US Open,overall_elo,era,2000-2009,2007,2009,379,25.35066583461745,25.857519788918207,0.506853954300758,24.502760911694807,25.830198978151905,23.809523809523807,26.984126984126984,-1.9162432086319907,2.2688926316122786,0.17016948747549454,0.15542658628281752,0.17963507539709295,0.5135884048028406,0.466487463476223,0.5385855568898527,2000,
slam-robustness-v1,common_matched,WTA,US Open,overall_elo,era,2010-2019,2010,2019,1247,27.778475545675388,28.708901363271853,0.930425817596463,26.532034627433774,28.96839749589412,26.735715121068534,31.095123900879294,-1.2855365568664423,3.276272861343644,0.19114212484754986,0.18240250782436826,0.2005977187312804,0.5634799781017474,0.5417110347791682,0.5867639538223719,2000,
slam-robustness-v1,common_matched,WTA,US Open,overall_elo,era,2020-2025,2020,2025,749,28.47462809108431,28.30440587449933,-0.170222216584978,27.836168291758554,28.987717832113734,27.211474276883116,29.333731739707833,-0.7393528137505168,0.5459305978445866,0.18773447498613977,0.18194255636032042,0.1933614102648704,0.556019121420644,0.5392011812070175,0.5719282284342783,2000,
slam-robustness-v1,common_matched,WTA,US Open,surface_adjusted_elo,all,all,2007,2025,2375,27.923942893788368,28.505263157894735,0.5813202641063694,27.120332697573293,28.742663248880238,27.360390592631564,29.903210987768166,-0.6613742553373112,2.01860494284122,0.18654515375744257,0.18044361108718793,0.1927051165379608,0.5529388755921089,0.5372882357451221,0.5686296491603112,2000,
slam-robustness-v1,common_matched,WTA,US Open,surface_adjusted_elo,era,2000-2009,2007,2009,379,25.785116957259806,26.385224274406333,0.600107317146527,25.056576519932104,26.286273244513687,25.396825396825395,26.984126984126984,-0.6214577774711656,1.7150770233749812,0.17153086927896405,0.15810271481370802,0.17891777427977346,0.5178068570998059,0.47455591720195933,0.5450628976767907,2000,
slam-robustness-v1,common_matched,WTA,US Open,surface_adjusted_elo,era,2010-2019,2010,2019,1247,28.011549848012837,29.350441058540497,1.338891210527659,26.818459571192015,29.215622022355756,27.33050330728369,31.73951861267059,-1.0024115154897846,3.70666176885248,0.19044228148694436,0.18210339038493786,0.1993881575151333,0.5618046517892697,0.5403820012486743,0.5845510936511681,2000,
slam-robustness-v1,common_matched,WTA,US Open,surface_adjusted_elo,era,2020-2025,2020,2025,749,28.8603503143843,28.17089452603471,-0.6894557883495883,28.252224797741803,29.45593154179218,27.2972972972973,29.006622516556295,-1.4484806161603783,0.08425731014592272,0.18765422657273606,0.18156216839431155,0.19352322082267226,0.5559554471418029,0.5390378424347083,0.5721171665579441,2000,
slam-robustness-v1,common_matched,WTA,US Open,market_odds,all,all,2007,2025,2375,28.37160502045813,25.85407001265289,-2.51753500780524,27.597136112014567,29.048212234245568,24.45283888633383,27.399566962804112,-3.5847882863770817,-1.2936680463352324,0.17512652523932895,0.1689346566110562,0.18097757240225149,0.5255690183043815,0.5106225393513665,0.5400057255734111,2000,
slam-robustness-v1,common_matched,WTA,US Open,market_odds,era,2000-2009,2007,2009,379,26.373050610747576,23.482849604221634,-2.890201006525941,24.58193458211698,27.461881076589247,20.47244094488189,25.396825396825395,-4.109493637235088,-2.0650556797638497,0.15906465045826204,0.13833396920121485,0.171255894950137,0.4858358749310535,0.43503115655679814,0.5148991924912588,2000,
slam-robustness-v1,common_matched,WTA,US Open,market_odds,era,2010-2019,2010,2019,1247,28.489969648562827,26.929260450160772,-1.5607091984020565,27.656161332436294,29.331299820156005,25.08089962417789,29.32751102646351,-3.1389466076304435,0.33135586009615436,0.18198523739551722,0.17748529076068187,0.18707998203774778,0.5416612135343396,0.5311402148021472,0.553371847879357,2000,
slam-robustness-v1,common_matched,WTA,US Open,market_odds,era,2020-2025,2020,2025,749,29.187389143343264,25.267379679144387,-3.9200094641988787,28.310483814170464,29.97963687566993,23.128342245989305,27.503337783711615,-5.41029317345485,-2.326230991432575,0.17183498516357087,0.16205557455832031,0.18213329276565754,0.5188826283000225,0.4933802944667808,0.545159119252631,2000,
