robustness_version,scenario,category,comparison_value,preferred_analysis,tour,slam,model,start_year,end_year,score_matches,upset_matches,calibration_matches,expected_upsets,actual_upsets,excess_upsets,expected_per_100,actual_per_100,excess_per_100,standardized_excess,brier_score,log_loss,score_tournament_editions,upset_tournament_editions,calibration_tournament_editions,note
slam-robustness-v1,common_min_prior_20,cold_start,both players have at least 20 prior tour matches,False,WTA,Australian Open,surface_adjusted_elo,2007,2025,1995,1995,1995,552.3014470046014,580,27.698552995398586,27.684283057874755,29.07268170426065,1.388398646385894,1.4490228124729172,0.1894197724439752,0.557170078061977,19,19,19,
slam-robustness-v1,common_min_prior_20,cold_start,both players have at least 20 prior tour matches,False,WTA,Roland Garros,market_odds,2007,2025,1982,1980,1980,569.8384108017935,543,-26.838410801793543,28.7797177172623,27.424242424242422,-1.355475293019876,-1.3825475377690606,0.17701640847772418,0.5287876956750086,19,19,19,
slam-robustness-v1,common_min_prior_20,cold_start,both players have at least 20 prior tour matches,False,WTA,Roland Garros,overall_elo,2007,2025,1982,1982,1982,553.2378163976135,594,40.76218360238647,27.91310879907233,29.969727547931384,2.056618748859055,2.1313455192085087,0.1918093256661483,0.5631135328316003,19,19,19,
slam-robustness-v1,common_min_prior_20,cold_start,both players have at least 20 prior tour matches,False,WTA,Roland Garros,surface_adjusted_elo,2007,2025,1982,1982,1982,575.7331449276313,588,12.266855072368685,29.04809005689361,29.667003027245208,0.6189129703515986,0.631987359897109,0.19069627298578962,0.5607062309476899,19,19,19,
slam-robustness-v1,common_min_prior_20,cold_start,both players have at least 20 prior tour matches,False,WTA,US Open,market_odds,2007,2025,1986,1982,1982,570.0929770823057,521,-49.09297708230565,28.763520538965977,26.286579212916248,-2.4769413260497304,-2.5266556508292433,0.17738940913749507,0.530788207705453,19,19,19,
slam-robustness-v1,common_min_prior_20,cold_start,both players have at least 20 prior tour matches,False,WTA,US Open,overall_elo,2007,2025,1986,1986,1986,562.8083433765288,550,-12.808343376528796,28.33878868965402,27.693856998992953,-0.6449316906610673,-0.666175334292052,0.18535816191482776,0.5502700775086156,19,19,19,
slam-robustness-v1,common_min_prior_20,cold_start,both players have at least 20 prior tour matches,False,WTA,US Open,surface_adjusted_elo,2007,2025,1986,1986,1986,566.7161288804041,557,-9.716128880404085,28.535555331339584,28.046324269889226,-0.4892310614503568,-0.5038587861327356,0.18525661562957946,0.5504251965675786,19,19,19,
slam-robustness-v1,common_min_prior_20,cold_start,both players have at least 20 prior tour matches,False,WTA,Wimbledon,market_odds,2007,2025,1942,1942,1942,564.5619828509307,544,-20.56198285093069,29.071162865650397,28.01235839340886,-1.0588044722415393,-1.0638957031967766,0.18529172859551882,0.5493709504762507,18,18,18,
slam-robustness-v1,common_min_prior_20,cold_start,both players have at least 20 prior tour matches,False,WTA,Wimbledon,overall_elo,2007,2025,1942,1942,1942,544.453454661057,610,65.54654533894302,28.03570827296895,31.410916580844493,3.3752083078755417,3.4608797418993835,0.19855917084550434,0.5832866624931553,18,18,18,
slam-robustness-v1,common_min_prior_20,cold_start,both players have at least 20 prior tour matches,False,WTA,Wimbledon,surface_adjusted_elo,2007,2025,1942,1942,1942,586.7800500266884,594,7.2199499733116,30.215244594577157,30.587023686920702,0.3717790923435427,0.37027532020684106,0.19666925954613076,0.5774686605158783,18,18,18,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,ATP,Australian Open,market_odds,2001,2025,2776,2776,2776,751.5477262401098,662,-89.5477262401098,27.073044893375712,23.847262247838618,-3.2257826455370964,-3.9949609819826213,0.15980226318157845,0.48565348594518715,25,25,25,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,ATP,Australian Open,overall_elo,2001,2025,2776,2776,2776,838.2340916642929,736,-102.23409166429292,30.195752581566747,26.512968299711815,-3.682784281854932,-4.389795263310327,0.17469959823261977,0.5237391323746159,25,25,25,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,ATP,Australian Open,surface_adjusted_elo,2001,2025,2776,2776,2776,850.0107216260066,734,-116.01072162600656,30.61998276750744,26.44092219020173,-4.1790605773057115,-4.955694809682599,0.17443334600784802,0.5235546911699324,25,25,25,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,ATP,Roland Garros,market_odds,2001,2025,2847,2846,2846,758.3066810184016,654,-104.3066810184016,26.64464796269858,22.97962052002811,-3.6650274426704708,-4.623545364115398,0.1594176256879248,0.48603890013250195,25,25,25,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,ATP,Roland Garros,overall_elo,2001,2025,2847,2847,2847,852.1684271778936,776,-76.16842717789359,29.932154098275152,27.256761503336847,-2.6753925949383066,-3.237926151976024,0.1798213997399105,0.5348107345526405,25,25,25,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,ATP,Roland Garros,surface_adjusted_elo,2001,2025,2847,2847,2847,884.5257769988935,767,-117.52577699889355,31.06869606599556,26.940639269406393,-4.128056796589166,-4.92913474455958,0.1773298068003503,0.5301012460236743,25,25,25,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,ATP,US Open,market_odds,2001,2025,2838,2833,2833,769.9644407418443,718,-51.96444074184433,27.178413015949324,25.344158136251323,-1.8342548796979996,-2.2899147889166462,0.16909795943664319,0.509010867311941,25,25,25,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,ATP,US Open,overall_elo,2001,2025,2838,2838,2838,860.1200245585975,773,-87.12002455859749,30.307259498188778,27.23749119097956,-3.069768307209214,-3.6984592874974185,0.17971999543269981,0.5343503961662953,25,25,25,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,ATP,US Open,surface_adjusted_elo,2001,2025,2838,2838,2838,879.6408055414478,767,-112.64080554144778,30.995095332679625,27.026074700493304,-3.96902063218632,-4.744623102584841,0.1791981284743493,0.5337594132773861,25,25,25,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,ATP,Wimbledon,market_odds,2001,2025,2791,2788,2788,759.0737333625443,636,-123.07373336254432,27.2264610244815,22.812051649928264,-4.414409374553239,-5.46522037521541,0.16191840947452854,0.4933397450450341,24,24,24,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,ATP,Wimbledon,overall_elo,2001,2025,2791,2791,2791,838.9846542995674,787,-51.98465429956741,30.06036024004183,28.19777857398782,-1.8625816660540098,-2.2298690814362545,0.18508994612159513,0.5489841804578558,24,24,24,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,ATP,Wimbledon,surface_adjusted_elo,2001,2025,2791,2791,2791,906.6706677620462,769,-137.67066776204615,32.48551299756525,27.55284844141885,-4.932664556146405,-5.74156578451151,0.18412244778184494,0.5478304525434021,24,24,24,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,WTA,Australian Open,market_odds,2007,2025,2268,2266,2266,648.96116003478,626,-22.96116003478005,28.639062667024717,27.625772285966463,-1.0132903810582548,-1.109163304372962,0.17675093404200667,0.528108721478943,19,19,19,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,WTA,Australian Open,overall_elo,2007,2025,2268,2268,2268,614.4066472365312,666,51.59335276346883,27.090240177977563,29.365079365079364,2.2748391871018,2.55294365061672,0.18943522152764874,0.5568075897661647,19,19,19,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,WTA,Australian Open,surface_adjusted_elo,2007,2025,2268,2268,2268,621.4199614409569,661,39.580038559043146,27.39946919933672,29.144620811287478,1.745151611950756,1.9504979865200793,0.18860364008405225,0.5548822436333449,19,19,19,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,WTA,Roland Garros,market_odds,2007,2025,2247,2245,2245,646.9051065750466,621,-25.905106575046602,28.815372230514324,27.661469933184854,-1.1539022973294701,-1.2530791466436402,0.17817684714164667,0.5311490831104798,19,19,19,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,WTA,Roland Garros,overall_elo,2007,2025,2247,2247,2247,617.8756122133634,683,65.12438778663659,27.497802056669485,30.396083667111704,2.8982816104422158,3.2162588017130282,0.1941912808838277,0.5692136892389936,19,19,19,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,WTA,Roland Garros,surface_adjusted_elo,2007,2025,2247,2247,2247,645.5681367342742,679,33.43186326572584,28.730224153728265,30.218068535825545,1.487844382097278,1.624233667812292,0.19277047658668517,0.5656752887160903,19,19,19,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,WTA,US Open,market_odds,2007,2025,2247,2243,2243,644.1295267366964,583,-61.12952673669645,28.717321744837115,25.991975033437363,-2.7253467113997525,-2.9602649849718277,0.1762772192811081,0.5285391599246362,19,19,19,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,WTA,US Open,overall_elo,2007,2025,2247,2247,2247,626.5436722667066,635,8.456327733293392,27.883563518767538,28.25990209167779,0.3763385729102533,0.41600093748450884,0.18753385872873002,0.5549972642744694,19,19,19,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,WTA,US Open,surface_adjusted_elo,2007,2025,2247,2247,2247,632.660571210673,643,10.33942878932703,28.155788660911124,28.61593235425011,0.46014369333898664,0.5066535876421404,0.18734446730920068,0.5547940623735387,19,19,19,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,WTA,Wimbledon,market_odds,2007,2025,2158,2157,2157,624.4799012422158,607,-17.47990124221576,28.9513167010763,28.140936485859992,-0.8103802152163079,-0.8596817539692313,0.18483050787269467,0.5480771154134283,18,18,18,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,WTA,Wimbledon,overall_elo,2007,2025,2158,2158,2158,597.6712471453814,677,79.32875285461864,27.695609228238244,31.371640407784984,3.6760311795467397,3.992851921511105,0.1983839416980601,0.5824268395882832,18,18,18,
slam-robustness-v1,common_min_prior_5,cold_start,both players have at least 5 prior tour matches,False,WTA,Wimbledon,surface_adjusted_elo,2007,2025,2158,2158,2158,646.8147397656388,662,15.18526023436118,29.972879507212177,30.67655236329935,0.7036728560871723,0.7411564175955635,0.1961652481282349,0.5756010820358696,18,18,18,
slam-robustness-v1,common_primary,sample,all,True,ATP,Australian Open,market_odds,2001,2025,2958,2958,2958,796.740588765502,697,-99.74058876550203,26.935111182065654,23.563218390804597,-3.3718927912610557,-4.318579008601584,0.15850462173501556,0.48259921504660763,25,25,25,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,ATP,Australian Open,overall_elo,2001,2025,2958,2958,2958,896.0704202310802,781,-115.07042023108022,30.293117654870866,26.402974983096687,-3.890142671774179,-4.783411810319259,0.17342907621172762,0.5207996303988837,25,25,25,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,ATP,Australian Open,surface_adjusted_elo,2001,2025,2958,2958,2958,909.5793344147445,777,-132.5793344147445,30.749808465677635,26.267748478701826,-4.482059986975811,-5.481519388060833,0.17326415555500105,0.520903781169904,25,25,25,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,ATP,Roland Garros,market_odds,2001,2025,3036,3035,3035,805.3994374205555,693,-112.3994374205555,26.53704900891451,22.833607907742998,-3.7034411011715154,-4.832858179568532,0.15886576751855475,0.48454400053004903,25,25,25,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,ATP,Roland Garros,overall_elo,2001,2025,3036,3034,3034,909.6160395255456,831,-78.6160395255456,29.98075278594415,27.389584706657875,-2.5911680792862755,-3.237390266382058,0.17949026570776913,0.5337897462769114,25,25,25,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,ATP,Roland Garros,surface_adjusted_elo,2001,2025,3036,3034,3034,945.1475023354423,820,-125.14750233544225,31.15186230505742,27.027027027027025,-4.124835278030397,-5.08312306997127,0.17708420933392124,0.5293585139121528,25,25,25,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,ATP,US Open,market_odds,2001,2025,2992,2987,2987,803.7865335972382,740,-63.78653359723819,26.90949225300429,24.774020756611982,-2.1354714963923063,-2.748429346118708,0.16663930731905546,0.5031204936140496,25,25,25,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,ATP,US Open,overall_elo,2001,2025,2992,2991,2991,906.6357851598179,810,-96.63578515981794,30.31212922633962,27.081243731193585,-3.2308854951460364,-3.9962283910056824,0.1783790290622421,0.5313174498769184,25,25,25,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,ATP,US Open,surface_adjusted_elo,2001,2025,2992,2991,2991,927.8157361376749,806,-121.81573613767489,31.020251960470578,26.947509194249417,-4.07274276622116,-4.997659927506041,0.17805560077910404,0.5311987512893642,25,25,25,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,ATP,Wimbledon,market_odds,2001,2025,2933,2930,2930,794.2325119583195,667,-127.23251195831949,27.10691167093241,22.764505119453926,-4.342406551478481,-5.519705856323323,0.16085423134345384,0.49067474931235494,24,24,24,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,ATP,Wimbledon,overall_elo,2001,2025,2933,2933,2933,882.5581600544865,821,-61.55816005448651,30.09062939156108,27.991817251960452,-2.098812139600631,-2.5754310066880177,0.18412180630009556,0.5466846838518824,24,24,24,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,ATP,Wimbledon,surface_adjusted_elo,2001,2025,2933,2933,2933,954.3254039372794,804,-150.32540393727936,32.53751803400203,27.41220593249233,-5.125312101509695,-6.113699693070875,0.183445398770202,0.5462922583311969,24,24,24,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,WTA,Australian Open,market_odds,2007,2025,2382,2380,2380,677.4525632439608,650,-27.452563243960753,28.4643934136118,27.3109243697479,-1.1534690438638973,-1.296636614042993,0.17540597416120168,0.5250311378502447,19,19,19,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,WTA,Australian Open,overall_elo,2007,2025,2382,2382,2382,642.4184575832868,693,50.581542416713205,26.969708546737483,29.093198992443327,2.123490445705844,2.4469398997994434,0.18813336197938652,0.5539757808284824,19,19,19,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,WTA,Australian Open,surface_adjusted_elo,2007,2025,2382,2382,2382,650.5809691450413,690,39.41903085495869,27.312383255459334,28.967254408060455,1.6548711526011206,1.8981992106656858,0.18735984307323328,0.5521508246939042,19,19,19,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,WTA,Roland Garros,market_odds,2007,2025,2368,2365,2365,675.2287155492046,647,-28.228715549204594,28.550897063391314,27.357293868921776,-1.1936031944695389,-1.335054734845203,0.17679903952756693,0.5276917331069163,19,19,19,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,WTA,Roland Garros,overall_elo,2007,2025,2368,2368,2368,648.1012850699857,715,66.89871493001431,27.369142105996016,30.194256756756754,2.825114650760739,3.224777023139501,0.19361245881161487,0.5677565736655843,19,19,19,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,WTA,Roland Garros,surface_adjusted_elo,2007,2025,2368,2368,2368,678.4226680504917,711,32.577331949508334,28.649605914294412,30.02533783783784,1.3757319235434262,1.5437361986482034,0.19224126310871528,0.5642973886820751,19,19,19,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,WTA,US Open,market_odds,2007,2025,2375,2371,2371,672.6907550350622,613,-59.69075503506224,28.37160502045813,25.85407001265289,-2.51753500780524,-2.8241604845541475,0.17512652523932895,0.5255690183043815,19,19,19,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,WTA,US Open,overall_elo,2007,2025,2375,2375,2375,655.7515779699942,668,12.248422030005827,27.610592756631334,28.126315789473683,0.5157230328423505,0.5885044413076623,0.1867206682958847,0.5531654147609345,19,19,19,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,WTA,US Open,surface_adjusted_elo,2007,2025,2375,2375,2375,663.1936437274737,677,13.806356272526273,27.923942893788368,28.505263157894735,0.5813202641063694,0.6603802306039527,0.18654515375744257,0.5529388755921089,19,19,19,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,WTA,Wimbledon,market_odds,2007,2025,2242,2241,2241,645.7023917324308,632,-13.702391732430783,28.813136623490884,28.201695671575187,-0.6114409519156976,-0.6623922036564033,0.1841270603417615,0.5459873969003456,18,18,18,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,WTA,Wimbledon,overall_elo,2007,2025,2242,2242,2242,616.7523902130708,701,84.24760978692916,27.509027217353736,31.26672613737734,3.7576989200236017,4.171590612363146,0.19802697796178984,0.5811775363440304,18,18,18,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_primary,sample,all,True,WTA,Wimbledon,surface_adjusted_elo,2007,2025,2242,2242,2242,668.8619884419818,686,17.138011558018206,29.83327334709999,30.597680642283674,0.7644072951836844,0.8221501402047833,0.19569670368779635,0.5742403102048195,18,18,18,"Exact canonical matches shared by overall Elo, surface-adjusted Elo, and market odds."
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,ATP,Australian Open,market_odds,2001,2025,2948,2948,2948,795.8688414990789,687,-108.86884149907894,26.996907784907698,23.30393487109905,-3.6929729138086476,-4.717311441476033,0.15621398382378518,0.47582187835786305,25,25,25,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,ATP,Australian Open,overall_elo,2001,2025,2948,2948,2948,895.1541113806326,771,-124.15411138063257,30.364793466100153,26.153324287652644,-4.211469178447509,-5.164702916230302,0.17121625564377405,0.5142878394882472,25,25,25,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,ATP,Australian Open,surface_adjusted_elo,2001,2025,2948,2948,2948,908.6058525941379,767,-141.6058525941379,30.821094050004675,26.01763907734057,-4.803454972664108,-5.85908533478769,0.1710853832610822,0.5145736599079226,25,25,25,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,ATP,Roland Garros,market_odds,2001,2025,3026,3025,3025,804.5844177848513,683,-121.58441778485133,26.59783199288765,22.578512396694215,-4.019319596193433,-5.2313988768394015,0.1566022025962282,0.47780948942760176,25,25,25,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,ATP,Roland Garros,overall_elo,2001,2025,3026,3024,3024,908.716962178343,821,-87.71696217834301,30.05016409319917,27.1494708994709,-2.900693193728274,-3.6146568538377166,0.17734453797524466,0.5274787386838728,25,25,25,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,ATP,Roland Garros,surface_adjusted_elo,2001,2025,3026,3024,3024,944.0340434700744,810,-134.03404347007438,31.218056993058013,26.785714285714285,-4.43234270734373,-5.448501178736627,0.17505851531227198,0.5238051946023456,25,25,25,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,ATP,US Open,market_odds,2001,2025,2982,2977,2977,802.9919238293096,730,-72.9919238293096,26.973191932459173,24.521330198186092,-2.45186173427308,-3.147202826816433,0.16435581556507928,0.4962600701246709,25,25,25,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,ATP,US Open,overall_elo,2001,2025,2982,2981,2981,905.5946091835644,800,-105.59460918356444,30.378886587841812,26.836632002683665,-3.5422545851581497,-4.37018444328117,0.17628485007903427,0.5254723780236006,25,25,25,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,ATP,US Open,surface_adjusted_elo,2001,2025,2982,2981,2981,926.6464096316137,796,-130.64640963161366,31.0850858648646,26.702448842670247,-4.382637022194353,-5.364603432636709,0.17603682900754075,0.5257511787395733,25,25,25,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,ATP,Wimbledon,market_odds,2001,2025,2923,2920,2920,793.5450486525658,657,-136.5450486525658,27.176200296320747,22.5,-4.676200296320746,-5.9272521274500996,0.15843577768201433,0.48299315066713605,24,24,24,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,ATP,Wimbledon,overall_elo,2001,2025,2923,2923,2923,881.9037985356719,811,-70.90379853567185,30.17118708640684,27.74546698597332,-2.4257201004335225,-2.9680042354028013,0.18176200066239803,0.5390012099045159,24,24,24,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,ATP,Wimbledon,surface_adjusted_elo,2001,2025,2923,2923,2923,953.3838653593041,794,-159.38386535930408,32.61662214708533,27.16387273349299,-5.45274941359234,-6.486648075759347,0.1812635718848271,0.5399484154933378,24,24,24,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,WTA,Australian Open,market_odds,2007,2025,2372,2370,2370,676.5336956989055,640,-36.53369569890549,28.54572555691584,27.004219409282697,-1.5415061476331429,-1.7271612827320202,0.1726681752604971,0.5171427169390613,19,19,19,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,WTA,Australian Open,overall_elo,2007,2025,2372,2372,2372,641.800281799824,683,41.199718200175994,27.05734746204992,28.79426644182125,1.736918979771332,1.9944305234789363,0.18521453347930322,0.5443943688795362,19,19,19,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,WTA,Australian Open,surface_adjusted_elo,2007,2025,2372,2372,2372,649.9312775714575,680,30.068722428542515,27.4001381775488,28.667790893760543,1.267652716211742,1.4489546065173777,0.18446208638074138,0.5427070796446917,19,19,19,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,WTA,Roland Garros,market_odds,2007,2025,2358,2355,2355,674.3101365734476,637,-37.31013657344761,28.633126818405415,27.048832271762205,-1.5842945466432103,-1.7661945010864635,0.17404969177088747,0.5196849558791174,19,19,19,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,WTA,Roland Garros,overall_elo,2007,2025,2358,2358,2358,647.5295232884472,705,57.470476711552806,27.460963667873077,29.898218829516537,2.437255161643461,2.7720260643228616,0.19066243498101662,0.5578017654041729,19,19,19,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,WTA,Roland Garros,surface_adjusted_elo,2007,2025,2358,2358,2358,677.7328269703003,701,23.267173029699734,28.741850168375752,29.728583545377436,0.986733377001685,1.1033482515866022,0.18937886285498273,0.5551384921560699,19,19,19,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,WTA,US Open,market_odds,2007,2025,2365,2361,2361,671.7241623177302,603,-68.72416231773025,28.45083279617663,25.54002541296061,-2.9108073832160204,-3.2547393195095853,0.17241625247231734,0.5178921695242645,19,19,19,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,WTA,US Open,overall_elo,2007,2025,2365,2365,2365,655.1880559394755,658,2.8119440605245245,27.70351187904759,27.822410147991544,0.11889826894395453,0.13518911454626023,0.18374389093115742,0.5431526181932231,19,19,19,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,WTA,US Open,surface_adjusted_elo,2007,2025,2365,2365,2365,662.6342314425873,667,4.365768557412707,28.018360737530116,28.202959830866806,0.18459909333668953,0.20894724752956104,0.18356410666016176,0.542880583282153,19,19,19,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,WTA,Wimbledon,market_odds,2007,2025,2232,2231,2231,644.8214647404708,622,-22.821464740470788,28.902799853898287,27.87987449574182,-1.0229253581564675,-1.1042522316409977,0.18122446557912877,0.5374140902635124,18,18,18,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,WTA,Wimbledon,overall_elo,2007,2025,2232,2232,2232,616.2661975959356,691,74.73380240406436,27.61049272383224,30.95878136200717,3.348288638174927,3.70259216392761,0.19485754473848563,0.5697901715303431,18,18,18,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_remove_top10_positive_residuals,influence,top 10 realized positive residuals per tour-Slam-model removed,False,WTA,Wimbledon,surface_adjusted_elo,2007,2025,2232,2232,2232,668.2522785814207,676,7.747721418579317,29.93961821601347,30.28673835125448,0.3471201352410088,0.37191992432764986,0.19262147949572697,0.5640409234689034,18,18,18,Outcome-driven influence diagnostic; never a preferred analysis.
slam-robustness-v1,common_retirement_inclusive,outcome_policy,retirements_included,False,ATP,Australian Open,market_odds,2001,2025,3081,3081,3081,830.4966670105573,739,-91.4966670105573,26.955425738739283,23.985718922427782,-2.9697068163114997,-3.881156397998121,0.16062540925867203,0.4874692496386846,25,25,25,Retirements are treated as recorded outcomes; walkovers and other primary exclusions remain excluded.
