analysis_version,sample,variant_label,comparison_model,difference_direction,market_brier_better,market_log_loss_better,market_proper_score_advantage_both,bootstrap_seed,tour,slam,score_matches,paired_upset_matches,paired_upset_exclusions_due_to_either_tie,primary_exact_ties,variant_exact_ties,ties_created,ties_removed,editions,bootstrap_unit,bootstrap_replicates,expected_per_100,expected_per_100_ci_lower,expected_per_100_ci_upper,actual_per_100,actual_per_100_ci_lower,actual_per_100_ci_upper,excess_per_100,excess_per_100_ci_lower,excess_per_100_ci_upper,brier_score,brier_score_ci_lower,brier_score_ci_upper,log_loss,log_loss_ci_lower,log_loss_ci_upper
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_median,surface_adjusted_elo,variant market minus comparison model,True,True,True,159550530460464448,ATP,Wimbledon,2931,2909,22,0,22,22,0,24,tour-Slam edition,2000,-5.542286491490918,-6.141242912682271,-4.904624593351577,-4.640770024063253,-6.554153866164556,-2.8014076638205436,0.901516467427666,-1.337281240007164,3.0132301814637583,-0.02256953438673035,-0.02675765835257152,-0.01841058070374381,-0.055564646004770464,-0.06426579517407838,-0.0467641150085987
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_median,surface_adjusted_elo,variant market minus comparison model,True,True,True,9011479430448858764,ATP,US Open,2990,2967,23,1,22,22,1,25,tour-Slam edition,2000,-4.176720884860854,-4.791470374263084,-3.6187060673846587,-2.2581732389619145,-3.589671271575067,-0.9377297289448068,1.9185476458989401,0.6150504946505223,3.273767186354987,-0.011396979438517573,-0.014672843872014613,-0.008702444119287837,-0.028037540850991825,-0.03522009213015452,-0.02173160067243249
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_median,surface_adjusted_elo,variant market minus comparison model,True,True,True,17772044867077761557,WTA,Australian Open,2382,2373,9,0,9,9,0,19,tour-Slam edition,2000,1.1547421677999443,0.6870121428741353,1.5933903046341544,-1.8120522545301307,-2.990732940185341,-0.506965496865687,-2.966794422330075,-4.308977048293139,-1.6194708162432983,-0.01174732452485908,-0.01534693799969787,-0.00795772340871494,-0.026557542215970693,-0.0357457477286292,-0.01727489345687758
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_median,surface_adjusted_elo,variant market minus comparison model,True,True,True,11643114101471412226,WTA,Roland Garros,2368,2363,5,0,5,5,0,19,tour-Slam edition,2000,-0.09915604512957245,-0.4261688014106224,0.1992526403081584,-2.6661024121878967,-4.5341872110939905,-0.8954747538901241,-2.5669463670583244,-4.319779852694762,-0.9186540704381395,-0.015478926503885937,-0.01829077737953458,-0.012707627589941787,-0.03667659360800895,-0.043803584601907766,-0.029219959633078454
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_median,surface_adjusted_elo,variant market minus comparison model,True,True,True,17175795620705621127,WTA,Wimbledon,2242,2234,8,0,8,8,0,18,tour-Slam edition,2000,-1.0473949246091712,-1.5231813079169254,-0.5980842796651292,-2.461951656222023,-3.761797620251458,-1.1643138337204098,-1.414556731612852,-3.096350149512671,0.2539373994694498,-0.011569291282654527,-0.015674268651632826,-0.00724973988215271,-0.02815800287058067,-0.037622964704513685,-0.01822877027909997
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_median,surface_adjusted_elo,variant market minus comparison model,True,True,True,10182534744117675874,WTA,US Open,2375,2368,7,0,7,7,0,19,tour-Slam edition,2000,0.4599115648490341,0.08464880641386573,0.8242535087513314,-2.7027027027027026,-3.990046040122091,-1.3882899903158,-3.162614267551737,-4.461103581773059,-1.8035018275247277,-0.011380514872529052,-0.016635183900314612,-0.006499873779318933,-0.02721943950592207,-0.03983120985585454,-0.014712285471068147
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,15245981743764922863,ATP,Australian Open,2958,2956,2,0,2,2,0,25,tour-Slam edition,2000,-0.15334022091445132,-0.2499933641328363,-0.06876361702302113,-0.03382949932341001,-0.10395190613637215,0.0,0.1195107215910413,-0.00475870163906544,0.2400031524656395,-9.541248938242407e-05,-0.0002411935074033991,4.066891646437265e-05,-0.0005849452488073107,-0.0010467668096828628,-0.00014708684830287312
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,15618612732392622949,ATP,Roland Garros,3035,3031,4,1,3,3,1,25,tour-Slam edition,2000,-0.11454171053682306,-0.20346602396468502,-0.0344132300576647,0.03299241174529858,-0.09943817538096722,0.16594893795765053,0.14753412228212165,-0.02789838231204823,0.33907834921986896,-0.00017592900897580116,-0.00048238885354862646,6.719466094644373e-05,-0.00048517872956428524,-0.0011787216437328476,0.00012239378190047708
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,16900648155584594632,ATP,Wimbledon,2931,2927,4,3,2,1,2,24,tour-Slam edition,2000,-0.11255808053018122,-0.2030127260417749,-0.0329027523934275,0.20498804236419543,0.03445692080875461,0.4063836376409979,0.31754612289437667,0.13314264584827595,0.5273944343416718,-0.00020544566606227804,-0.0005698979813002808,7.027420073442826e-05,-0.0005626379369445326,-0.0014394042967365741,0.00020405274792178712
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,market_odds,variant market minus comparison model,False,False,False,17025847888105517732,ATP,US Open,2990,2985,5,5,1,0,4,25,tour-Slam edition,2000,-0.12235736046003369,-0.205456735496329,-0.048836745568632954,-0.06700167504187604,-0.2702748387332566,0.13315579227696406,0.05535568541815765,-0.15178364219117949,0.2582135643140897,0.0002246898318738152,-0.00011788026154821507,0.0006468643270915094,0.0004444252177813039,-0.00043070193898578325,0.0014418717254616829
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,10833220280174486522,WTA,Australian Open,2382,2379,3,2,1,1,2,19,tour-Slam edition,2000,-0.20389606820476652,-0.29679646029522644,-0.11028339080363994,-0.08406893652795293,-0.2938706968933669,0.12589437678304763,0.1198271316768136,-0.07749159998639232,0.3310510899831166,-0.0002400696841520062,-0.0004800306819163135,2.3774729711941926e-05,-0.0005478907254527395,-0.001210157334621109,0.00014460543192821316
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,8629202344813513485,WTA,Roland Garros,2368,2363,5,3,2,2,3,19,tour-Slam edition,2000,-0.16152996697143523,-0.2467999050557272,-0.079445330418926,-0.04231908590774439,-0.21150592216582065,0.0847457627118644,0.11921088106369085,-0.058597490476262476,0.2622253216593147,-0.00018599249614867139,-0.0004207151167610488,1.4551706088968973e-05,-0.0005148588836570719,-0.0011605823074557755,5.066604362967039e-05
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,7367331487802770258,WTA,Wimbledon,2242,2241,1,1,1,0,0,18,tour-Slam edition,2000,-0.15314857538065663,-0.25326909095300343,-0.061902451209287876,0.13386880856760375,-0.04594617238242468,0.3573023671281822,0.2870173839482604,0.08436305018944702,0.512474385537658,-5.2960577418508686e-05,-0.00027423170828099743,0.0001644357061998833,-7.870722089603117e-05,-0.0006564306258091128,0.0005178751135201686
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,4960212996430603636,WTA,US Open,2375,2370,5,4,2,1,3,19,tour-Slam edition,2000,-0.1391224566752675,-0.23147820009022108,-0.05596990988741759,-0.08438818565400844,-0.29636215584822656,0.12605042016806722,0.054734271021259065,-0.1823535640543887,0.2810256306097089,-9.827276600627125e-05,-0.0002701965134032011,7.714057259371647e-05,-0.00038158740772958384,-0.0008446997411824166,2.958830916718426e-05
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,16898075175029383278,ATP,Australian Open,2958,2956,2,0,2,2,0,25,tour-Slam edition,2000,-3.5192940138085658,-4.116347775824372,-2.9173367505944485,-2.841677943166441,-4.142185135256728,-1.422584404054355,0.6776160706421248,-0.6040232340586905,1.9939689784955428,-0.01501986696609457,-0.017969629520658705,-0.01171170023277702,-0.03878536060108325,-0.045775275101939725,-0.030651450873070453
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,9673658969390511452,ATP,Roland Garros,3035,3030,5,2,3,3,2,25,tour-Slam edition,2000,-3.575889108843105,-4.270721132230223,-2.867983808483145,-4.455445544554455,-6.070804309656944,-2.829854977399075,-0.87955643571135,-2.7833030768616664,0.988803022394971,-0.020771888127965012,-0.02524178812227298,-0.016426304223008732,-0.04967444519033324,-0.0598190001552465,-0.03955369707053572
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,12582268810147749681,ATP,Wimbledon,2931,2929,2,0,2,2,0,24,tour-Slam edition,2000,-3.0800646372486393,-3.7561594427260987,-2.371468893748004,-4.9846363946739505,-6.946378420312819,-3.078486900643368,-1.9045717574253107,-4.160825489919136,0.23292360906769113,-0.02349399042888322,-0.028471494795485462,-0.018310564436764324,-0.056620927514148205,-0.06709283565298631,-0.045731605109042194
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,2781647944308121015,ATP,US Open,2990,2988,2,1,1,1,1,25,tour-Slam edition,2000,-3.494720079905438,-4.152679856815983,-2.858639584504576,-2.3092369477911645,-3.4551511733782396,-1.176055522758292,1.1854831321142731,-0.05758146986031289,2.4004440176029664,-0.011493943505814437,-0.015395644560499366,-0.008476193978556317,-0.027704942967213573,-0.0364176536708223,-0.020666950413941818
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,14889966091670599267,WTA,Australian Open,2382,2381,1,0,1,1,0,19,tour-Slam edition,2000,1.3042181616589565,0.7997663990426198,1.8040078628523628,-1.8479630407391854,-3.2691038394829377,-0.4631335692171607,-3.152181202398142,-4.552795769940178,-1.7940615766013506,-0.012967457502336924,-0.016438385408632992,-0.009100440910904966,-0.0294925337036902,-0.03835491754920283,-0.01974920069764161
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,6078624137677986423,WTA,Roland Garros,2368,2366,2,0,2,2,0,19,tour-Slam edition,2000,1.0412024878514912,0.6970154417897259,1.3953744780744923,-2.916314454775993,-5.161145080244064,-0.8445856816081594,-3.957516942627484,-6.056294087007989,-2.0468630638667387,-0.016999411780196625,-0.020875216546350835,-0.013489292013035224,-0.040579699442325534,-0.0502114085648454,-0.03135433613179715
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,7044074806597525512,WTA,Wimbledon,2242,2241,1,0,1,1,0,18,tour-Slam edition,2000,1.15733021155328,0.7331664323567204,1.5877851347668837,-2.9451137884872822,-4.313220129510665,-1.3870091006231167,-4.102444000040562,-5.731035685148865,-2.373438692953071,-0.013952878197446743,-0.018793845870069346,-0.00882090375010003,-0.03526884666458142,-0.04750619568809861,-0.022798287433888002
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,5457239061749817105,WTA,US Open,2375,2373,2,0,2,2,0,19,tour-Slam edition,2000,0.6509043099537235,0.3150206740921758,0.9943871427848991,-2.317741255794353,-3.6196430167669105,-1.0066482266715344,-2.968645565748077,-4.241981823174568,-1.599933115418089,-0.011692415822562021,-0.01718029879703819,-0.006775631011685602,-0.027977983864282484,-0.0415247117308196,-0.01584344837966515
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,17923235707926264377,ATP,Australian Open,2958,2956,2,0,2,2,0,25,tour-Slam edition,2000,-3.9759673000031985,-4.565080862081285,-3.404884291531059,-2.706359945872801,-4.066502632406098,-1.3278449562835464,1.2696073541303976,-0.08795689134956186,2.56006738842958,-0.014854946309367997,-0.01769730715922732,-0.011783014498236304,-0.038889511372103544,-0.04572502246926389,-0.03153253123837198
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,10189350859140942497,ATP,Roland Garros,3035,3030,5,2,3,3,2,25,tour-Slam edition,2000,-4.7464727517035605,-5.397938897043075,-4.039713454534483,-4.092409240924092,-5.702092391633294,-2.614855470275258,0.6540635107794687,-1.2074093013618443,2.3309367411116177,-0.018369256704962412,-0.021968920464896548,-0.014591694725661969,-0.04525020327228753,-0.05380600222336848,-0.036474768010980256
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,3389295074066226366,ATP,Wimbledon,2931,2929,2,0,2,2,0,24,tour-Slam edition,2000,-5.527807596493585,-6.168836311516372,-4.842733323175725,-4.404233526800956,-6.290806945863126,-2.4248633879781423,1.12357406969263,-1.0967796458188819,3.3317932206954772,-0.02280830494543115,-0.026791793128230445,-0.018686502226633945,-0.05620834197750936,-0.06466305115831213,-0.04744120610416133
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,18347576305903140201,ATP,US Open,2990,2988,2,1,1,1,1,25,tour-Slam edition,2000,-4.202780319841435,-4.8483662078503835,-3.5799097355203395,-2.175368139223561,-3.4982088884103684,-0.8352683808128818,2.0274121806178744,0.6344571483674598,3.3528940491170958,-0.011170421406554307,-0.01461734249433864,-0.0082369765748947,-0.027583802179910008,-0.03580649114174235,-0.02067629140308308
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,14615051361104147608,WTA,Australian Open,2382,2381,1,0,1,1,0,19,tour-Slam edition,2000,0.9619386785370267,0.4487561253536507,1.4419959988376516,-1.7219655606887863,-2.905263157894737,-0.45934248076892875,-2.683904239225813,-3.974734210167241,-1.3365884798254448,-0.012193938596183701,-0.015461436309169439,-0.008441543934768746,-0.027667577569111906,-0.035878790127053674,-0.018399113054238653
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,7687173607575519580,WTA,Roland Garros,2368,2366,2,0,2,2,0,19,tour-Slam edition,2000,-0.23884431731402733,-0.5612809834730057,0.04416022150474723,-2.7472527472527473,-4.7034396756741215,-0.9716941275876637,-2.50840842993872,-4.363136823712815,-0.8114213759648278,-0.015628216077296992,-0.018572583341007032,-0.012777534709454,-0.03712051445881603,-0.04464206811607068,-0.029484429077832556
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,5772736702800340302,WTA,Wimbledon,2242,2241,1,0,1,1,0,18,tour-Slam edition,2000,-1.1677662787150223,-1.633422607082811,-0.6852886764908435,-2.2757697456492636,-3.576892766748806,-0.850482876993545,-1.1080034669342413,-2.7556881340572006,0.6116904223611281,-0.011622603923453314,-0.01563570894666605,-0.00752950904164668,-0.02833162052537058,-0.037581717115749494,-0.018824262432945667
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,12937619678685673494,WTA,US Open,2375,2373,2,0,2,2,0,19,tour-Slam edition,2000,0.3370711221415348,-0.04809089741963197,0.7190748438940308,-2.69700800674252,-4.029094939502518,-1.4754859585171562,-3.0340791288840547,-4.337242829490735,-1.830082874150581,-0.011516901284119883,-0.01651710844334709,-0.006416568389155017,-0.02775144469545701,-0.0399440189070151,-0.01501126410244835
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,16532119860705947779,ATP,Australian Open,2958,2956,2,0,2,2,0,25,tour-Slam edition,2000,-0.15334022091445132,-0.24785573954557355,-0.0689817445989813,-0.03382949932341001,-0.10366364632500678,0.0,0.1195107215910413,-0.009594406770866915,0.23645834315521946,-9.541248938242407e-05,-0.00024017821534733026,5.02879002238431e-05,-0.0005849452488073107,-0.001035082090507775,-0.0001318479144302362
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,4883262129075312977,ATP,Roland Garros,3035,3031,4,1,3,3,1,25,tour-Slam edition,2000,-0.11454171053682306,-0.19776316849991563,-0.03841702838728714,0.03299241174529858,-0.09917601500839573,0.1668335001668335,0.14753412228212165,-0.023307882107685883,0.34900821687613004,-0.00017592900897580116,-0.00047500678777395635,8.040408610792877e-05,-0.00048517872956428524,-0.0011711811938855462,0.0001317833759554293
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,7524823962418699731,ATP,Wimbledon,2931,2927,4,3,2,1,2,24,tour-Slam edition,2000,-0.11255808053018122,-0.20601533067248035,-0.026324309232991536,0.20498804236419543,0.06800350237193702,0.376325692781389,0.31754612289437667,0.13698183274976228,0.5169185048743175,-0.00020544566606227804,-0.0005808226250076367,8.312231663635457e-05,-0.0005626379369445326,-0.0014641724694327664,0.00025262117281466326
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,variant market minus comparison model,False,False,False,1837943171860538886,ATP,US Open,2990,2985,5,5,1,0,4,25,tour-Slam edition,2000,-0.12235736046003369,-0.19906711288942278,-0.050841068680799135,-0.06700167504187604,-0.3003028061439276,0.13355704174068783,0.05535568541815765,-0.1577897818759454,0.2607034173036787,0.0002246898318738152,-0.0001405390372293551,0.0006532380794885744,0.0004444252177813039,-0.00044092144657382495,0.0015068670926177109
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,2218499658760817093,WTA,Australian Open,2382,2379,3,2,1,1,2,19,tour-Slam edition,2000,-0.20389606820476652,-0.2979233053175986,-0.11296699784041266,-0.08406893652795293,-0.2936272414783689,0.12589305439135945,0.1198271316768136,-0.080034415495962,0.33207622546400434,-0.0002400696841520062,-0.00047544190043090833,1.5284807291397266e-05,-0.0005478907254527395,-0.0011863259403954096,0.00013340893427690853
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,14269884785341808805,WTA,Roland Garros,2368,2363,5,3,2,2,3,19,tour-Slam edition,2000,-0.16152996697143523,-0.24760717075478061,-0.08442661185290366,-0.04231908590774439,-0.17086897629400832,0.0846740050804403,0.11921088106369085,-0.03432925232994945,0.2671764043226262,-0.00018599249614867139,-0.00044348048780885885,8.457362992370529e-06,-0.0005148588836570719,-0.0012200786524607407,2.351417210197248e-05
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,6342477835795422372,WTA,Wimbledon,2242,2241,1,1,1,0,0,18,tour-Slam edition,2000,-0.15314857538065663,-0.2524931799893741,-0.05943817624940744,0.13386880856760375,-0.0892458723784025,0.3996491987378019,0.2870173839482604,0.08361363799911266,0.5255894062291043,-5.2960577418508686e-05,-0.00029234253065717284,0.00016825423852471564,-7.870722089603117e-05,-0.0007367756988463705,0.0005446817412630903
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,variant market minus comparison model,True,True,True,16999337164145677416,WTA,US Open,2375,2370,5,4,2,1,3,19,tour-Slam edition,2000,-0.1391224566752675,-0.2288266519153919,-0.05421844989492512,-0.08438818565400844,-0.2956081081081081,0.1263703287937059,0.054734271021259065,-0.17585088799908202,0.29516774301418564,-9.827276600627125e-05,-0.0002751568057858863,7.329174006422098e-05,-0.00038158740772958384,-0.0008709077922736828,2.3541886361223063e-05
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,11550367825440475631,ATP,Australian Open,2958,2956,2,0,2,2,0,25,tour-Slam edition,2000,-3.5192940138085658,-4.133545618725536,-2.8615182516789477,-2.841677943166441,-4.215866998560004,-1.4985470774077332,0.6776160706421248,-0.705210344897896,1.9960911557648506,-0.01501986696609457,-0.01783907355341636,-0.011815870117174464,-0.03878536060108325,-0.045901207578645305,-0.03111350533665624
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,614411017756166838,ATP,Roland Garros,3035,3030,5,2,3,3,2,25,tour-Slam edition,2000,-3.575889108843105,-4.245644313370452,-2.9182030468779003,-4.455445544554455,-6.059864451082289,-2.923393120333372,-0.87955643571135,-2.6863440223767503,0.8899786620995311,-0.020771888127965012,-0.024991189602030478,-0.016442024762851365,-0.04967444519033324,-0.0591227886810857,-0.03965133194894292
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,16319208765785259963,ATP,Wimbledon,2931,2929,2,0,2,2,0,24,tour-Slam edition,2000,-3.0800646372486393,-3.7736660647019806,-2.364731682793097,-4.9846363946739505,-6.958044194039249,-3.086590648157814,-1.9045717574253107,-4.186516828119866,0.2922718231353898,-0.02349399042888322,-0.02851691625969564,-0.018720533753780022,-0.056620927514148205,-0.06723725017683892,-0.04643255169055499
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,16512033955979385265,ATP,US Open,2990,2988,2,1,1,1,1,25,tour-Slam edition,2000,-3.494720079905438,-4.214746666587902,-2.833476409710976,-2.3092369477911645,-3.4414495025740104,-1.2031884624864706,1.1854831321142731,-0.031123069733907806,2.38153314512254,-0.011493943505814437,-0.015061736282867262,-0.008610649511545262,-0.027704942967213573,-0.035942675911085846,-0.020806845841689924
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,435973026375592933,WTA,Australian Open,2382,2381,1,0,1,1,0,19,tour-Slam edition,2000,1.3042181616589565,0.7971752912543308,1.78631335689446,-1.8479630407391854,-3.1539440205813136,-0.5470921462951667,-3.152181202398142,-4.452332672726644,-1.8157818139072526,-0.012967457502336924,-0.016277743129725124,-0.009023802738001335,-0.0294925337036902,-0.03783194902160612,-0.019314263835890508
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,3030248254858203231,WTA,Roland Garros,2368,2366,2,0,2,2,0,19,tour-Slam edition,2000,1.0412024878514912,0.6643221568653768,1.368725548652733,-2.916314454775993,-5.180522108999995,-0.8908971332826512,-3.957516942627484,-6.132366649341311,-2.0484313479725986,-0.016999411780196625,-0.020685200092646964,-0.013413180143671407,-0.040579699442325534,-0.04995381619025792,-0.03142563259023955
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,15501892406911493365,WTA,Wimbledon,2242,2241,1,0,1,1,0,18,tour-Slam edition,2000,1.15733021155328,0.7499597205899452,1.5876938731532793,-2.9451137884872822,-4.361370716510903,-1.475816759149573,-4.102444000040562,-5.693994553240329,-2.4152015040667916,-0.013952878197446743,-0.018655763125129756,-0.008857851865353195,-0.03526884666458142,-0.04746052989829143,-0.022620262373869954
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,overall_elo,variant market minus comparison model,True,True,True,13988614715184702112,WTA,US Open,2375,2373,2,0,2,2,0,19,tour-Slam edition,2000,0.6509043099537235,0.3158684435088517,1.0071456376154218,-2.317741255794353,-3.591527712597331,-0.9223716544449784,-2.968645565748077,-4.248463339011861,-1.5121998351012103,-0.011692415822562021,-0.016927956708652287,-0.006455110425914176,-0.027977983864282484,-0.04051590353961616,-0.015235882696844158
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,222313868531363396,ATP,Australian Open,2958,2956,2,0,2,2,0,25,tour-Slam edition,2000,-3.9759673000031985,-4.535832602870756,-3.371451706911794,-2.706359945872801,-4.069539065909184,-1.363715658114666,1.2696073541303976,-0.09613328570126838,2.5648510034384073,-0.014854946309367997,-0.017689123626898874,-0.011779200797132598,-0.038889511372103544,-0.04596233431794672,-0.03158747244913923
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,15630599180953030013,ATP,Roland Garros,3035,3030,5,2,3,3,2,25,tour-Slam edition,2000,-4.7464727517035605,-5.378474324991791,-4.0323692829545354,-4.092409240924092,-5.681604634190841,-2.6059521791639324,0.6540635107794687,-1.1746971218398674,2.384667996772501,-0.018369256704962412,-0.02219409761370229,-0.014502526846018455,-0.04525020327228753,-0.054017618998100536,-0.03628954948875621
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,17174890287717455061,ATP,Wimbledon,2931,2929,2,0,2,2,0,24,tour-Slam edition,2000,-5.527807596493585,-6.16939753495678,-4.816189663492026,-4.404233526800956,-6.24386959536181,-2.5221540558963875,1.12357406969263,-0.9861577176200371,3.2046525235810766,-0.02280830494543115,-0.02679552852257333,-0.018583484226096753,-0.05620834197750936,-0.06468289769307357,-0.04701882232966038
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,6727697153506980907,ATP,US Open,2990,2988,2,1,1,1,1,25,tour-Slam edition,2000,-4.202780319841435,-4.821848919830624,-3.5818378604489047,-2.175368139223561,-3.5485906812224624,-0.9104941622755086,2.0274121806178744,0.6275348925829534,3.349031611416257,-0.011170421406554307,-0.014728716367815944,-0.008309426028890463,-0.027583802179910008,-0.035871517741474325,-0.020733665888973553
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,5818909411596217758,WTA,Australian Open,2382,2381,1,0,1,1,0,19,tour-Slam edition,2000,0.9619386785370267,0.44705374413278554,1.472240199983067,-1.7219655606887863,-2.9886353096912357,-0.3789234952143064,-2.683904239225813,-4.0822446530575,-1.291658842864016,-0.012193938596183701,-0.015478190963815811,-0.00835824471606087,-0.027667577569111906,-0.0360663666083744,-0.01786451794540536
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,14392930742212297629,WTA,Roland Garros,2368,2366,2,0,2,2,0,19,tour-Slam edition,2000,-0.23884431731402733,-0.5765061337255959,0.03174249604778033,-2.7472527472527473,-4.7158391344832165,-1.0965721623638072,-2.50840842993872,-4.393729002804846,-0.9137428033213449,-0.015628216077296992,-0.018750890903456403,-0.012889310284494478,-0.03712051445881603,-0.04502667138078999,-0.029910617523899712
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,7189328480513434013,WTA,Wimbledon,2242,2241,1,0,1,1,0,18,tour-Slam edition,2000,-1.1677662787150223,-1.6493636011656605,-0.7030240090940324,-2.2757697456492636,-3.609625668449198,-0.805693630727653,-1.1080034669342413,-2.762942213033062,0.6569602489358078,-0.011622603923453314,-0.015798782670030397,-0.007193376647286068,-0.02833162052537058,-0.03780582101121657,-0.017941903172678086
