analysis_version,sample,variant_label,comparison_model,tour,slam,change_type,compared_matches,joint_non_tie_matches,variant_exact_ties,comparator_exact_ties,change_matches,actual_upset_semantics,match_level_detail_tracked
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,overall_elo,WTA,Roland Garros,flip,2368,2366,2,0,315,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,overall_elo,WTA,Roland Garros,tie_created,2368,2366,2,0,2,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,overall_elo,WTA,Roland Garros,tie_removed,2368,2366,2,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,overall_elo,WTA,Wimbledon,flip,2242,2241,1,0,312,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,overall_elo,WTA,Wimbledon,tie_created,2242,2241,1,0,1,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,overall_elo,WTA,Wimbledon,tie_removed,2242,2241,1,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,overall_elo,WTA,US Open,flip,2375,2373,2,0,243,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,overall_elo,WTA,US Open,tie_created,2375,2373,2,0,2,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,overall_elo,WTA,US Open,tie_removed,2375,2373,2,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,ATP,Australian Open,flip,2958,2956,2,0,356,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,ATP,Australian Open,tie_created,2958,2956,2,0,2,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,ATP,Australian Open,tie_removed,2958,2956,2,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,ATP,Roland Garros,flip,3035,3030,3,2,372,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,ATP,Roland Garros,tie_created,3035,3030,3,2,3,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,ATP,Roland Garros,tie_removed,3035,3030,3,2,2,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,ATP,Wimbledon,flip,2931,2929,2,0,455,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,ATP,Wimbledon,tie_created,2931,2929,2,0,2,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,ATP,Wimbledon,tie_removed,2931,2929,2,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,ATP,US Open,flip,2990,2988,1,1,357,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,ATP,US Open,tie_created,2990,2988,1,1,1,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,ATP,US Open,tie_removed,2990,2988,1,1,1,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,WTA,Australian Open,flip,2382,2381,1,0,291,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,WTA,Australian Open,tie_created,2382,2381,1,0,1,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,WTA,Australian Open,tie_removed,2382,2381,1,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,WTA,Roland Garros,flip,2368,2366,2,0,293,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,WTA,Roland Garros,tie_created,2368,2366,2,0,2,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,WTA,Roland Garros,tie_removed,2368,2366,2,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,WTA,Wimbledon,flip,2242,2241,1,0,291,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,WTA,Wimbledon,tie_created,2242,2241,1,0,1,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,WTA,Wimbledon,tie_removed,2242,2241,1,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,WTA,US Open,flip,2375,2373,2,0,256,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,WTA,US Open,tie_created,2375,2373,2,0,2,model-relative underdog orientation,False
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_named_books_preferred_mean,surface_adjusted_elo,WTA,US Open,tie_removed,2375,2373,2,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,ATP,Australian Open,flip,2958,2956,2,0,3,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,ATP,Australian Open,tie_created,2958,2956,2,0,2,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,ATP,Australian Open,tie_removed,2958,2956,2,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,ATP,Roland Garros,flip,3035,3031,3,1,5,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,ATP,Roland Garros,tie_created,3035,3031,3,1,3,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,ATP,Roland Garros,tie_removed,3035,3031,3,1,1,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,ATP,Wimbledon,flip,2931,2927,2,3,8,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,ATP,Wimbledon,tie_created,2931,2927,2,3,1,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,ATP,Wimbledon,tie_removed,2931,2927,2,3,2,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,ATP,US Open,flip,2990,2985,1,5,8,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,ATP,US Open,tie_created,2990,2985,1,5,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,ATP,US Open,tie_removed,2990,2985,1,5,4,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,WTA,Australian Open,flip,2382,2379,1,2,6,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,WTA,Australian Open,tie_created,2382,2379,1,2,1,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,WTA,Australian Open,tie_removed,2382,2379,1,2,2,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,WTA,Roland Garros,flip,2368,2363,2,3,5,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,WTA,Roland Garros,tie_created,2368,2363,2,3,2,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,WTA,Roland Garros,tie_removed,2368,2363,2,3,3,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,WTA,Wimbledon,flip,2242,2241,1,1,5,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,WTA,Wimbledon,tie_created,2242,2241,1,1,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,WTA,Wimbledon,tie_removed,2242,2241,1,1,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,WTA,US Open,flip,2375,2370,2,4,6,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,WTA,US Open,tie_created,2375,2370,2,4,1,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,market_odds,WTA,US Open,tie_removed,2375,2370,2,4,3,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,overall_elo,ATP,Australian Open,flip,2958,2956,2,0,364,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,overall_elo,ATP,Australian Open,tie_created,2958,2956,2,0,2,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,overall_elo,ATP,Australian Open,tie_removed,2958,2956,2,0,0,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,overall_elo,ATP,Roland Garros,flip,3035,3030,3,2,405,model-relative underdog orientation,False
market-probability-sensitivities-v1,balanced_variant_common,proportional_named_books_preferred_mean,overall_elo,ATP,Roland Garros,tie_created,3035,3030,3,2,3,model-relative underdog orientation,False
